name,chr,start,end,max_1kb_coverage
Ezh2_469,chrX,61517975.0,61519775.0,3711.013
Ezh2_470,chrX,61698675.0,61699775.0,3398.01
Ezh2_471,chrX,61927975.0,61929225.0,4183.34
Ezh2_472,chrX,62029825.0,62031475.0,3380.677
Ezh2_473,chrX,62035025.0,62036675.0,3336.985
Ezh2_474,chrX,62058225.0,62059975.0,4030.7709999999997
Ezh2_475,chrX,62095575.0,62097275.0,3294.085
Ezh2_476,chrX,62263725.0,62265625.0,4922.587
Ezh2_477,chrX,62269675.0,62271325.0,3015.052
Ezh2_478,chrX,62349075.0,62350425.0,3521.8990000000003
Ezh2_479,chrX,62387475.0,62389425.0,6202.632
Ezh2_480,chrX,62587425.0,62589275.0,4943.955
Ezh2_481,chrX,62624625.0,62626425.0,4242.393
Ezh2_482,chrX,62696225.0,62698225.0,5842.505999999999
Ezh2_483,chrX,62739525.0,62741225.0,4184.117
Ezh2_484,chrX,62805075.0,62806925.0,4633.605
Ezh2_485,chrX,62850075.0,62851925.0,4416.666
Ezh2_486,chrX,63012525.0,63014125.0,3433.83
Ezh2_487,chrX,63107325.0,63109075.0,4223.231
Ezh2_488,chrX,63136525.0,63138175.0,3398.16
Ezh2_489,chrX,63172075.0,63173775.0,4362.5070000000005
Ezh2_490,chrX,63278525.0,63280175.0,3334.071
Ezh2_491,chrX,63360275.0,63362125.0,5107.023
Ezh2_492,chrX,63476925.0,63478675.0,4279.043
Ezh2_493,chrX,63502925.0,63504625.0,4069.739
Ezh2_494,chrX,63523075.0,63524775.0,3181.1690000000003
Ezh2_495,chrX,63647475.0,63648925.0,3061.508
Ezh2_496,chrX,63668625.0,63670375.0,4338.911
Ezh2_497,chrX,63751975.0,63753575.0,3095.489
Ezh2_498,chrX,63755025.0,63756875.0,4818.0779999999995
Ezh2_499,chrX,63771575.0,63773325.0,4171.811
Ezh2_500,chrX,63890925.0,63892325.0,3273.4759999999997
Ezh2_501,chrX,63898025.0,63899775.0,3903.205
Ezh2_502,chrX,64052525.0,64054225.0,3120.998
Ezh2_503,chrX,64274475.0,64278525.0,9529.065999999999
Ezh2_504,chrX,64533925.0,64535525.0,3129.715
Ezh2_505,chrX,64572275.0,64573875.0,4537.5470000000005
Ezh2_506,chrX,64764225.0,64765275.0,3258.667
Ezh2_507,chrX,64866425.0,64868225.0,4329.405
Ezh2_508,chrX,64976725.0,64978325.0,3003.027
Ezh2_509,chrX,65018925.0,65020125.0,3137.755
Ezh2_510,chrX,65057675.0,65059025.0,3949.4509999999996
Ezh2_511,chrX,65066875.0,65068525.0,3146.725
Ezh2_512,chrX,65093525.0,65095125.0,3795.6479999999997
Ezh2_513,chrX,65190625.0,65192425.0,3881.6490000000003
Ezh2_514,chrX,65373725.0,65375525.0,4100.917
Ezh2_515,chrX,65603325.0,65604925.0,3110.238
Ezh2_516,chrX,65695925.0,65697525.0,3046.5490000000004
Ezh2_517,chrX,65743525.0,65744875.0,4295.931
Ezh2_518,chrX,65872075.0,65873225.0,3051.3320000000003
Ezh2_519,chrX,65894775.0,65896425.0,3617.5409999999997
Ezh2_520,chrX,65927425.0,65929075.0,3333.239
Ezh2_521,chrX,66051975.0,66053725.0,3705.0490000000004
Ezh2_522,chrX,66060575.0,66062375.0,4678.654
Ezh2_523,chrX,66153925.0,66155575.0,3845.321
Ezh2_524,chrX,66212375.0,66214125.0,4434.999
Ezh2_525,chrX,66227625.0,66229175.0,3736.2659999999996
Ezh2_526,chrX,66247025.0,66248775.0,3442.56
Ezh2_527,chrX,66313875.0,66315775.0,4593.4890000000005
Ezh2_528,chrX,66524925.0,66526575.0,3719.048
Ezh2_529,chrX,66535075.0,66536675.0,3119.7340000000004
Ezh2_530,chrX,66648025.0,66650675.0,6924.391
Ezh2_531,chrX,66652325.0,66654725.0,16274.108999999999
Ezh2_532,chrX,66869175.0,66870775.0,3153.89
Ezh2_533,chrX,66883725.0,66885525.0,3803.0890000000004
Ezh2_534,chrX,66926225.0,66927975.0,3896.7509999999997
Ezh2_535,chrX,66969475.0,66971225.0,3590.616
Ezh2_536,chrX,67292775.0,67293925.0,3258.7870000000003
Ezh2_537,chrX,67505075.0,67506775.0,4676.16
Ezh2_538,chrX,67562675.0,67564425.0,3529.0290000000005
Ezh2_539,chrX,67572125.0,67573875.0,4492.494000000001
Ezh2_540,chrX,67694075.0,67695675.0,3402.4429999999998
Ezh2_541,chrX,67819275.0,67820925.0,3358.4109999999996
Ezh2_542,chrX,67855625.0,67857375.0,3329.8979999999997
Ezh2_543,chrX,67921525.0,67922925.0,3375.6940000000004
Ezh2_544,chrX,67942175.0,67943225.0,3096.816
Ezh2_545,chrX,68053225.0,68054975.0,3648.522
Ezh2_546,chrX,68154025.0,68155775.0,3981.81
Ezh2_547,chrX,68167375.0,68169025.0,3680.224
Ezh2_548,chrX,68204225.0,68206025.0,4355.405
Ezh2_549,chrX,68250525.0,68252175.0,3364.7859999999996
Ezh2_550,chrX,68383375.0,68385275.0,5274.519
Ezh2_551,chrX,68701175.0,68703025.0,4646.698
Ezh2_552,chrX,68808975.0,68810775.0,4610.3820000000005
Ezh2_553,chrX,68866875.0,68868475.0,3222.397
Ezh2_554,chrX,68950175.0,68951975.0,3825.7
Ezh2_555,chrX,69008025.0,69009475.0,3273.366
Ezh2_556,chrX,69076375.0,69078325.0,5280.432
Ezh2_557,chrX,69249275.0,69251325.0,7242.734
Ezh2_558,chrX,69306625.0,69308475.0,4348.33
Ezh2_559,chrX,69321925.0,69323625.0,3863.324
Ezh2_560,chrX,69331375.0,69333125.0,3633.2309999999998
Ezh2_561,chrX,69338175.0,69339825.0,3024.006
Ezh2_562,chrX,69359075.0,69362175.0,8620.059000000001
Ezh2_563,chrX,69433225.0,69434825.0,3412.3190000000004
Ezh2_564,chrX,69543075.0,69545175.0,7227.972
Ezh2_565,chrX,69611475.0,69613075.0,3104.288
Ezh2_566,chrX,69821125.0,69822925.0,4293.994000000001
Ezh2_567,chrX,69938325.0,69939975.0,3083.6240000000003
Ezh2_568,chrX,69990675.0,69992675.0,6298.83
Ezh2_569,chrX,70129175.0,70130875.0,3782.192
Ezh2_570,chrX,70196075.0,70197225.0,3339.2990000000004
Ezh2_571,chrX,70508225.0,70510025.0,4558.021
Ezh2_572,chrX,70699975.0,70701675.0,3623.882
Ezh2_573,chrX,70924225.0,70925975.0,3810.968
Ezh2_574,chrX,70972475.0,70974275.0,3812.88
Ezh2_575,chrX,70987975.0,70989475.0,3139.526
Ezh2_576,chrX,71021375.0,71023075.0,3774.685
Ezh2_577,chrX,71049125.0,71053275.0,20352.258
Ezh2_578,chrX,71190175.0,71191625.0,3382.926
Ezh2_579,chrX,71328325.0,71330025.0,3972.1690000000003
Ezh2_580,chrX,71462575.0,71464275.0,3830.735
Ezh2_581,chrX,71639125.0,71640325.0,3214.995
Ezh2_582,chrX,71659375.0,71666775.0,18144.644
Ezh2_583,chrX,71671625.0,71673475.0,4731.042
Ezh2_584,chrX,71680725.0,71682475.0,3733.547
Ezh2_585,chrX,71763461.0,71765611.0,8319.966
Ezh2_586,chrX,71774361.0,71776211.0,4293.682
Ezh2_587,chrX,71791011.0,71792361.0,3059.0640000000003
Ezh2_588,chrX,72273161.0,72274961.0,3770.526
Ezh2_589,chrX,72347811.0,72349511.0,3238.777
Ezh2_590,chrX,72391611.0,72393361.0,4982.984
Ezh2_591,chrX,72524211.0,72525911.0,3878.9190000000003
Ezh2_592,chrX,72924861.0,72925961.0,3308.9840000000004
Ezh2_593,chrX,73056661.0,73058561.0,5168.073
Ezh2_594,chrX,73095461.0,73096911.0,3188.176
Ezh2_595,chrX,73161161.0,73163111.0,5837.7880000000005
Ezh2_596,chrX,73211261.0,73212461.0,3684.962
Ezh2_597,chrX,73372211.0,73374061.0,4797.273
Ezh2_598,chrX,73410461.0,73412611.0,4983.899
Ezh2_599,chrX,73419211.0,73424161.0,15398.931999999999
Ezh2_600,chrX,73447611.0,73449311.0,3443.7509999999997
Ezh2_601,chrX,73466411.0,73468111.0,3450.176
Ezh2_602,chrX,73504461.0,73506411.0,4631.862
Ezh2_603,chrX,73517361.0,73518961.0,3283.3920000000003
Ezh2_604,chrX,73610061.0,73614511.0,4113.061
Ezh2_605,chrX,73634961.0,73638511.0,7335.9980000000005
Ezh2_606,chrX,74171011.0,74172761.0,3858.216
Ezh2_607,chrX,74194561.0,74196161.0,3027.512
Ezh2_608,chrX,74276811.0,74278461.0,3072.742
Ezh2_609,chrX,74314461.0,74316211.0,4157.363
Ezh2_610,chrX,74471811.0,74473561.0,3588.925
Ezh2_611,chrX,74486861.0,74488561.0,3903.547
Ezh2_612,chrX,74521211.0,74523211.0,6514.42
Ezh2_613,chrX,74526711.0,74528561.0,4973.318
Ezh2_614,chrX,75016411.0,75018011.0,3266.1490000000003
Ezh2_615,chrX,75074561.0,75076261.0,4093.4990000000003
Ezh2_616,chrX,75437961.0,75439561.0,3256.298
Ezh2_617,chrX,75474461.0,75476161.0,4463.037
Ezh2_618,chrX,75546561.0,75548311.0,4109.96
Ezh2_619,chrX,75733711.0,75735211.0,3412.369
Ezh2_620,chrX,75780911.0,75782561.0,3270.692
Ezh2_621,chrX,75923561.0,75925161.0,3039.387
Ezh2_622,chrX,75960161.0,75961861.0,3156.8390000000004
Ezh2_623,chrX,75964111.0,75965361.0,3104.953
Ezh2_624,chrX,75968961.0,75970861.0,5506.294
Ezh2_625,chrX,76025911.0,76027811.0,5687.144
Ezh2_626,chrX,76150111.0,76151511.0,3280.843
Ezh2_627,chrX,76157961.0,76159661.0,3151.941
Ezh2_628,chrX,76569161.0,76570911.0,3798.28
Ezh2_629,chrX,76699761.0,76701411.0,3051.01
Ezh2_630,chrX,76739861.0,76741611.0,3894.116
Ezh2_631,chrX,76845261.0,76846961.0,4176.58
Ezh2_632,chrX,76853661.0,76855311.0,4065.046
Ezh2_633,chrX,76959461.0,76960611.0,3622.071
Ezh2_634,chrX,77009011.0,77010511.0,3144.309
Ezh2_635,chrX,77108761.0,77110611.0,4571.638
Ezh2_636,chrX,77137861.0,77139561.0,3077.58
Ezh2_637,chrX,77143011.0,77144711.0,3757.902
Ezh2_638,chrX,77177111.0,77178711.0,3075.055
Ezh2_639,chrX,77234311.0,77236161.0,4907.962
Ezh2_640,chrX,77589961.0,77591711.0,3479.7540000000004
Ezh2_641,chrX,77641811.0,77643511.0,3047.1690000000003
Ezh2_642,chrX,77705211.0,77707161.0,5467.475
Ezh2_643,chrX,77743861.0,77745661.0,4106.231
Ezh2_644,chrX,78019461.0,78021161.0,3794.3070000000002
Ezh2_645,chrX,78057411.0,78059461.0,7447.456999999999
Ezh2_646,chrX,78098011.0,78099961.0,6240.096
Ezh2_647,chrX,78258011.0,78259661.0,4237.233
Ezh2_648,chrX,78569011.0,78570661.0,3022.594
Ezh2_649,chrX,78631161.0,78632761.0,3326.5890000000004
Ezh2_650,chrX,78814411.0,78816111.0,3161.7070000000003
Ezh2_651,chrX,78854611.0,78857011.0,5027.629
Ezh2_652,chrX,78908261.0,78909961.0,3484.3190000000004
Ezh2_653,chrX,78959011.0,78960211.0,3010.1040000000003
Ezh2_654,chrX,79263711.0,79265361.0,3459.887
Ezh2_655,chrX,79487811.0,79489461.0,3088.067
Ezh2_656,chrX,79508161.0,79509861.0,3670.173
Ezh2_657,chrX,79529411.0,79531361.0,5136.029
Ezh2_658,chrX,79565311.0,79566811.0,3283.217
Ezh2_659,chrX,79727211.0,79728561.0,3304.913
Ezh2_660,chrX,79810661.0,79812411.0,3904.562
Ezh2_661,chrX,79992911.0,79994511.0,3234.4120000000003
Ezh2_662,chrX,80035461.0,80037161.0,3585.093
Ezh2_663,chrX,80168611.0,80170311.0,4003.074
Ezh2_664,chrX,80231861.0,80233761.0,5167.532999999999
Ezh2_665,chrX,80328861.0,80330661.0,3412.1490000000003
Ezh2_666,chrX,80385511.0,80386811.0,3752.9970000000003
Ezh2_667,chrX,80403461.0,80405211.0,4844.161
Ezh2_668,chrX,80439111.0,80440861.0,3905.6890000000003
Ezh2_669,chrX,80467811.0,80469461.0,3395.04
Ezh2_670,chrX,80550311.0,80551911.0,3180.759
Ezh2_671,chrX,80591261.0,80592911.0,3530.948
Ezh2_672,chrX,80796161.0,80797461.0,3258.922
Ezh2_673,chrX,81165311.0,81167011.0,3751.115
Ezh2_674,chrX,81169711.0,81171311.0,3765.429
Ezh2_675,chrX,81432111.0,81433661.0,3595.0190000000002
Ezh2_676,chrX,81477711.0,81479461.0,3749.297
Ezh2_677,chrX,81481711.0,81482711.0,3061.633
Ezh2_678,chrX,81496011.0,81500561.0,6941.609
Ezh2_679,chrX,81568661.0,81570361.0,4708.626
Ezh2_680,chrX,81572111.0,81574061.0,5828.342
Ezh2_681,chrX,81581511.0,81583111.0,3363.4990000000003
Ezh2_682,chrX,81627211.0,81628461.0,3731.363
Ezh2_683,chrX,81873511.0,81875161.0,3063.9120000000003
Ezh2_684,chrX,81970311.0,81972011.0,4004.0359999999996
Ezh2_685,chrX,82062011.0,82063761.0,4090.893
Ezh2_686,chrX,82075311.0,82077011.0,3523.5209999999997
Ezh2_687,chrX,82088611.0,82090211.0,3229.3990000000003
Ezh2_688,chrX,82122511.0,82124111.0,3299.97
Ezh2_689,chrX,82167861.0,82169461.0,3110.243
Ezh2_690,chrX,82194561.0,82196211.0,3231.928
Ezh2_691,chrX,82260261.0,82262011.0,4325.584
Ezh2_692,chrX,82292111.0,82293911.0,4535.4929999999995
Ezh2_693,chrX,82312561.0,82314211.0,3173.607
Ezh2_694,chrX,82437161.0,82438811.0,3370.616
Ezh2_695,chrX,82565511.0,82567511.0,6370.499
Ezh2_696,chrX,82612261.0,82613961.0,3212.321
Ezh2_697,chrX,82631061.0,82632711.0,3715.5170000000003
Ezh2_698,chrX,83008811.0,83010611.0,4471.7390000000005
Ezh2_699,chrX,83073161.0,83074861.0,3762.74
Ezh2_700,chrX,83097911.0,83099161.0,3536.5029999999997
Ezh2_701,chrX,83233411.0,83235161.0,4686.0109999999995
Ezh2_702,chrX,83341611.0,83343011.0,3353.678
Ezh2_703,chrX,83614611.0,83616311.0,3728.3790000000004
Ezh2_704,chrX,84006511.0,84008311.0,4415.9220000000005
Ezh2_705,chrX,84009811.0,84011961.0,5747.905
Ezh2_706,chrX,84234111.0,84235561.0,3283.127
Ezh2_707,chrX,84242411.0,84244111.0,3679.849
Ezh2_708,chrX,84344711.0,84346461.0,4251.252
Ezh2_709,chrX,84744961.0,84746711.0,4230.153
Ezh2_710,chrX,84773411.0,84775061.0,3244.0229999999997
Ezh2_711,chrX,84950061.0,84951361.0,3509.739
Ezh2_712,chrX,85158361.0,85160061.0,3471.7059999999997
Ezh2_713,chrX,85408761.0,85413261.0,9431.763
Ezh2_714,chrX,85444211.0,85446111.0,4501.217000000001
Ezh2_715,chrX,85475061.0,85476761.0,3709.617
Ezh2_716,chrX,85509611.0,85511211.0,3180.6540000000005
Ezh2_717,chrX,85634211.0,85635961.0,3653.715
Ezh2_718,chrX,85707911.0,85709561.0,3214.665
Ezh2_719,chrX,85814411.0,85815461.0,3156.454
Ezh2_720,chrX,86144011.0,86145661.0,3838.3790000000004
Ezh2_721,chrX,86214311.0,86216711.0,8775.985
Ezh2_722,chrX,86252761.0,86254461.0,3183.6479999999997
Ezh2_723,chrX,86340461.0,86342561.0,8353.507
Ezh2_724,chrX,86358661.0,86360461.0,4083.57
Ezh2_725,chrX,86413661.0,86415411.0,3212.217
Ezh2_726,chrX,86431111.0,86432761.0,3424.5840000000003
Ezh2_727,chrX,86435761.0,86437311.0,3482.735
Ezh2_728,chrX,86492561.0,86494361.0,4550.147
Ezh2_729,chrX,86630011.0,86631711.0,3335.9829999999997
Ezh2_730,chrX,86660861.0,86662311.0,3536.5879999999997
Ezh2_731,chrX,86750911.0,86752711.0,4155.670999999999
Ezh2_732,chrX,86900161.0,86901711.0,3061.7529999999997
Ezh2_733,chrX,86925361.0,86927461.0,6738.8730000000005
Ezh2_734,chrX,87002311.0,87003911.0,3326.9240000000004
Ezh2_735,chrX,87031611.0,87033311.0,3163.491
Ezh2_736,chrX,87105861.0,87107511.0,3403.735
Ezh2_737,chrX,87147911.0,87149561.0,3348.49
Ezh2_738,chrX,87272111.0,87273811.0,3288.105
Ezh2_739,chrX,87311861.0,87313311.0,3634.2790000000005
Ezh2_740,chrX,87408011.0,87409761.0,4171.772
Ezh2_741,chrX,87475111.0,87476861.0,4144.873
Ezh2_742,chrX,87569811.0,87571461.0,3235.5290000000005
Ezh2_743,chrX,87615061.0,87616911.0,4547.6759999999995
Ezh2_744,chrX,87766861.0,87768311.0,3478.0820000000003
Ezh2_745,chrX,87787411.0,87788711.0,3989.452
Ezh2_746,chrX,87803461.0,87805161.0,3299.785
Ezh2_747,chrX,87879461.0,87881061.0,3066.301
Ezh2_748,chrX,87931311.0,87933011.0,3750.595
Ezh2_749,chrX,87961161.0,87962411.0,3217.7940000000003
Ezh2_750,chrX,88043361.0,88045211.0,4252.642
Ezh2_751,chrX,88069011.0,88070661.0,3168.637
Ezh2_752,chrX,88113061.0,88116411.0,5008.25
Ezh2_753,chrX,88119261.0,88120961.0,3316.1459999999997
Ezh2_754,chrX,88240761.0,88242411.0,3096.986
Ezh2_755,chrX,88346111.0,88347511.0,3054.3259999999996
Ezh2_756,chrX,88493611.0,88495261.0,3733.952
Ezh2_757,chrX,88547211.0,88548861.0,3720.8709999999996
Ezh2_758,chrX,88607111.0,88608261.0,3244.2529999999997
Ezh2_759,chrX,88719861.0,88723711.0,6147.394
Ezh2_760,chrX,88776511.0,88778161.0,3563.179
Ezh2_761,chrX,89135111.0,89136711.0,3202.8
Ezh2_762,chrX,89144211.0,89145811.0,4125.835999999999
Ezh2_763,chrX,89167311.0,89169011.0,3190.565
Ezh2_764,chrX,89551611.0,89553461.0,4418.102
Ezh2_765,chrX,89585911.0,89587561.0,3999.1679999999997
Ezh2_766,chrX,89744111.0,89745861.0,3519.975
Ezh2_767,chrX,89753911.0,89755611.0,3511.868
Ezh2_768,chrX,89765211.0,89766811.0,3107.4840000000004
Ezh2_769,chrX,89822961.0,89824511.0,3404.792
Ezh2_770,chrX,89867111.0,89868761.0,4477.874
Ezh2_771,chrX,90018411.0,90020211.0,4134.78
Ezh2_772,chrX,90022911.0,90024661.0,3564.577
Ezh2_773,chrX,90209361.0,90210661.0,3472.202
Ezh2_774,chrX,90214361.0,90216061.0,3270.577
Ezh2_775,chrX,90403761.0,90404961.0,3093.175
Ezh2_776,chrX,90448961.0,90450711.0,4079.45
Ezh2_777,chrX,90463161.0,90464961.0,4788.254
Ezh2_778,chrX,90508611.0,90510661.0,7184.677
Ezh2_779,chrX,90538261.0,90540011.0,4006.04
Ezh2_780,chrX,90610661.0,90612361.0,4093.7140000000004
Ezh2_781,chrX,90629161.0,90630861.0,3766.491
Ezh2_782,chrX,90679661.0,90681261.0,3049.138
Ezh2_783,chrX,90750811.0,90752411.0,4559.518
Ezh2_784,chrX,90796611.0,90797611.0,3079.993
Ezh2_785,chrX,90895961.0,90897561.0,3058.829
Ezh2_786,chrX,90947411.0,90949061.0,3365.633
Ezh2_787,chrX,91024461.0,91026961.0,4072.033
Ezh2_788,chrX,91056261.0,91058111.0,4808.241
Ezh2_789,chrX,91076861.0,91078761.0,4966.418
Ezh2_790,chrX,91141861.0,91143511.0,3262.473
Ezh2_791,chrX,91192111.0,91193711.0,3092.77
Ezh2_792,chrX,91211911.0,91213761.0,4620.103
Ezh2_793,chrX,91293011.0,91294611.0,3207.368
Ezh2_794,chrX,91411411.0,91412611.0,3745.7670000000003
Ezh2_795,chrX,91424511.0,91425511.0,3122.7729999999997
Ezh2_796,chrX,91518011.0,91519211.0,4391.452
Ezh2_797,chrX,91740761.0,91742361.0,4113.516
Ezh2_798,chrX,91872261.0,91873961.0,3683.745
Ezh2_799,chrX,91883061.0,91884711.0,3242.453
Ezh2_800,chrX,92067111.0,92068761.0,3435.373
Ezh2_801,chrX,92195511.0,92197211.0,3531.33
Ezh2_802,chrX,92220161.0,92221811.0,3158.603
Ezh2_803,chrX,92242511.0,92243911.0,3054.3259999999996
Ezh2_804,chrX,92355211.0,92356911.0,3835.59
Ezh2_805,chrX,92404861.0,92406861.0,6113.655
Ezh2_806,chrX,92472411.0,92473411.0,3122.348
Ezh2_807,chrX,92493461.0,92495111.0,3752.744
Ezh2_808,chrX,92593461.0,92595111.0,3460.7340000000004
Ezh2_809,chrX,92635161.0,92636911.0,4190.322
Ezh2_810,chrX,92985311.0,92988511.0,4553.208
Ezh2_811,chrX,93033011.0,93034711.0,3356.184
Ezh2_812,chrX,93049561.0,93051311.0,3063.4709999999995
Ezh2_813,chrX,93091511.0,93092511.0,3105.475
Ezh2_814,chrX,93274061.0,93275911.0,4254.331
Ezh2_815,chrX,93280111.0,93301011.0,38055.45
Ezh2_816,chrX,93685611.0,93687261.0,3161.377
Ezh2_817,chrX,93979211.0,93980961.0,4150.346
Ezh2_818,chrX,94168611.0,94170311.0,3874.7540000000004
Ezh2_819,chrX,94232261.0,94234211.0,5941.505999999999
Ezh2_820,chrX,94239061.0,94243261.0,3193.165
Ezh2_821,chrX,94363561.0,94367361.0,17005.258
Ezh2_822,chrX,94494461.0,94495461.0,3009.837
Ezh2_823,chrX,94547961.0,94550011.0,5466.769
Ezh2_824,chrX,94553661.0,94555461.0,4040.7259999999997
Ezh2_825,chrX,94770311.0,94772061.0,4034.781
Ezh2_826,chrX,94773711.0,94777611.0,4142.724
Ezh2_827,chrX,94784711.0,94786411.0,3808.8109999999997
Ezh2_828,chrX,94790861.0,94792711.0,4152.405
Ezh2_829,chrX,95336061.0,95337761.0,4059.653
Ezh2_830,chrX,95444461.0,95446211.0,3187.3140000000003
Ezh2_831,chrX,95504111.0,95505711.0,3197.947
Ezh2_832,chrX,95527961.0,95529861.0,5426.804
Ezh2_833,chrX,95624911.0,95626611.0,3816.518
Ezh2_834,chrX,95643861.0,95645661.0,4419.767
Ezh2_835,chrX,95742211.0,95744061.0,5134.002
Ezh2_836,chrX,95940661.0,95942311.0,3443.6409999999996
Ezh2_837,chrX,95987861.0,95989511.0,3118.02
Ezh2_838,chrX,96066061.0,96067711.0,3636.237
Ezh2_839,chrX,96081361.0,96083011.0,3059.0040000000004
Ezh2_840,chrX,96287161.0,96288861.0,3642.647
Ezh2_841,chrX,96464861.0,96466811.0,6107.73
Ezh2_842,chrX,96645961.0,96647661.0,3891.937
Ezh2_843,chrX,96662911.0,96664711.0,4087.217
Ezh2_844,chrX,96702661.0,96704561.0,5377.581999999999
Ezh2_845,chrX,96710861.0,96712861.0,6939.406999999999
Ezh2_846,chrX,96781511.0,96783261.0,3369.073
Ezh2_847,chrX,96908361.0,96909961.0,4393.255999999999
Ezh2_848,chrX,96943411.0,96945261.0,4990.340999999999
Ezh2_849,chrX,97060361.0,97062011.0,3151.3259999999996
Ezh2_850,chrX,97063961.0,97065661.0,3604.33
Ezh2_851,chrX,97267411.0,97270211.0,3114.781
Ezh2_852,chrX,97272961.0,97274661.0,3408.698
Ezh2_853,chrX,97343361.0,97344911.0,4175.733
Ezh2_854,chrX,97384661.0,97386961.0,6181.302
Ezh2_855,chrX,97599611.0,97601111.0,3502.322
Ezh2_856,chrX,97622261.0,97624011.0,4601.291
Ezh2_857,chrX,97651311.0,97653011.0,3317.3579999999997
Ezh2_858,chrX,97676561.0,97678111.0,3760.566
Ezh2_859,chrX,97815661.0,97817261.0,3346.0959999999995
Ezh2_860,chrX,97850111.0,97851261.0,3161.407
Ezh2_861,chrX,97897361.0,97899411.0,9441.925
Ezh2_862,chrX,97915961.0,97917661.0,4578.865
Ezh2_863,chrX,98042511.0,98044211.0,3195.698
Ezh2_864,chrX,98081761.0,98083761.0,6433.746
Ezh2_865,chrX,98147061.0,98153711.0,18097.99
Ezh2_866,chrX,98397011.0,98398711.0,4387.691
Ezh2_867,chrX,98476211.0,98477961.0,4074.447
Ezh2_868,chrX,98547061.0,98548761.0,4140.29
Ezh2_869,chrX,98628411.0,98630161.0,3787.035
Ezh2_870,chrX,98888761.0,98890861.0,8864.462
Ezh2_871,chrX,98980261.0,98981961.0,3022.836
Ezh2_872,chrX,99015961.0,99017861.0,4437.653
Ezh2_873,chrX,99042611.0,99045311.0,8442.02
Ezh2_874,chrX,99122761.0,99124861.0,8317.383
Ezh2_875,chrX,99134411.0,99138211.0,14918.033000000001
Ezh2_876,chrX,99147211.0,99148511.0,4955.423
Ezh2_877,chrX,99198461.0,99199761.0,3015.487
Ezh2_878,chrX,99215661.0,99217461.0,3873.0370000000003
Ezh2_879,chrX,99226261.0,99227961.0,3391.697
Ezh2_880,chrX,99232661.0,99234511.0,4872.397
Ezh2_881,chrX,99317361.0,99319261.0,4900.14
Ezh2_882,chrX,99341661.0,99343311.0,3589.941
Ezh2_883,chrX,99383911.0,99385811.0,4588.526
Ezh2_884,chrX,99398161.0,99399761.0,3165.0429999999997
Ezh2_885,chrX,99404411.0,99406111.0,3182.1
Ezh2_886,chrX,99412811.0,99414111.0,3110.428
Ezh2_887,chrX,99429711.0,99431311.0,3713.208
Ezh2_888,chrX,99432461.0,99434911.0,5871.169
Ezh2_889,chrX,99530111.0,99531811.0,3365.086
Ezh2_890,chrX,99567911.0,99569761.0,4350.299
Ezh2_891,chrX,99653311.0,99655011.0,3188.4559999999997
Ezh2_892,chrX,99688911.0,99690661.0,3468.301
Ezh2_893,chrX,99964161.0,99966011.0,5701.854
Ezh2_894,chrX,100183661.0,100184761.0,3436.5640000000003
Ezh2_895,chrX,100308611.0,100310511.0,5687.722
Ezh2_896,chrX,100481511.0,100483211.0,3606.7540000000004
Ezh2_897,chrX,100607911.0,100608911.0,3146.88
Ezh2_898,chrX,100736961.0,100738811.0,4561.962
Ezh2_899,chrX,100746111.0,100748061.0,5681.393
Ezh2_900,chrX,100767711.0,100769161.0,4554.315
Ezh2_901,chrX,100770311.0,100772011.0,3634.362
Ezh2_902,chrX,100851161.0,100852711.0,3389.383
Ezh2_903,chrX,101010061.0,101011911.0,4769.792
Ezh2_904,chrX,101025811.0,101027561.0,3653.687
Ezh2_905,chrX,101058411.0,101060561.0,6118.779
Ezh2_906,chrX,101109761.0,101110961.0,3037.0679999999998
Ezh2_907,chrX,101220311.0,101222111.0,4180.621
Ezh2_908,chrX,101254711.0,101256811.0,7375.201
Ezh2_909,chrX,101318761.0,101320861.0,6865.658
Ezh2_910,chrX,101375011.0,101376461.0,3125.007
Ezh2_911,chrX,101385661.0,101387661.0,6336.911999999999
Ezh2_912,chrX,101415411.0,101417211.0,4198.871
Ezh2_913,chrX,101558411.0,101560061.0,3197.492
Ezh2_914,chrX,101691261.0,101692511.0,3349.325
Ezh2_915,chrX,101694611.0,101698711.0,13826.9
Ezh2_916,chrX,101769161.0,101771011.0,4292.013
Ezh2_917,chrX,101824111.0,101826011.0,5449.143
Ezh2_918,chrX,101839611.0,101843011.0,6446.319
Ezh2_919,chrX,101846361.0,101853961.0,14557.704
Ezh2_920,chrX,101865361.0,101866961.0,3254.0640000000003
Ezh2_921,chrX,101875861.0,101877761.0,4565.968
Ezh2_922,chrX,101899961.0,101901211.0,3317.43
Ezh2_923,chrX,101921561.0,101923111.0,3093.9640000000004
Ezh2_924,chrX,101938861.0,101940711.0,4881.417
Ezh2_925,chrX,101954511.0,101956211.0,3102.7909999999997
Ezh2_926,chrX,102089761.0,102091411.0,3100.177
Ezh2_927,chrX,102136561.0,102138011.0,3450.171
Ezh2_928,chrX,102180661.0,102182311.0,3280.8779999999997
Ezh2_929,chrX,102187661.0,102189361.0,3626.2909999999997
Ezh2_930,chrX,102248711.0,102256011.0,17455.538
Ezh2_931,chrX,102291061.0,102292911.0,4210.024
Ezh2_932,chrX,102370661.0,102372461.0,5270.431
