name,chr,start,end,Xi.pval,Xi_Xa,location
ctcf_45859,chrX,139832089.0,139833206.0,0.0,XaXi,no_ase_genedata
ctcf_45860,chrX,139838755.0,139839753.0,0.6775800000000001,,no_ase_genedata
ctcf_45861,chrX,139870002.0,139870881.0,0.84091,,no_ase_genedata
ctcf_45862,chrX,139932120.0,139933212.0,0.02471,XaXi,inactivated
ctcf_45863,chrX,140182658.0,140183778.0,0.0,XaXi,intergenic
ctcf_45864,chrX,140255510.0,140256562.0,1.0,,intergenic
ctcf_45865,chrX,140262890.0,140263988.0,0.13137000000000001,Xa_only,intergenic
ctcf_45866,chrX,140308114.0,140308962.0,0.00037999999999999997,XaXi,intergenic
ctcf_45867,chrX,140402581.0,140403632.0,0.0,XaXi,intergenic
ctcf_45868,chrX,140427725.0,140428969.0,0.07542,Xa_only,intergenic
ctcf_45869,chrX,140478816.0,140479842.0,0.36282,,inactivated
ctcf_45870,chrX,140491632.0,140492536.0,0.02961,Xa_only,intergenic
ctcf_45871,chrX,140503434.0,140504612.0,0.10185,Xa_only,intergenic
ctcf_45872,chrX,140543982.0,140545409.0,0.22363000000000002,,inactivated
ctcf_45873,chrX,140600428.0,140601373.0,1.0,Xa_only,inactivated
ctcf_45874,chrX,140722032.0,140723080.0,0.0,XaXi,inactivated
ctcf_45875,chrX,140845048.0,140846121.0,0.0,XaXi,intergenic
ctcf_45876,chrX,140856818.0,140858149.0,0.6050399999999999,Xa_only,intergenic
ctcf_45877,chrX,140860754.0,140861485.0,0.13177,Xa_only,intergenic
ctcf_45878,chrX,141156203.0,141157518.0,0.007559999999999999,Xi_only,inactivated
ctcf_45879,chrX,141157795.0,141158879.0,1e-05,XaXi,inactivated
ctcf_45880,chrX,141174988.0,141176126.0,0.00016999999999999999,XaXi,no_ase_genedata
ctcf_45881,chrX,141210577.0,141211613.0,0.12675,Xa_only,no_ase_genedata
ctcf_45882,chrX,141212549.0,141213494.0,0.0022600000000000003,XaXi,no_ase_genedata
ctcf_45883,chrX,141236153.0,141237404.0,0.00037999999999999997,XaXi,no_ase_genedata
ctcf_45884,chrX,141589845.0,141590984.0,0.0,XaXi,no_ase_genedata
ctcf_45885,chrX,141723656.0,141724418.0,1.0,,no_ase_genedata
ctcf_45886,chrX,142096650.0,142097680.0,0.04591,Xa_only,nontranscribed
ctcf_45887,chrX,142199251.0,142201146.0,0.0,XaXi,nontranscribed
ctcf_45888,chrX,142236786.0,142237793.0,0.7042,Xa_only,no_ase_genedata
ctcf_45889,chrX,142313796.0,142315009.0,0.50041,Xa_only,no_ase_genedata
ctcf_45890,chrX,142325458.0,142326449.0,0.3064,Xa_only,no_ase_genedata
ctcf_45891,chrX,142371949.0,142373106.0,0.0,XaXi,no_ase_genedata
ctcf_45892,chrX,142387583.0,142388327.0,0.21731,,no_ase_genedata
ctcf_45893,chrX,142526587.0,142527702.0,0.0108,XaXi,intergenic
ctcf_45894,chrX,142529555.0,142530623.0,0.031180000000000003,Xa_only,intergenic
ctcf_45895,chrX,142534365.0,142535561.0,0.21989,Xa_only,intergenic
ctcf_45896,chrX,142539904.0,142540981.0,2e-05,XaXi,intergenic
ctcf_45897,chrX,142553944.0,142554888.0,0.0,XaXi,intergenic
ctcf_45898,chrX,142574912.0,142576028.0,0.0,XaXi,intergenic
ctcf_45899,chrX,142646839.0,142647886.0,0.30755,Xa_only,intergenic
ctcf_45900,chrX,142806163.0,142807466.0,0.38251999999999997,Xa_only,inactivated
ctcf_45901,chrX,142808024.0,142809225.0,0.0,XaXi,inactivated
ctcf_45902,chrX,142812640.0,142813936.0,0.0,XaXi,inactivated
ctcf_45903,chrX,142817817.0,142819255.0,0.0,XaXi,inactivated
ctcf_45904,chrX,142821468.0,142822591.0,0.009059999999999999,XaXi,inactivated
ctcf_45905,chrX,142827361.0,142828277.0,0.02166,Xi_only,inactivated
ctcf_45906,chrX,143051099.0,143052274.0,0.0010199999999999999,XaXi,intergenic
ctcf_45907,chrX,143058393.0,143059645.0,0.0,XaXi,intergenic
ctcf_45908,chrX,143098652.0,143099742.0,0.00067,XaXi,no_ase_genedata
ctcf_45909,chrX,143274846.0,143275931.0,0.0,XaXi,intergenic
ctcf_45910,chrX,143444162.0,143445276.0,0.0,XaXi,intergenic
ctcf_45911,chrX,143448560.0,143449759.0,0.00045999999999999996,XaXi,intergenic
ctcf_45912,chrX,143462343.0,143463318.0,0.19718,Xa_only,intergenic
ctcf_45913,chrX,143666720.0,143667654.0,0.82363,,no_ase_genedata
ctcf_45914,chrX,143667810.0,143669049.0,0.0,XaXi,no_ase_genedata
ctcf_45915,chrX,143735646.0,143736774.0,0.0,XaXi,no_ase_genedata
ctcf_45916,chrX,143738891.0,143739888.0,2e-05,XaXi,no_ase_genedata
ctcf_45917,chrX,143818733.0,143819694.0,0.0001,XaXi,no_ase_genedata
ctcf_45918,chrX,143996371.0,143997247.0,0.21899000000000002,,intergenic
ctcf_45919,chrX,144301124.0,144302174.0,0.74516,,intergenic
ctcf_45920,chrX,144403059.0,144404279.0,0.0,XaXi,nontranscribed
ctcf_45921,chrX,144645139.0,144646069.0,0.0,XaXi,nontranscribed
ctcf_45922,chrX,145307148.0,145307953.0,0.60625,,no_ase_genedata
ctcf_45923,chrX,145398970.0,145399935.0,0.0,XaXi,intergenic
ctcf_45924,chrX,145487022.0,145488050.0,0.058589999999999996,Xa_only,no_ase_genedata
ctcf_45925,chrX,145672679.0,145673384.0,0.00797,XaXi,intergenic
ctcf_45926,chrX,146208622.0,146209652.0,0.13213,Xa_only,intergenic
ctcf_45927,chrX,146477432.0,146478233.0,0.34171999999999997,Xa_only,intergenic
ctcf_45928,chrX,146979594.0,146980716.0,0.0,XaXi,nontranscribed
ctcf_45929,chrX,147608415.0,147609428.0,0.1304,,intergenic
ctcf_45930,chrX,149762850.0,149763529.0,1.0,,intergenic
ctcf_45931,chrX,150458465.0,150459460.0,0.00777,Xi_only,escaping
ctcf_45932,chrX,150477442.0,150479086.0,0.0,XaXi,intergenic
ctcf_45933,chrX,150510290.0,150511263.0,0.41831,,intergenic
ctcf_45934,chrX,150588077.0,150589140.0,0.54397,Xa_only,inactivated
ctcf_45935,chrX,150662578.0,150663534.0,0.0,XaXi,intergenic
ctcf_45936,chrX,150709145.0,150710183.0,0.08392000000000001,Xa_only,intergenic
ctcf_45937,chrX,150956171.0,150957236.0,0.50003,Xa_only,intergenic
ctcf_45938,chrX,150960410.0,150961239.0,0.38678,,intergenic
ctcf_45939,chrX,150962627.0,150963748.0,0.11917,Xa_only,intergenic
ctcf_45940,chrX,151016492.0,151017489.0,1.0,Xa_only,inactivated
ctcf_45941,chrX,151116468.0,151118220.0,0.0,XaXi,intergenic
ctcf_45942,chrX,151130120.0,151131250.0,0.32247,Xa_only,intergenic
ctcf_45943,chrX,151132552.0,151133483.0,0.22464,,intergenic
ctcf_45944,chrX,151171860.0,151172786.0,1.0,,intergenic
ctcf_45945,chrX,151172830.0,151173865.0,0.0029,XaXi,intergenic
ctcf_45946,chrX,151198033.0,151199064.0,0.10314000000000001,Xa_only,intergenic
ctcf_45947,chrX,151330507.0,151331233.0,0.45921999999999996,,nontranscribed
ctcf_45948,chrX,151487920.0,151488709.0,0.19442,,intergenic
ctcf_45949,chrX,151492947.0,151494037.0,0.0004,XaXi,intergenic
ctcf_45950,chrX,151574782.0,151575884.0,0.00015,XaXi,inactivated
ctcf_45951,chrX,151946707.0,151947739.0,0.01818,XaXi,intergenic
ctcf_45952,chrX,151958094.0,151958798.0,0.42045,Xa_only,intergenic
ctcf_45953,chrX,152131826.0,152132626.0,0.8407,,intergenic
ctcf_45954,chrX,152147075.0,152148208.0,0.06784,Xa_only,no_ase_genedata
ctcf_45955,chrX,152151340.0,152152555.0,0.00558,XaXi,no_ase_genedata
ctcf_45956,chrX,152174764.0,152176063.0,0.03428,Xa_only,no_ase_genedata
ctcf_45957,chrX,152236092.0,152237100.0,0.12955999999999998,Xa_only,escaping
ctcf_45958,chrX,152240738.0,152241774.0,0.0,XaXi,escaping
ctcf_45959,chrX,152242798.0,152244577.0,0.10224,Xa_only,escaping
ctcf_45960,chrX,152307680.0,152308681.0,0.0,XaXi,intergenic
ctcf_45961,chrX,152352504.0,152353531.0,0.70533,,nontranscribed
ctcf_45962,chrX,152522687.0,152523696.0,0.38697,Xa_only,intergenic
ctcf_45963,chrX,152618082.0,152619212.0,2e-05,XaXi,inactivated
ctcf_45964,chrX,152676050.0,152677125.0,0.0,XaXi,inactivated
ctcf_45965,chrX,152705109.0,152706172.0,0.0,XaXi,inactivated
ctcf_45966,chrX,152818659.0,152819647.0,0.00124,XaXi,intergenic
ctcf_45967,chrX,152834742.0,152835756.0,0.0,XaXi,intergenic
ctcf_45968,chrX,152917966.0,152919055.0,0.0,XaXi,intergenic
ctcf_45969,chrX,152926629.0,152927788.0,0.00018,XaXi,intergenic
ctcf_45970,chrX,152984740.0,152985741.0,0.00349,XaXi,intergenic
ctcf_45971,chrX,153006330.0,153007240.0,1.0,,no_ase_genedata
ctcf_45972,chrX,153113220.0,153114116.0,0.773,Xa_only,no_ase_genedata
ctcf_45973,chrX,153154946.0,153156061.0,2.9999999999999997e-05,XaXi,nontranscribed
ctcf_45974,chrX,153174405.0,153175421.0,0.03129,Xa_only,nontranscribed
ctcf_45975,chrX,153198853.0,153199919.0,0.54548,,intergenic
ctcf_45976,chrX,153366452.0,153367410.0,0.83836,,inactivated
ctcf_45977,chrX,153369514.0,153370526.0,9e-05,XaXi,inactivated
ctcf_45978,chrX,153389005.0,153390031.0,0.21218,Xa_only,inactivated
ctcf_45979,chrX,153505609.0,153506643.0,0.42005,,inactivated
ctcf_45980,chrX,153528135.0,153529144.0,1.0,,intergenic
ctcf_45981,chrX,153599262.0,153600056.0,5e-05,Xi_only,intergenic
ctcf_45982,chrX,153635993.0,153637026.0,0.0,XaXi,intergenic
ctcf_45983,chrX,153640256.0,153641304.0,0.07808,Xa_only,intergenic
ctcf_45984,chrX,153719297.0,153720308.0,0.12453,Xa_only,inactivated
ctcf_45985,chrX,153748959.0,153749961.0,0.01721,Xi_only,intergenic
ctcf_45986,chrX,154964594.0,154965244.0,1.0,,intergenic
ctcf_45987,chrX,154987191.0,154988162.0,1.0,,no_ase_genedata
ctcf_45988,chrX,155097588.0,155098592.0,0.0011099999999999999,Xi_only,intergenic
ctcf_45989,chrX,155144458.0,155145295.0,0.6764100000000001,,nontranscribed
ctcf_45990,chrX,155172912.0,155173923.0,0.9625,,intergenic
ctcf_45991,chrX,155216011.0,155217186.0,0.36362,Xa_only,inactivated
ctcf_45992,chrX,155261986.0,155262940.0,0.22168000000000002,Xa_only,inactivated
ctcf_45993,chrX,155317810.0,155318671.0,0.0,XaXi,intergenic
ctcf_45994,chrX,155375195.0,155377198.0,0.0,XaXi,intergenic
ctcf_45995,chrX,155643663.0,155644645.0,0.12886,,nontranscribed
ctcf_45996,chrX,157171746.0,157172597.0,0.00037,XaXi,no_ase_genedata
ctcf_45997,chrX,157307092.0,157308047.0,0.0011300000000000001,XaXi,no_ase_genedata
ctcf_45998,chrX,157344378.0,157345351.0,0.0019199999999999998,XaXi,no_ase_genedata
ctcf_45999,chrX,157454209.0,157455207.0,0.0,XaXi,no_ase_genedata
ctcf_46000,chrX,157458500.0,157459396.0,0.04848,Xa_only,no_ase_genedata
ctcf_46001,chrX,157462387.0,157463334.0,0.0017,XaXi,no_ase_genedata
ctcf_46002,chrX,157486471.0,157487515.0,1e-05,XaXi,no_ase_genedata
ctcf_46003,chrX,157563482.0,157564554.0,0.021,XaXi,inactivated
ctcf_46004,chrX,157644011.0,157644943.0,0.0,XaXi,intergenic
ctcf_46005,chrX,157731617.0,157732669.0,0.01706,XaXi,nontranscribed
ctcf_46006,chrX,157951321.0,157952403.0,0.20478,,no_ase_genedata
ctcf_46007,chrX,158613261.0,158614334.0,0.0,XaXi,intergenic
ctcf_46008,chrX,158921819.0,158922836.0,0.33997,Xa_only,intergenic
ctcf_46009,chrX,158924682.0,158925776.0,0.0,XaXi,intergenic
ctcf_46010,chrX,159043029.0,159044075.0,0.22232,,intergenic
ctcf_46011,chrX,159264443.0,159265381.0,0.36183000000000004,,inactivated
ctcf_46012,chrX,159268770.0,159269837.0,0.21898,Xa_only,inactivated
ctcf_46013,chrX,159276256.0,159277155.0,1.0,,inactivated
ctcf_46014,chrX,159286451.0,159287524.0,0.0,XaXi,inactivated
ctcf_46015,chrX,159320938.0,159321932.0,0.0,XaXi,inactivated
ctcf_46016,chrX,159408969.0,159409932.0,0.7020000000000001,,no_ase_genedata
ctcf_46017,chrX,159418211.0,159419470.0,0.021269999999999997,XaXi,no_ase_genedata
ctcf_46018,chrX,159441699.0,159442850.0,0.00265,XaXi,no_ase_genedata
ctcf_46019,chrX,159483909.0,159485003.0,0.05814,Xa_only,no_ase_genedata
ctcf_46020,chrX,159532124.0,159533014.0,0.0,XaXi,no_ase_genedata
ctcf_46021,chrX,159606490.0,159607633.0,0.07381,,intergenic
ctcf_46022,chrX,159671002.0,159672237.0,0.0,XaXi,inactivated
ctcf_46023,chrX,159677631.0,159678577.0,0.02756,Xa_only,inactivated
ctcf_46024,chrX,159751426.0,159752533.0,1e-05,XaXi,inactivated
ctcf_46025,chrX,159962897.0,159964044.0,0.0,XaXi,inactivated
ctcf_46026,chrX,159973346.0,159974510.0,1.0,,inactivated
ctcf_46027,chrX,159987559.0,159988460.0,0.10397,Xa_only,intergenic
ctcf_46028,chrX,160116307.0,160117476.0,0.0,XaXi,inactivated
ctcf_46029,chrX,160152898.0,160154020.0,1.0,,intergenic
ctcf_46030,chrX,160169850.0,160170825.0,1.0,,intergenic
ctcf_46031,chrX,160178869.0,160179773.0,0.10608,Xa_only,intergenic
ctcf_46032,chrX,160448966.0,160450030.0,5.9999999999999995e-05,XaXi,no_ase_genedata
ctcf_46033,chrX,160455528.0,160456458.0,0.00775,XaXi,no_ase_genedata
ctcf_46034,chrX,160609569.0,160610604.0,0.0,XaXi,intergenic
ctcf_46035,chrX,160930322.0,160931416.0,0.60669,,no_ase_genedata
ctcf_46036,chrX,160935264.0,160936267.0,0.4208,Xa_only,no_ase_genedata
ctcf_46037,chrX,160967844.0,160968766.0,0.83945,Xa_only,no_ase_genedata
ctcf_46038,chrX,161032082.0,161033033.0,0.08298,Xa_only,intergenic
ctcf_46039,chrX,161033042.0,161034115.0,1e-05,XaXi,intergenic
ctcf_46040,chrX,161082022.0,161082734.0,0.00043,XaXi,intergenic
ctcf_46041,chrX,161089654.0,161090296.0,0.05889,Xa_only,intergenic
ctcf_46042,chrX,161370639.0,161371709.0,0.0,XaXi,intergenic
ctcf_46043,chrX,161385416.0,161386525.0,0.0,XaXi,intergenic
ctcf_46044,chrX,161398687.0,161399836.0,0.0,XaXi,intergenic
ctcf_46045,chrX,161742734.0,161743794.0,0.0,XaXi,no_ase_genedata
ctcf_46046,chrX,161825807.0,161826927.0,0.0,XaXi,intergenic
ctcf_46047,chrX,161967355.0,161968252.0,0.024419999999999997,XaXi,inactivated
ctcf_46048,chrX,161970069.0,161971133.0,0.22159,Xa_only,inactivated
ctcf_46049,chrX,162159580.0,162160707.0,0.21691,Xa_only,inactivated
ctcf_46050,chrX,162278662.0,162279971.0,0.00061,XaXi,intergenic
ctcf_46051,chrX,162453407.0,162454577.0,7e-05,XaXi,no_ase_genedata
ctcf_46052,chrX,162510313.0,162511263.0,0.54493,,no_ase_genedata
ctcf_46053,chrX,162526639.0,162527995.0,0.0,XaXi,no_ase_genedata
ctcf_46054,chrX,162717497.0,162718697.0,2.9999999999999997e-05,XaXi,intergenic
ctcf_46055,chrX,162719281.0,162720779.0,0.00081,XaXi,intergenic
ctcf_46056,chrX,162734716.0,162735656.0,1.0,,intergenic
ctcf_46057,chrX,162763868.0,162764873.0,0.21645999999999999,Xa_only,inactivated
ctcf_46058,chrX,162791077.0,162792273.0,0.07393,Xa_only,escaping
ctcf_46059,chrX,162800214.0,162801128.0,0.5471199999999999,,escaping
ctcf_46060,chrX,162844082.0,162845180.0,0.39131,Xa_only,intergenic
ctcf_46061,chrX,162849277.0,162850306.0,0.22378,Xa_only,intergenic
ctcf_46062,chrX,162866974.0,162867891.0,1e-05,XaXi,escaping
ctcf_46063,chrX,162871327.0,162872791.0,0.0,XaXi,escaping
ctcf_46064,chrX,162915427.0,162916294.0,0.0,XaXi,no_ase_genedata
ctcf_46065,chrX,162933969.0,162934685.0,0.21765,Xa_only,no_ase_genedata
ctcf_46066,chrX,162949644.0,162950572.0,0.0,XaXi,no_ase_genedata
ctcf_46067,chrX,163142686.0,163143665.0,0.42144,,intergenic
ctcf_46068,chrX,163144149.0,163145178.0,0.00242,XaXi,intergenic
ctcf_46069,chrX,163181195.0,163182372.0,0.8991399999999999,Xa_only,intergenic
ctcf_46070,chrX,163449110.0,163449882.0,0.74511,,intergenic
ctcf_46071,chrX,163549424.0,163550426.0,0.00022999999999999998,XaXi,nontranscribed
ctcf_46072,chrX,163647032.0,163647926.0,0.00281,XaXi,intergenic
ctcf_46073,chrX,163669491.0,163670654.0,7e-05,XaXi,intergenic
ctcf_46074,chrX,163827235.0,163828046.0,0.00053,XaXi,intergenic
ctcf_46075,chrX,163912420.0,163913580.0,0.13084,,escaping
ctcf_46076,chrX,163960414.0,163961253.0,1.0,,escaping
ctcf_46077,chrX,163981179.0,163982241.0,1e-05,XaXi,no_ase_genedata
ctcf_46078,chrX,164004461.0,164005513.0,0.0,XaXi,no_ase_genedata
ctcf_46079,chrX,164065808.0,164066982.0,0.0,XaXi,escaping
ctcf_46080,chrX,164179366.0,164180411.0,0.19333,,no_ase_genedata
ctcf_46081,chrX,164183448.0,164184527.0,0.03574,Xa_only,no_ase_genedata
ctcf_46082,chrX,164221596.0,164222756.0,0.0,XaXi,nontranscribed
ctcf_46083,chrX,164268823.0,164269931.0,0.00364,XaXi,inactivated
ctcf_46084,chrX,164286694.0,164287820.0,0.0,XaXi,inactivated
ctcf_46085,chrX,164398183.0,164399193.0,0.22496999999999998,Xa_only,no_ase_genedata
ctcf_46086,chrX,164445901.0,164447160.0,4e-05,XaXi,nontranscribed
ctcf_46087,chrX,164448926.0,164449930.0,0.12780999999999998,Xa_only,nontranscribed
ctcf_46088,chrX,164787076.0,164788024.0,0.00119,XaXi,intergenic
ctcf_46089,chrX,165191006.0,165192022.0,1.0,Xa_only,nontranscribed
ctcf_46090,chrX,165193336.0,165194277.0,0.049210000000000004,Xa_only,nontranscribed
ctcf_46091,chrX,166162502.0,166163561.0,0.00014,XaXi,intergenic
ctcf_46092,chrX,166167070.0,166168049.0,0.8224299999999999,,inactivated
ctcf_46093,chrX,166293166.0,166294189.0,0.00099,XaXi,no_ase_genedata
ctcf_46094,chrX,166351463.0,166352526.0,0.45463000000000003,,no_ase_genedata
ctcf_46095,chrX,166378380.0,166379410.0,0.8442299999999999,Xa_only,no_ase_genedata
ctcf_46096,chrX,166415820.0,166416598.0,0.00025,XaXi,inactivated
ctcf_46097,chrX,166454088.0,166454974.0,0.21806,Xa_only,inactivated
ctcf_46098,chrX,166652068.0,166653138.0,0.71899,Xa_only,intergenic
ctcf_46099,chrX,166660431.0,166661609.0,0.0735,,intergenic
ctcf_46100,chrX,166796204.0,166796902.0,0.4175,Xa_only,intergenic
ctcf_46101,chrX,167228845.0,167229953.0,0.0,XaXi,intergenic
ctcf_46102,chrX,167233053.0,167234143.0,0.0,XaXi,intergenic
ctcf_46103,chrX,167276616.0,167277721.0,0.0,XaXi,intergenic
ctcf_46104,chrX,167289514.0,167290346.0,0.01318,XaXi,intergenic
ctcf_46105,chrX,167497384.0,167498561.0,0.38988,,no_ase_genedata
ctcf_46106,chrX,167817098.0,167817899.0,0.0,XaXi,no_ase_genedata
ctcf_46107,chrX,168415107.0,168416167.0,0.0,XaXi,no_ase_genedata
ctcf_46108,chrX,168584011.0,168584926.0,0.19402,Xa_only,intergenic
ctcf_46109,chrX,168639368.0,168640309.0,0.45428,,intergenic
ctcf_46110,chrX,168659382.0,168660529.0,0.0,XaXi,inactivated
ctcf_46111,chrX,168673056.0,168674120.0,0.83841,Xa_only,inactivated
ctcf_46112,chrX,168717614.0,168718706.0,0.0,XaXi,intergenic
ctcf_46113,chrX,168935104.0,168936214.0,0.00016,XaXi,no_ase_genedata
ctcf_46114,chrX,168937477.0,168938735.0,0.01643,XaXi,no_ase_genedata
ctcf_46115,chrX,169049361.0,169050241.0,0.0001,XaXi,no_ase_genedata
ctcf_46116,chrX,169085128.0,169086633.0,0.013280000000000002,XaXi,no_ase_genedata
ctcf_46117,chrX,169299252.0,169300343.0,0.41939,Xa_only,no_ase_genedata
ctcf_46118,chrX,169303585.0,169304694.0,0.0,XaXi,no_ase_genedata
ctcf_46119,chrX,169331962.0,169332961.0,0.00033999999999999997,XaXi,inactivated
ctcf_46120,chrX,169798606.0,169799581.0,0.83809,,escaping
ctcf_46121,chrX,169883566.0,169884551.0,1.0,Xa_only,escaping
ctcf_46122,chrX,169978701.0,169979868.0,0.0,Xi_only,escaping
ctcf_46123,chrX,169983846.0,169986095.0,0.044989999999999995,,escaping
ctcf_46124,chrX,169986262.0,169987762.0,0.0,XaXi,escaping
ctcf_46125,chrX,169989323.0,169990746.0,0.0,Xi_only,escaping
dnase_1,chrX,4553624.0,4554669.0,,,intergenic
dnase_2,chrX,4899185.0,4899577.0,,,intergenic
dnase_3,chrX,5467550.0,5469492.0,0.10762000000000001,Xa_only,nontranscribed
dnase_4,chrX,6081397.0,6084158.0,0.00744,XaXi,no_ase_genedata
dnase_5,chrX,6091537.0,6093088.0,0.11787,Xa_only,intergenic
dnase_6,chrX,6261045.0,6262246.0,0.10317,Xa_only,intergenic
dnase_7,chrX,6319609.0,6321586.0,0.03186,,no_ase_genedata
dnase_8,chrX,6398713.0,6402502.0,0.0982,Xa_only,no_ase_genedata
dnase_9,chrX,6414626.0,6416135.0,0.57662,,no_ase_genedata
dnase_10,chrX,6576471.0,6577928.0,0.37267,Xa_only,no_ase_genedata
dnase_11,chrX,6582478.0,6585938.0,0.01496,Xi_only,no_ase_genedata
dnase_12,chrX,6653645.0,6654768.0,0.94595,,intergenic
dnase_13,chrX,6777317.0,6781553.0,0.12427,Xa_only,no_ase_genedata
dnase_14,chrX,7041103.0,7042511.0,0.36334,Xa_only,nontranscribed
dnase_15,chrX,7070220.0,7073058.0,0.0020399999999999997,XaXi,nontranscribed
dnase_16,chrX,7187236.0,7190223.0,0.0115,XaXi,inactivated
dnase_17,chrX,7197263.0,7198691.0,0.7016399999999999,Xa_only,intergenic
dnase_18,chrX,7200282.0,7201466.0,0.70311,,intergenic
dnase_19,chrX,7315737.0,7317397.0,0.042660000000000003,Xa_only,intergenic
dnase_20,chrX,7317491.0,7319998.0,0.00059,XaXi,intergenic
dnase_21,chrX,7340039.0,7341209.0,0.1517,Xa_only,intergenic
dnase_22,chrX,7373724.0,7378114.0,0.01775,XaXi,no_ase_genedata
dnase_23,chrX,7420552.0,7421829.0,0.00563,XaXi,no_ase_genedata
dnase_24,chrX,7422159.0,7423568.0,0.83829,,no_ase_genedata
dnase_25,chrX,7428240.0,7430920.0,0.15984,,no_ase_genedata
dnase_26,chrX,7433956.0,7436176.0,0.07375,Xa_only,no_ase_genedata
dnase_27,chrX,7439216.0,7440699.0,0.19435,,no_ase_genedata
dnase_28,chrX,7443891.0,7445458.0,0.17517,Xa_only,no_ase_genedata
dnase_29,chrX,7473354.0,7474396.0,0.98029,,intergenic
dnase_30,chrX,7533560.0,7536312.0,0.00836,XaXi,intergenic
dnase_31,chrX,7558642.0,7561278.0,0.47629,,inactivated
dnase_32,chrX,7562716.0,7565309.0,0.05827,,inactivated
dnase_33,chrX,7566911.0,7570072.0,0.07017000000000001,,inactivated
dnase_34,chrX,7572211.0,7580290.0,0.00156,XaXi,inactivated
dnase_35,chrX,7582853.0,7584635.0,0.03818,,nontranscribed
dnase_36,chrX,7585121.0,7590491.0,0.0007700000000000001,XaXi,inactivated
dnase_37,chrX,7590949.0,7601224.0,0.00072,XaXi,inactivated
dnase_38,chrX,7603761.0,7606155.0,0.18018,Xa_only,inactivated
dnase_39,chrX,7608257.0,7609500.0,0.64552,Xa_only,inactivated
dnase_40,chrX,7609551.0,7612300.0,0.00288,XaXi,inactivated
dnase_41,chrX,7613361.0,7618116.0,0.00457,XaXi,nontranscribed
dnase_42,chrX,7619684.0,7622909.0,0.00505,XaXi,nontranscribed
dnase_43,chrX,7625017.0,7628852.0,0.30969,,nontranscribed
dnase_44,chrX,7629062.0,7633749.0,0.0045,XaXi,nontranscribed
dnase_45,chrX,7633990.0,7636598.0,0.04652,,nontranscribed
dnase_46,chrX,7637611.0,7641815.0,0.00105,XaXi,nontranscribed
dnase_47,chrX,7643633.0,7646028.0,0.02075,Xi_only,no_ase_genedata
dnase_48,chrX,7648082.0,7650686.0,0.00772,XaXi,no_ase_genedata
dnase_49,chrX,7651376.0,7654256.0,0.0049700000000000005,Xi_only,inactivated
dnase_50,chrX,7656749.0,7660147.0,0.0031899999999999997,XaXi,inactivated
dnase_51,chrX,7663017.0,7668068.0,0.00307,Xi_only,inactivated
dnase_52,chrX,7669181.0,7676434.0,0.0056,Xi_only,inactivated
dnase_53,chrX,7679226.0,7681645.0,0.02433,Xa_only,no_ase_genedata
dnase_54,chrX,7692586.0,7693671.0,0.91895,,inactivated
dnase_55,chrX,7696448.0,7698142.0,0.0893,Xa_only,inactivated
dnase_56,chrX,7698289.0,7699714.0,0.83726,,inactivated
dnase_57,chrX,7714090.0,7715334.0,0.20384000000000002,Xa_only,inactivated
dnase_58,chrX,7721331.0,7724778.0,0.02199,Xa_only,inactivated
dnase_59,chrX,7725548.0,7730442.0,0.00193,XaXi,inactivated
dnase_60,chrX,7732166.0,7742024.0,0.00197,XaXi,inactivated
dnase_61,chrX,7749605.0,7751691.0,0.02978,,intergenic
dnase_62,chrX,7761669.0,7768425.0,0.00317,XaXi,inactivated
dnase_63,chrX,7768861.0,7769926.0,0.46748,,inactivated
dnase_64,chrX,7770408.0,7777329.0,0.0012699999999999999,XaXi,inactivated
dnase_65,chrX,7789042.0,7791177.0,0.08231000000000001,,no_ase_genedata
dnase_66,chrX,7794537.0,7795842.0,0.28965,,no_ase_genedata
dnase_67,chrX,7802422.0,7804718.0,0.00633,Xi_only,no_ase_genedata
dnase_68,chrX,7809697.0,7811037.0,0.39098,,no_ase_genedata
dnase_69,chrX,7811922.0,7815630.0,0.0055899999999999995,XaXi,no_ase_genedata
dnase_70,chrX,7817282.0,7825177.0,0.00086,XaXi,inactivated
dnase_71,chrX,7830799.0,7832755.0,0.0035600000000000002,XaXi,inactivated
dnase_72,chrX,7835870.0,7838181.0,0.02663,,inactivated
dnase_73,chrX,7838637.0,7839964.0,0.17549,Xa_only,inactivated
dnase_74,chrX,7840668.0,7843516.0,0.02414,Xa_only,inactivated
dnase_75,chrX,7843601.0,7845046.0,0.65674,,inactivated
dnase_76,chrX,7847500.0,7848581.0,0.90964,,inactivated
dnase_77,chrX,7853404.0,7855319.0,0.9107200000000001,,inactivated
dnase_78,chrX,7858941.0,7860016.0,0.09214,,inactivated
dnase_79,chrX,7862643.0,7863742.0,0.9884799999999999,,inactivated
dnase_80,chrX,7872729.0,7875714.0,0.15517999999999998,,inactivated
dnase_81,chrX,7875860.0,7880660.0,0.02113,,inactivated
dnase_82,chrX,7883250.0,7885021.0,0.00296,XaXi,inactivated
dnase_83,chrX,7891589.0,7895289.0,0.10328,,inactivated
dnase_84,chrX,7897872.0,7900398.0,0.1762,Xa_only,inactivated
dnase_85,chrX,7903002.0,7904095.0,0.00456,Xi_only,inactivated
dnase_86,chrX,7905636.0,7907044.0,0.12532000000000001,,inactivated
dnase_87,chrX,7910122.0,7911089.0,0.56616,Xa_only,inactivated
