name,chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
KO_peak_2144,chr11,98386122,98386522,401,98386321,52,6.17564,2.04516,3.15441
KO_peak_2145,chr11,98387661,98388098,438,98387937,48,4.61959,1.84621,1.95231
KO_peak_2146,chr11,98410548,98411259,712,98411057,46,8.61114,2.58029,5.14994
KO_peak_2147,chr11,98458652,98459107,456,98459028,31,7.62352,2.91314,4.33378
KO_peak_2148,chr11,98544654,98545109,456,98544688,68,5.29734,1.75662,2.47096
KO_peak_2149,chr11,98546506,98547030,525,98546873,84,7.68654,1.90179,4.38611
KO_peak_2150,chr11,98549804,98550710,907,98550346,78,11.05989,2.31993,7.23146
KO_peak_2151,chr11,98598326,98599279,954,98599015,65,12.97748,2.79307,8.90325
KO_peak_2152,chr11,98600373,98600992,620,98600573,49,6.41217,2.13007,3.34814
KO_peak_2153,chr11,98640436,98640993,558,98640894,23,5.91533,2.82996,2.95446
KO_peak_2154,chr11,98648637,98649700,1064,98649574,46,7.72595,2.41823,4.41061
KO_peak_2155,chr11,98784825,98785174,350,98784982,25,7.13625,3.11311,3.92617
KO_peak_2156,chr11,98792728,98794028,1301,98793242,42,18.64007,5.1486,14.10974
KO_peak_2157,chr11,98837343,98839029,1687,98837712,55,12.27119,2.9575,8.2821
KO_peak_2158,chr11,98983370,98983929,560,98983472,27,5.53487,2.51319,2.64714
KO_peak_2159,chr11,99040467,99041562,1096,99040857,53,9.55232,2.5637,5.93718
KO_peak_2160,chr11,99041960,99042650,691,99042368,52,8.46107,2.40884,5.02299
KO_peak_2161,chr11,99090298,99091061,764,99090913,25,6.16277,2.79735,3.14355
KO_peak_2162,chr11,99174788,99175276,489,99175052,28,5.92116,2.5812,2.95879
KO_peak_2163,chr11,99188292,99188974,683,99188514,49,6.63809,2.16765,3.523
KO_peak_2164,chr11,99258571,99258900,330,99258806,26,5.89288,2.66283,2.93595
KO_peak_2165,chr11,99293327,99293999,673,99293783,55,11.21297,2.78271,7.36642
KO_peak_2166,chr11,99572798,99573110,313,99572985,34,6.87797,2.59476,3.72124
KO_peak_2167,chr11,99850824,99851202,379,99850974,32,7.89733,2.93722,4.55476
KO_peak_2168,chr11,99931158,99931684,527,99931502,50,8.35875,2.43575,4.93626
KO_peak_2169,chr11,99932701,99933013,313,99932875,46,6.68231,2.23137,3.55954
KO_peak_2170,chr11,99994386,99994932,547,99994688,52,7.90918,2.31974,4.56445
KO_peak_2171,chr11,100144497,100144895,399,100144747,41,6.12707,2.23289,3.11519
KO_peak_2172,chr11,100192277,100192785,509,100192692,32,6.8695,2.66949,3.71475
KO_peak_2173,chr11,100413085,100413960,876,100413709,37,8.28107,2.81065,4.87908
KO_peak_2174,chr11,100639443,100639960,518,100639698,41,6.63994,2.33386,3.52461
KO_peak_2175,chr11,100690551,100691805,1255,100691496,41,13.00922,3.7279,8.93156
KO_peak_2176,chr11,100739419,100739756,338,100739672,28,8.89331,3.47231,5.38186
KO_peak_2177,chr11,100748521,100749490,970,100748779,46,6.91048,2.27188,3.74866
KO_peak_2178,chr11,100798071,100798430,360,100798323,24,5.88945,2.76423,2.93345
KO_peak_2179,chr11,100848394,100849665,1272,100849389,62,9.51531,2.3737,5.90624
KO_peak_2180,chr11,100958270,100959517,1248,100959159,52,17.41566,4.05143,12.95494
KO_peak_2181,chr11,100970984,100971684,701,100971169,62,8.03296,2.1714,4.66865
KO_peak_2182,chr11,101068547,101069551,1005,101069307,43,7.64655,2.4795,4.35264
KO_peak_2183,chr11,101080160,101082011,1852,101081363,87,20.14665,3.17344,15.55151
KO_peak_2184,chr11,101139619,101140025,407,101139803,33,10.80288,3.68288,7.0062
KO_peak_2185,chr11,101169057,101169609,553,101169332,60,6.47164,1.98471,3.39686
KO_peak_2186,chr11,101174450,101175985,1536,101175609,90,19.76454,3.06376,15.18258
KO_peak_2187,chr11,101245525,101245962,438,101245905,37,5.68966,2.23604,2.7719
KO_peak_2188,chr11,101247413,101247908,496,101247606,43,8.47961,2.64264,5.03821
KO_peak_2189,chr11,101262533,101262945,413,101262719,62,9.99274,2.43988,6.31693
KO_peak_2190,chr11,101263261,101264514,1254,101264272,71,11.77499,2.51141,7.85113
KO_peak_2191,chr11,101280051,101280808,758,101280279,43,13.57035,3.73921,9.42693
KO_peak_2192,chr11,101352893,101353232,340,101353079,27,5.65944,2.549,2.74763
KO_peak_2193,chr11,101468989,101469534,546,101469237,26,7.52025,3.17199,4.24666
KO_peak_2194,chr11,101666179,101666491,313,101666445,23,6.04357,2.87364,3.0468
KO_peak_2195,chr11,101773123,101773828,706,101773705,47,6.6527,2.2067,3.53516
KO_peak_2196,chr11,101783618,101784023,406,101783848,51,6.78721,2.15773,3.64608
KO_peak_2197,chr11,101928977,101929371,395,101929175,23,6.04357,2.87364,3.0468
KO_peak_2198,chr11,101938037,101938394,358,101938119,30,6.13994,2.55955,3.12528
KO_peak_2199,chr11,101962305,101962885,581,101962544,74,9.8486,2.23534,6.19251
KO_peak_2200,chr11,101963044,101963400,357,101963290,61,5.61038,1.85654,2.70843
KO_peak_2201,chr11,101986502,101987340,839,101986576,54,10.84652,2.75012,7.04435
KO_peak_2202,chr11,102069261,102070195,935,102069447,40,8.13293,2.66811,4.75346
KO_peak_2203,chr11,102107505,102108132,628,102107870,64,10.80785,2.51429,7.01056
KO_peak_2204,chr11,102113785,102114995,1211,102114129,37,6.55716,2.42352,3.46706
KO_peak_2205,chr11,102146161,102147773,1613,102146406,58,15.34319,3.37237,11.03132
KO_peak_2206,chr11,102147989,102148339,351,102148199,42,7.97732,2.57291,4.62205
KO_peak_2207,chr11,102206676,102207182,507,102206711,22,5.52258,2.7539,2.63777
KO_peak_2208,chr11,102232283,102232729,447,102232504,40,8.99969,2.85414,5.47309
KO_peak_2209,chr11,102244239,102244741,503,102244479,24,6.34924,2.91559,3.2962
KO_peak_2210,chr11,102275754,102276372,619,102276138,28,8.89331,3.47231,5.38186
KO_peak_2211,chr11,102438971,102440166,1196,102439263,50,12.42176,3.15805,8.41558
KO_peak_2212,chr11,102465370,102465792,423,102465762,51,5.93326,2.02122,2.96903
KO_peak_2213,chr11,102605596,102606139,544,102605941,71,9.80868,2.27091,6.15793
KO_peak_2214,chr11,102606356,102607635,1280,102607224,68,9.32792,2.25418,5.75241
KO_peak_2215,chr11,102625909,102626379,471,102626130,30,8.57366,3.23719,5.11872
KO_peak_2216,chr11,102664500,102665126,627,102664834,74,11.14695,2.38674,7.30787
KO_peak_2217,chr11,102665571,102666049,479,102665856,68,9.95396,2.3329,6.2833
KO_peak_2218,chr11,102666887,102667483,597,102667191,68,11.63926,2.54867,7.7326
KO_peak_2219,chr11,102742501,102742902,402,102742692,27,6.2722,2.72777,3.23323
KO_peak_2220,chr11,102751735,102752069,335,102751968,29,7.3527,2.94054,4.10686
KO_peak_2221,chr11,102760837,102761326,490,102760927,37,6.87442,2.49319,3.71824
KO_peak_2222,chr11,102761669,102762348,680,102762183,36,7.09699,2.57569,3.90248
KO_peak_2223,chr11,102886211,102886610,400,102886465,39,6.61518,2.38003,3.50447
KO_peak_2224,chr11,102896057,102896497,441,102896288,44,4.54811,1.8844,1.89739
KO_peak_2225,chr11,102945645,102946064,420,102945869,65,7.47892,2.05931,4.2123
KO_peak_2226,chr11,102988675,102990165,1491,102989373,44,7.51711,2.42876,4.24433
KO_peak_2227,chr11,102991074,102992022,949,102991215,54,12.72193,3.06692,8.68237
KO_peak_2228,chr11,103100205,103100848,644,103100541,31,9.34082,3.39714,5.76365
KO_peak_2229,chr11,103101073,103101401,329,103101304,28,7.56119,3.05833,4.28102
KO_peak_2230,chr11,103169337,103170743,1407,103170104,51,14.08154,3.43289,9.88935
KO_peak_2231,chr11,103216659,103217662,1004,103216908,55,10.24863,2.62742,6.53165
KO_peak_2232,chr11,103266212,103266595,384,103266489,30,5.77724,2.46403,2.84235
KO_peak_2233,chr11,103311258,103311906,649,103311463,48,15.79975,3.94382,11.44948
KO_peak_2234,chr11,103333213,103333957,745,103333651,36,13.5333,4.23772,9.39328
KO_peak_2235,chr11,103334401,103334729,329,103334456,27,6.9898,2.94316,3.81391
KO_peak_2236,chr11,103360997,103361473,477,103361141,32,8.92024,3.21487,5.40512
KO_peak_2237,chr11,103503368,103503680,313,103503574,36,6.69163,2.48369,3.56712
KO_peak_2238,chr11,103650558,103651562,1005,103651227,89,8.91108,1.9831,5.3973
KO_peak_2239,chr11,103747976,103749306,1331,103748479,79,6.92156,1.86027,3.75818
KO_peak_2240,chr11,103774627,103775218,592,103775018,73,5.97851,1.80069,3.0054
KO_peak_2241,chr11,104054646,104054962,317,104054756,40,6.5639,2.34351,3.47183
KO_peak_2242,chr11,104134131,104134731,601,104134391,86,8.54021,1.97139,5.08981
KO_peak_2243,chr11,104156445,104156778,334,104156577,55,6.49666,2.05188,3.41755
KO_peak_2244,chr11,104156976,104157819,844,104157388,54,6.60319,2.0821,3.49434
KO_peak_2245,chr11,104197125,104197822,698,104197725,57,13.25896,3.05807,9.15482
KO_peak_2246,chr11,104198569,104198968,400,104198780,43,7.10195,2.37478,3.90699
KO_peak_2247,chr11,104207003,104207589,587,104207558,30,4.83388,2.22092,2.1193
KO_peak_2248,chr11,104234506,104234840,335,104234667,46,6.09061,2.12706,3.08482
KO_peak_2249,chr11,104570784,104571265,482,104570803,49,5.39809,1.96259,2.55081
KO_peak_2250,chr11,104608993,104610114,1122,104609612,59,8.82628,2.32935,5.33278
KO_peak_2251,chr11,104657528,104658053,526,104657599,25,5.54572,2.6044,2.65672
KO_peak_2252,chr11,104719909,104720401,493,104719935,31,5.35987,2.32383,2.52074
KO_peak_2253,chr11,104769184,104769783,600,104769572,32,7.08473,2.72468,3.89244
KO_peak_2254,chr11,105040711,105041103,393,105040872,22,5.20299,2.64374,2.39592
KO_peak_2255,chr11,105117929,105118270,342,105118068,45,9.07433,2.69686,5.53653
KO_peak_2256,chr11,105291564,105291995,432,105291776,39,5.66488,2.18473,2.75213
KO_peak_2257,chr11,105293485,105294026,542,105293886,43,6.1413,2.19323,3.12648
KO_peak_2258,chr11,105363777,105364594,818,105364059,44,7.71552,2.46625,4.40178
KO_peak_2259,chr11,105378547,105378983,437,105378713,32,6.38551,2.54696,3.32592
KO_peak_2260,chr11,105436396,105436744,349,105436674,27,5.78698,2.58584,2.85039
KO_peak_2261,chr11,105456023,105456756,734,105456521,50,7.08128,2.22306,3.8897
KO_peak_2262,chr11,105457015,105457923,909,105457248,59,11.22114,2.68122,7.37341
KO_peak_2263,chr11,105484588,105485224,637,105484743,22,5.52258,2.7539,2.63777
KO_peak_2264,chr11,105543847,105544248,402,105544096,34,7.70287,2.79588,4.39439
KO_peak_2265,chr11,105588182,105588824,643,105588676,47,6.70784,2.21627,3.58098
KO_peak_2266,chr11,105590646,105591834,1189,105590908,70,18.59754,3.45289,14.07268
KO_peak_2267,chr11,105966455,105967650,1196,105967166,51,9.23636,2.56005,5.67431
KO_peak_2268,chr11,105968521,105968845,325,105968748,50,8.40203,2.44306,4.97264
KO_peak_2269,chr11,105995961,105996416,456,105996131,29,5.38688,2.39647,2.54194
KO_peak_2270,chr11,106019244,106019560,317,106019463,46,8.56338,2.57145,5.11006
KO_peak_2271,chr11,106066761,106067337,577,106066875,25,7.13625,3.11311,3.92617
KO_peak_2272,chr11,106276777,106278528,1752,106277236,75,26.1136,4.39121,21.35619
KO_peak_2273,chr11,106300102,106300763,662,106300396,36,9.65377,3.18672,6.02436
KO_peak_2274,chr11,106485580,106486889,1310,106486520,50,16.72132,4.0237,12.30515
KO_peak_2275,chr11,106921539,106922289,751,106921633,33,9.09439,3.2048,5.55398
KO_peak_2276,chr11,107024909,107025481,573,107025199,26,7.06999,3.02728,3.88035
KO_peak_2277,chr11,107381951,107383016,1066,107382417,26,7.70674,3.23284,4.39439
KO_peak_2278,chr11,107793003,107793328,326,107793110,64,6.26741,1.91408,3.22905
KO_peak_2279,chr11,107913797,107914219,423,107914063,58,10.50551,2.59658,6.75453
KO_peak_2280,chr11,107979885,107980275,391,107980145,45,7.6757,2.4334,4.37669
KO_peak_2281,chr11,108240314,108240731,418,108240466,28,6.48527,2.74159,3.40773
KO_peak_2282,chr11,108265908,108266789,882,108266085,34,5.33201,2.23219,2.49875
KO_peak_2283,chr11,108341251,108342011,761,108341800,53,6.37266,2.06134,3.3159
KO_peak_2284,chr11,108342270,108342650,381,108342416,63,10.00204,2.42281,6.32471
KO_peak_2285,chr11,108422265,108422630,366,108422476,35,8.29177,2.8975,4.88044
KO_peak_2286,chr11,109011481,109012316,836,109011876,210,127.76768,9.29888,122.0707
KO_peak_2287,chr11,109244980,109245319,340,109245089,39,9.19808,2.93817,5.64219
KO_peak_2288,chr11,109297088,109297648,561,109297358,53,6.68272,2.10923,3.5599
KO_peak_2289,chr11,109439624,109441120,1497,109440265,43,14.87023,4.05175,10.60138
KO_peak_2290,chr11,109470771,109472187,1417,109471926,43,16.06742,4.35286,11.69964
KO_peak_2291,chr11,109612409,109613482,1074,109612662,52,13.3712,3.25665,9.25553
KO_peak_2292,chr11,109613823,109614189,367,109614093,37,5.70895,2.24017,2.78757
KO_peak_2293,chr11,109649299,109650040,742,109649770,37,8.59718,2.8841,5.13881
KO_peak_2294,chr11,109722347,109722997,651,109722574,62,7.9124,2.15513,4.56715
KO_peak_2295,chr11,110267135,110267695,561,110267304,31,7.93589,2.99858,4.58697
KO_peak_2296,chr11,110335651,110336975,1325,110336346,63,8.4503,2.21303,5.01382
KO_peak_2297,chr11,110353568,110354075,508,110353675,29,5.14533,2.33233,2.35039
KO_peak_2298,chr11,110538003,110538506,504,110538426,35,8.6263,2.98008,5.16309
KO_peak_2299,chr11,110555022,110555659,638,110555366,37,9.04955,2.99067,5.51557
KO_peak_2300,chr11,110783530,110784033,504,110783960,34,6.18932,2.43116,3.16568
KO_peak_2301,chr11,111066972,111067485,514,111067249,56,6.79,2.08136,3.64859
KO_peak_2302,chr11,111260255,111260659,405,111260523,22,5.06599,2.59702,2.28731
KO_peak_2303,chr11,111295030,111295381,352,111295189,41,7.53472,2.51307,4.25893
KO_peak_2304,chr11,111295667,111296110,444,111295860,38,5.90551,2.25747,2.94631
KO_peak_2305,chr11,111604692,111605090,399,111604793,28,5.45548,2.45144,2.59698
KO_peak_2306,chr11,111815621,111816055,435,111815700,44,5.60068,2.07476,2.70062
KO_peak_2307,chr11,111967729,111968066,338,111968001,25,5.67979,2.64588,2.76419
KO_peak_2308,chr11,112198626,112198984,359,112198791,62,7.05089,2.0394,3.86469
KO_peak_2309,chr11,112319500,112319812,313,112319521,26,5.37393,2.50799,2.53115
KO_peak_2310,chr11,112785779,112786761,983,112786182,96,15.2303,2.50539,10.92716
KO_peak_2311,chr11,112830032,112831093,1062,112830575,31,6.9003,2.71942,3.73988
KO_peak_2312,chr11,113025866,113026473,608,113026278,33,7.86758,2.88172,4.53036
KO_peak_2313,chr11,113200231,113201409,1179,113200957,39,9.10863,2.91805,5.56545
KO_peak_2314,chr11,113636888,113637342,455,113637041,43,6.57566,2.27487,3.47675
KO_peak_2315,chr11,113790663,113791348,686,113791271,36,6.59972,2.46299,3.49145
KO_peak_2316,chr11,113861232,113861544,313,113861397,35,6.08495,2.37661,3.08016
KO_peak_2317,chr11,113910243,113910566,324,113910311,32,7.50806,2.83456,4.23652
KO_peak_2318,chr11,113972322,113972748,427,113972548,34,7.78812,2.81701,4.463
KO_peak_2319,chr11,114067710,114068331,622,114067919,72,7.33543,1.96658,4.09275
KO_peak_2320,chr11,114091713,114092130,418,114091917,37,6.02638,2.30832,3.04411
KO_peak_2321,chr11,114216582,114217227,646,114216740,33,8.14042,2.95221,4.75985
KO_peak_2322,chr11,114268761,114269081,321,114268841,38,5.22367,2.11564,2.41302
KO_peak_2323,chr11,114277763,114278177,415,114277913,25,4.92416,2.4151,2.19034
KO_peak_2324,chr11,114284641,114285152,512,114284953,26,6.43647,2.82874,3.36783
KO_peak_2325,chr11,114323765,114324120,356,114323857,28,6.59917,2.77443,3.49109
KO_peak_2326,chr11,114334276,114334700,425,114334464,36,9.58547,3.16963,5.96567
KO_peak_2327,chr11,114652835,114653221,387,114652993,37,13.06097,4.02074,8.97745
KO_peak_2328,chr11,114764017,114764329,313,114764279,58,7.22227,2.1157,3.99762
KO_peak_2329,chr11,114792642,114793507,866,114793217,53,12.20697,3.01116,8.22509
KO_peak_2330,chr11,114848570,114848959,390,114848671,26,7.70674,3.23284,4.39439
KO_peak_2331,chr11,114849104,114849740,637,114849631,24,6.41358,2.93703,3.34907
KO_peak_2332,chr11,114999320,114999902,583,114999756,31,6.40013,2.5886,3.33806
KO_peak_2333,chr11,115045990,115046513,524,115046014,23,4.93991,2.50621,2.20221
KO_peak_2334,chr11,115057269,115057718,450,115057306,31,4.87623,2.20361,2.15318
KO_peak_2335,chr11,115084159,115084472,314,115084400,50,9.26753,2.59066,5.7011
KO_peak_2336,chr11,115090810,115091484,675,115091044,39,8.67523,2.82141,5.2049
KO_peak_2337,chr11,115154654,115154966,313,115154740,41,5.44449,2.10009,2.58813
KO_peak_2338,chr11,115155165,115155724,560,115155366,41,5.47857,2.10669,2.61527
KO_peak_2339,chr11,115248609,115249729,1121,115249446,52,10.66662,2.77612,6.89507
KO_peak_2340,chr11,115257315,115257939,625,115257360,61,6.94958,2.038,3.78111
KO_peak_2341,chr11,115265650,115266902,1253,115265818,62,8.12008,2.18318,4.74237
KO_peak_2342,chr11,115322925,115323248,324,115323024,70,6.89657,1.9339,3.73693
KO_peak_2343,chr11,115382968,115383284,317,115383053,31,6.92775,2.72668,3.7626
KO_peak_2344,chr11,115492244,115493496,1253,115492974,33,12.10407,4.07098,8.13463
KO_peak_2345,chr11,115858013,115859401,1389,115858929,43,8.37992,2.62292,4.95424
KO_peak_2346,chr11,115860381,115861203,823,115861032,40,6.75284,2.38187,3.61785
KO_peak_2347,chr11,115975282,115976050,769,115975543,31,7.06679,2.76353,3.87758
KO_peak_2348,chr11,116108520,116109777,1258,116109156,50,11.72824,3.0289,7.81094
KO_peak_2349,chr11,116109963,116110723,761,116110464,55,13.37202,3.14464,9.25618
KO_peak_2350,chr11,116129148,116130308,1161,116130127,41,11.40112,3.34669,7.53023
KO_peak_2351,chr11,116147198,116147529,332,116147230,26,4.19637,2.16766,1.64496
KO_peak_2352,chr11,116147841,116148531,691,116148321,37,9.11182,3.00547,5.56813
KO_peak_2353,chr11,116223131,116224228,1098,116223290,49,6.98151,2.22501,3.80758
KO_peak_2354,chr11,116282498,116284471,1974,116283754,47,10.08015,2.82448,6.39258
KO_peak_2355,chr11,116334575,116335190,616,116334854,60,13.5856,3.01708,9.44039
KO_peak_2356,chr11,116336165,116336968,804,116336683,55,9.86801,2.5671,6.20882
KO_peak_2357,chr11,116446450,116447429,980,116446888,34,9.26902,3.19535,5.7021
KO_peak_2358,chr11,116447570,116448312,743,116447831,45,14.78299,3.8988,10.52127
KO_peak_2359,chr11,116498114,116498943,830,116498330,30,9.29351,3.45154,5.7231
KO_peak_2360,chr11,116505468,116505876,409,116505745,25,7.09706,3.10011,3.90248
KO_peak_2361,chr11,116531338,116532846,1509,116531772,64,8.58578,2.21643,5.1292
KO_peak_2362,chr11,116533755,116534091,337,116533893,56,7.60806,2.20218,4.32038
KO_peak_2363,chr11,116652703,116653417,715,116653195,66,12.56696,2.7132,8.54411
KO_peak_2364,chr11,116654880,116655283,404,116655093,58,9.57772,2.45777,5.95916
KO_peak_2365,chr11,116669963,116670317,355,116670192,23,6.04357,2.87364,3.0468
KO_peak_2366,chr11,116828385,116829256,872,116828959,37,8.59718,2.8841,5.13881
KO_peak_2367,chr11,117028297,117028918,622,117028644,32,8.17992,3.01276,4.79331
KO_peak_2368,chr11,117042558,117042904,347,117042692,27,7.51964,3.10669,4.24627
KO_peak_2369,chr11,117043189,117043512,324,117043387,29,8.66174,3.3286,5.19312
KO_peak_2370,chr11,117071468,117072206,739,117071972,30,10.13744,3.71178,6.43553
KO_peak_2371,chr11,117198393,117198952,560,117198735,57,8.67231,2.3428,5.20233
KO_peak_2372,chr11,117290477,117291164,688,117290859,26,7.13717,3.04868,3.9266
KO_peak_2373,chr11,117393339,117394221,883,117394018,46,11.95034,3.2296,8.0057
KO_peak_2374,chr11,117394410,117395389,980,117394611,45,10.70688,3.01808,6.92993
KO_peak_2375,chr11,117415290,117416165,876,117415573,49,19.37455,4.69907,14.81229
KO_peak_2376,chr11,117435237,117435559,323,117435480,28,6.74463,2.8166,3.6105
KO_peak_2377,chr11,117435684,117436111,428,117436032,30,7.02502,2.79819,3.84325
KO_peak_2378,chr11,117440498,117441027,530,117440570,32,7.42125,2.81188,4.16393
KO_peak_2379,chr11,117460400,117460770,371,117460527,45,6.19886,2.16459,3.17351
KO_peak_2380,chr11,117461801,117462133,333,117461943,47,6.09014,2.10957,3.08451
KO_peak_2381,chr11,117861862,117862247,386,117862041,24,5.38592,2.60213,2.54118
KO_peak_2382,chr11,117949026,117949456,431,117949185,25,6.43682,2.88479,3.36799
KO_peak_2383,chr11,118080761,118081081,321,118080977,32,7.74504,2.89687,4.42685
KO_peak_2384,chr11,118100187,118100583,397,118100375,25,6.22252,2.81632,3.19305
KO_peak_2385,chr11,118246200,118246715,516,118246434,38,10.07304,3.18713,6.38624
KO_peak_2386,chr11,118246849,118247575,727,118247083,41,11.25713,3.31364,7.40466
KO_peak_2387,chr11,118353426,118354709,1284,118354020,65,11.07715,2.53152,7.24675
KO_peak_2388,chr11,118356078,118356509,432,118356288,50,5.03411,1.89036,2.26233
KO_peak_2389,chr11,118456253,118457085,833,118456355,44,6.09778,2.16538,3.09115
KO_peak_2390,chr11,118489924,118490567,644,118490475,45,8.5009,2.58764,5.05667
KO_peak_2391,chr11,118504029,118504449,421,118504224,64,9.91,2.39263,6.24536
KO_peak_2392,chr11,118744011,118744456,446,118744229,45,6.62031,2.24049,3.50831
KO_peak_2393,chr11,118745276,118745642,367,118745344,41,5.79433,2.16795,2.85633
KO_peak_2394,chr11,118781517,118782038,522,118781753,27,6.30041,2.73611,3.25631
KO_peak_2395,chr11,118907255,118907994,740,118907455,76,7.78012,1.97922,4.45609
KO_peak_2396,chr11,118910365,118910781,417,118910601,71,6.19607,1.8418,3.17097
KO_peak_2397,chr11,119020967,119022702,1736,119022094,77,20.61026,3.50519,15.9962
KO_peak_2398,chr11,119034787,119035475,689,119034901,68,9.25455,2.245,5.69003
KO_peak_2399,chr11,119038263,119038685,423,119038345,70,5.60506,1.77919,2.70392
KO_peak_2400,chr11,119045500,119046206,707,119045600,79,5.73863,1.73288,2.81148
KO_peak_2401,chr11,119057659,119058117,459,119057876,68,7.03295,1.97013,3.84955
KO_peak_2402,chr11,119080004,119080547,544,119080194,66,9.41194,2.29442,5.82524
KO_peak_2403,chr11,119087648,119088284,637,119087790,72,7.02817,1.93077,3.84569
KO_peak_2404,chr11,119088708,119089339,632,119089051,75,8.12013,2.02689,4.7424
KO_peak_2405,chr11,119156766,119157269,504,119156897,40,4.80654,1.99392,2.09844
KO_peak_2406,chr11,119157493,119157822,330,119157684,46,7.24641,2.33186,4.0176
KO_peak_2407,chr11,119177424,119177762,339,119177661,31,5.68599,2.40585,2.76927
KO_peak_2408,chr11,119210132,119210633,502,119210430,43,8.50472,2.64762,5.05984
KO_peak_2409,chr11,119210893,119211712,820,119211259,42,8.29658,2.63711,4.8837
KO_peak_2410,chr11,119229614,119230182,569,119229992,67,13.49935,2.81799,9.36328
KO_peak_2411,chr11,119250394,119250885,492,119250466,34,7.53537,2.75456,4.25935
KO_peak_2412,chr11,119304294,119304926,633,119304675,28,5.97256,2.59566,3.00079
KO_peak_2413,chr11,119513675,119514067,393,119513896,49,7.51799,2.31531,4.24505
KO_peak_2414,chr11,119516087,119516584,498,119516505,46,5.45347,2.01571,2.59545
KO_peak_2415,chr11,119548458,119549094,637,119548731,63,6.03252,1.89336,3.0468
KO_peak_2416,chr11,119943354,119944999,1646,119944165,61,22.84206,4.59644,18.15574
KO_peak_2417,chr11,120011126,120011849,724,120011576,44,5.81871,2.11442,2.87625
KO_peak_2418,chr11,120046066,120046729,664,120046484,54,9.47939,2.52851,5.88296
KO_peak_2419,chr11,120048622,120049114,493,120048728,52,8.21139,2.36841,4.82012
KO_peak_2420,chr11,120204426,120205370,945,120204729,63,27.11434,5.32552,22.33898
KO_peak_2421,chr11,120223745,120224058,314,120223857,32,6.76449,2.64273,3.62733
KO_peak_2422,chr11,120237848,120238544,697,120238057,38,9.57666,3.06937,5.95835
KO_peak_2423,chr11,120288303,120288903,601,120288753,38,7.74023,2.65137,4.42246
KO_peak_2424,chr11,120306295,120306724,430,120306450,49,8.4635,2.47685,5.02519
KO_peak_2425,chr11,120306876,120307230,355,120307062,43,6.12305,2.18982,3.11176
KO_peak_2426,chr11,120522416,120522863,448,120522461,29,6.28843,2.64078,3.24616
KO_peak_2427,chr11,120529589,120530015,427,120529816,63,7.56356,2.09512,4.28276
KO_peak_2428,chr11,120531182,120532356,1175,120531928,71,9.51528,2.2356,5.90624
KO_peak_2429,chr11,120549999,120551491,1493,120550564,37,11.97122,3.72469,8.02421
KO_peak_2430,chr11,120659811,120660303,493,120660033,27,4.99752,2.36066,2.24693
KO_peak_2431,chr11,120722278,120723149,872,120722489,46,12.79721,3.40538,8.74269
KO_peak_2432,chr11,120762591,120763019,429,120762764,25,7.13625,3.11311,3.92617
KO_peak_2433,chr11,120947589,120948788,1200,120948480,35,7.13772,2.62026,3.92697
KO_peak_2434,chr11,120949416,120950554,1139,120950033,42,11.2883,3.27135,7.43178
KO_peak_2435,chr11,121144076,121145658,1583,121144680,51,16.8165,3.98452,12.39491
KO_peak_2436,chr11,121155560,121156255,696,121155773,64,10.28568,2.4433,6.5636
KO_peak_2437,chr11,121156993,121157739,747,121157492,68,10.21112,2.36544,6.49912
KO_peak_2438,chr11,121385883,121386340,458,121386085,51,6.51332,2.1138,3.43064
KO_peak_2439,chr11,121387121,121387630,510,121387377,68,13.33869,2.7731,9.22663
KO_peak_2440,chr11,121450549,121451238,690,121450745,38,7.97402,2.70313,4.61948
KO_peak_2441,chr11,121703576,121704080,505,121703736,72,8.39121,2.08994,4.96406
KO_peak_2442,chr11,121704257,121704643,387,121704461,66,6.12121,1.87614,3.11049
KO_peak_2443,chr11,121829035,121830068,1034,121829617,55,14.13156,3.27712,9.93516
KO_peak_2444,chr11,121982196,121982698,503,121982449,65,38.6964,7.9025,33.73819
KO_peak_2445,chr12,3109657,3110304,648,3109969,269,255.92651,20.99093,249.00742
KO_peak_2446,chr12,3365951,3367481,1531,3366706,34,10.30344,3.47326,6.57932
KO_peak_2447,chr12,3739632,3740582,951,3739764,37,7.58212,2.65108,4.29852
KO_peak_2448,chr12,3792668,3793117,450,3792873,30,8.90602,3.33531,5.39256
KO_peak_2449,chr12,3805602,3806083,482,3805836,27,5.34149,2.45795,2.50598
KO_peak_2450,chr12,3930130,3930602,473,3930374,36,9.58547,3.16963,5.96567
KO_peak_2451,chr12,3955094,3955542,449,3955308,39,10.215,3.17151,6.50243
KO_peak_2452,chr12,4134277,4135037,761,4134362,31,7.03875,2.75608,3.85412
KO_peak_2453,chr12,4474463,4475711,1249,4475445,48,13.24533,3.40363,9.14225
KO_peak_2454,chr12,4717850,4719238,1389,4718240,29,9.5084,3.59205,5.90006
KO_peak_2455,chr12,4767289,4768519,1231,4768225,36,8.50363,2.90481,5.05886
KO_peak_2456,chr12,4839559,4840473,915,4839853,38,8.8972,2.91158,5.38497
KO_peak_2457,chr12,4842161,4843030,870,4842384,32,6.58479,2.59716,3.47925
KO_peak_2458,chr12,5065622,5065982,361,5065728,29,7.16742,2.88739,3.95201
KO_peak_2459,chr12,5372559,5373422,864,5373325,64,7.51998,2.07678,4.24657
