name,chr,start,end,score
Hira_1616,chr10,95301505.0,95303889.0,131.39
Hira_1617,chr10,95306616.0,95308405.0,86.94
Hira_1618,chr10,95310496.0,95312181.0,78.77
Hira_1619,chr10,95318623.0,95320266.0,51.28
Hira_1620,chr10,95350042.0,95352270.0,50.66
Hira_1621,chr10,95353659.0,95354999.0,86.07
Hira_1622,chr10,95355513.0,95356599.0,55.79
Hira_1623,chr10,95385711.0,95387365.0,79.1
Hira_1624,chr10,95390617.0,95392329.0,59.08
Hira_1625,chr10,95392611.0,95394249.0,79.62
Hira_1626,chr10,95401445.0,95403982.0,59.3
Hira_1627,chr10,95404151.0,95408456.0,207.26
Hira_1628,chr10,95408601.0,95411878.0,152.25
Hira_1629,chr10,95456934.0,95458108.0,52.79
Hira_1630,chr10,95460272.0,95461413.0,50.44
Hira_1631,chr10,95476910.0,95481464.0,245.41
Hira_1632,chr10,95481839.0,95484247.0,69.87
Hira_1633,chr10,95484552.0,95486004.0,61.58
Hira_1634,chr10,95513492.0,95514855.0,67.11
Hira_1635,chr10,95521621.0,95523351.0,72.61
Hira_1636,chr10,95542912.0,95548996.0,549.92
Hira_1637,chr10,95565378.0,95567576.0,104.66
Hira_1638,chr10,95682266.0,95684550.0,127.56
Hira_1639,chr10,95719539.0,95722080.0,118.47
Hira_1640,chr10,110675879.0,110677651.0,118.53
Hira_1641,chr10,110937587.0,110939490.0,71.15
Hira_1642,chr10,111493398.0,111494945.0,72.08
Hira_1643,chr10,111495636.0,111499322.0,263.73
Hira_1644,chr10,111499917.0,111501511.0,61.46
Hira_1645,chr10,112422472.0,112424102.0,77.48
Hira_1646,chr10,115143013.0,115144333.0,73.02
Hira_1647,chr10,115184591.0,115186168.0,86.76
Hira_1648,chr10,115403518.0,115405211.0,71.08
Hira_1649,chr10,117048209.0,117050018.0,72.03
Hira_1650,chr10,117050032.0,117054866.0,268.16
Hira_1651,chr10,117066185.0,117067290.0,54.33
Hira_1652,chr10,117217369.0,117218796.0,50.0
Hira_1653,chr10,117363716.0,117365044.0,62.79
Hira_1654,chr10,117685062.0,117687607.0,102.55
Hira_1655,chr10,117688880.0,117691518.0,173.93
Hira_1656,chr10,117692344.0,117693424.0,54.09
Hira_1657,chr10,117694520.0,117697261.0,125.42
Hira_1658,chr10,117806900.0,117808060.0,59.63
Hira_1659,chr10,117810723.0,117812660.0,71.66
Hira_1660,chr10,117951664.0,117953184.0,62.86
Hira_1661,chr10,119326675.0,119327740.0,55.8
Hira_1662,chr10,119704716.0,119706328.0,82.6
Hira_1663,chr10,121308428.0,121309929.0,121.57
Hira_1664,chr10,121455142.0,121456454.0,57.83
Hira_1665,chr10,126624847.0,126626094.0,75.55
Hira_1666,chr10,126679979.0,126681500.0,133.71
Hira_1667,chr10,127024281.0,127025963.0,60.31
Hira_1668,chr10,127053806.0,127056306.0,248.62
Hira_1669,chr10,127089703.0,127091601.0,118.78
Hira_1670,chr10,127255044.0,127258402.0,162.95
Hira_1671,chr10,127281398.0,127283609.0,74.41
Hira_1672,chr10,127292601.0,127294940.0,52.64
Hira_1673,chr10,127294942.0,127297040.0,103.81
Hira_1674,chr10,127297103.0,127298148.0,51.92
Hira_1675,chr10,127328685.0,127332296.0,202.11
Hira_1676,chr10,127359288.0,127361079.0,60.72
Hira_1677,chr10,127377247.0,127378905.0,80.4
Hira_1678,chr10,127536582.0,127537720.0,59.81
Hira_1679,chr10,127701397.0,127704357.0,125.12
Hira_1680,chr10,128043079.0,128046673.0,184.25
Hira_1681,chr10,128047578.0,128052166.0,244.49
Hira_1682,chr10,128070658.0,128071829.0,65.39
Hira_1683,chr10,128072760.0,128074913.0,136.04
Hira_1684,chr10,128075042.0,128076278.0,67.16
Hira_1685,chr10,128077208.0,128079964.0,171.75
Hira_1686,chr10,128083137.0,128084677.0,84.84
Hira_1687,chr10,128085011.0,128087243.0,52.98
Hira_1688,chr10,128087657.0,128091498.0,467.67
Hira_1689,chr10,128239120.0,128240845.0,58.63
Hira_1690,chr10,128245797.0,128248145.0,101.09
Hira_1691,chr10,128328324.0,128329594.0,50.78
Hira_1692,chr10,128333907.0,128335620.0,63.02
Hira_1693,chr10,128349338.0,128351690.0,111.59
Hira_1694,chr10,128357705.0,128359034.0,59.34
Hira_1695,chr10,128361145.0,128363911.0,76.32
Hira_1696,chr10,128364045.0,128365921.0,59.47
Hira_1697,chr10,128365945.0,128368287.0,71.09
Hira_1698,chr10,128407795.0,128409582.0,119.96
Hira_1699,chr10,128422648.0,128424073.0,63.29
Hira_1700,chr10,128489375.0,128491631.0,69.77
Hira_1701,chr10,128533800.0,128535588.0,66.17
Hira_1702,chr10,128546905.0,128549567.0,184.67
Hira_1703,chr10,128556850.0,128562200.0,264.18
Hira_1704,chr10,128620515.0,128622841.0,114.56
Hira_1705,chr10,128623904.0,128626888.0,120.5
Hira_1706,chr10,128745835.0,128747091.0,55.78
Hira_1707,chr10,128814982.0,128816816.0,69.46
Hira_1708,chr10,128916524.0,128919241.0,94.89
Hira_1709,chr10,130279092.0,130280716.0,152.19
Hira_1710,chr11,3238057.0,3239517.0,61.33
Hira_1711,chr11,3242268.0,3243847.0,60.97
Hira_1712,chr11,3980106.0,3982632.0,57.66
Hira_1713,chr11,4075967.0,4077822.0,168.83
Hira_1714,chr11,4177439.0,4182081.0,107.38
Hira_1715,chr11,4182158.0,4184788.0,156.1
Hira_1716,chr11,4246395.0,4247801.0,60.32
Hira_1717,chr11,4460139.0,4462000.0,117.21
Hira_1718,chr11,4465839.0,4467383.0,59.28
Hira_1719,chr11,4749444.0,4751013.0,99.87
Hira_1720,chr11,4762102.0,4765339.0,254.08
Hira_1721,chr11,4794876.0,4796388.0,51.26
Hira_1722,chr11,4860407.0,4862215.0,55.74
Hira_1723,chr11,4895948.0,4897634.0,70.47
Hira_1724,chr11,4948438.0,4950635.0,215.18
Hira_1725,chr11,4952779.0,4954166.0,81.29
Hira_1726,chr11,5066657.0,5070876.0,275.45
Hira_1727,chr11,5070963.0,5073121.0,84.42
Hira_1728,chr11,5078261.0,5081148.0,82.41
Hira_1729,chr11,5086173.0,5087634.0,61.22
Hira_1730,chr11,5088765.0,5090338.0,57.64
Hira_1731,chr11,5238685.0,5240707.0,88.2
Hira_1732,chr11,5498545.0,5499848.0,68.7
Hira_1733,chr11,5523100.0,5527415.0,204.25
Hira_1734,chr11,5701363.0,5702791.0,63.81
Hira_1735,chr11,5800349.0,5801734.0,67.87
Hira_1736,chr11,6015423.0,6017404.0,121.41
Hira_1737,chr11,6038655.0,6040170.0,66.25
Hira_1738,chr11,6256186.0,6260123.0,226.81
Hira_1739,chr11,6261289.0,6263699.0,56.13
Hira_1740,chr11,6316927.0,6318995.0,54.72
Hira_1741,chr11,6356468.0,6357959.0,53.82
Hira_1742,chr11,6366075.0,6367201.0,50.66
Hira_1743,chr11,6406452.0,6410143.0,185.15
Hira_1744,chr11,6413986.0,6415060.0,54.77
Hira_1745,chr11,6415064.0,6424344.0,364.51
Hira_1746,chr11,6429859.0,6430998.0,57.53
Hira_1747,chr11,6463706.0,6465266.0,54.53
Hira_1748,chr11,6465847.0,6467767.0,92.73
Hira_1749,chr11,6479829.0,6481292.0,56.55
Hira_1750,chr11,6485288.0,6488676.0,64.75
Hira_1751,chr11,6489190.0,6490293.0,50.89
Hira_1752,chr11,6522741.0,6530360.0,321.57
Hira_1753,chr11,6610810.0,6613049.0,135.48
Hira_1754,chr11,6614904.0,6619054.0,189.53
Hira_1755,chr11,8524010.0,8525249.0,63.67
Hira_1756,chr11,8566883.0,8568459.0,71.46
Hira_1757,chr11,8569627.0,8571312.0,106.13
Hira_1758,chr11,8585416.0,8587428.0,81.97
Hira_1759,chr11,8590244.0,8591604.0,50.23
Hira_1760,chr11,11878712.0,11880835.0,100.96
Hira_1761,chr11,12025371.0,12026436.0,52.73
Hira_1762,chr11,19981723.0,19983100.0,54.02
Hira_1763,chr11,20064549.0,20066418.0,90.08
Hira_1764,chr11,20099103.0,20100506.0,57.36
Hira_1765,chr11,20228204.0,20229234.0,50.56
Hira_1766,chr11,20229593.0,20231049.0,85.47
Hira_1767,chr11,20231926.0,20233362.0,116.48
Hira_1768,chr11,20235630.0,20237041.0,51.37
Hira_1769,chr11,20634864.0,20636642.0,53.7
Hira_1770,chr11,22608081.0,22609071.0,52.02
Hira_1771,chr11,22609854.0,22612093.0,141.66
Hira_1772,chr11,23003290.0,23007508.0,265.19
Hira_1773,chr11,23130776.0,23131995.0,53.86
Hira_1774,chr11,23270525.0,23272100.0,71.57
Hira_1775,chr11,23296415.0,23298809.0,100.53
Hira_1776,chr11,29542949.0,29547965.0,260.6
Hira_1777,chr11,29744041.0,29745209.0,50.52
Hira_1778,chr11,32220158.0,32221407.0,78.65
Hira_1779,chr11,33147866.0,33160136.0,224.73
Hira_1780,chr11,33160160.0,33163466.0,184.16
Hira_1781,chr11,33453821.0,33455882.0,76.19
Hira_1782,chr11,33534016.0,33537467.0,232.94
Hira_1783,chr11,33679369.0,33680715.0,73.08
Hira_1784,chr11,34447517.0,34448715.0,62.19
Hira_1785,chr11,35405573.0,35406974.0,57.19
Hira_1786,chr11,35798253.0,35800186.0,145.68
Hira_1787,chr11,35811444.0,35814365.0,106.41
Hira_1788,chr11,40599908.0,40601690.0,119.28
Hira_1789,chr11,40699585.0,40701305.0,88.71
Hira_1790,chr11,40745729.0,40747481.0,55.33
Hira_1791,chr11,48695818.0,48697383.0,115.72
Hira_1792,chr11,48799250.0,48800953.0,81.42
Hira_1793,chr11,48801211.0,48812175.0,622.82
Hira_1794,chr11,49683099.0,49684572.0,64.87
Hira_1795,chr11,49807500.0,49809200.0,70.44
Hira_1796,chr11,50197741.0,50201336.0,125.09
Hira_1797,chr11,50292533.0,50295384.0,176.15
Hira_1798,chr11,50295944.0,50298794.0,156.35
Hira_1799,chr11,50300831.0,50302923.0,107.62
Hira_1800,chr11,50383310.0,50386127.0,205.53
Hira_1801,chr11,50386269.0,50389524.0,188.99
Hira_1802,chr11,50892026.0,50893990.0,114.55
Hira_1803,chr11,51584064.0,51586183.0,61.63
Hira_1804,chr11,51591317.0,51594637.0,134.11
Hira_1805,chr11,51594676.0,51604134.0,226.97
Hira_1806,chr11,51622064.0,51626139.0,184.67
Hira_1807,chr11,51626184.0,51628437.0,102.93
Hira_1808,chr11,51704458.0,51705705.0,58.95
Hira_1809,chr11,51843714.0,51845443.0,94.31
Hira_1810,chr11,51983139.0,51986180.0,136.96
Hira_1811,chr11,52002441.0,52004228.0,90.24
Hira_1812,chr11,52118716.0,52119946.0,52.72
Hira_1813,chr11,52125264.0,52129288.0,133.83
Hira_1814,chr11,52381912.0,52384744.0,70.65
Hira_1815,chr11,52384783.0,52386209.0,64.92
Hira_1816,chr11,52386290.0,52388593.0,96.47
Hira_1817,chr11,52389095.0,52390924.0,75.39
Hira_1818,chr11,53259915.0,53263500.0,132.18
Hira_1819,chr11,53271582.0,53272968.0,61.97
Hira_1820,chr11,53273204.0,53276065.0,108.99
Hira_1821,chr11,53276861.0,53278925.0,107.79
Hira_1822,chr11,53285803.0,53289484.0,162.05
Hira_1823,chr11,53292940.0,53295736.0,128.32
Hira_1824,chr11,53300569.0,53302389.0,83.48
Hira_1825,chr11,53327986.0,53329789.0,76.51
Hira_1826,chr11,53401551.0,53403100.0,62.74
Hira_1827,chr11,53776768.0,53779009.0,63.33
Hira_1828,chr11,53789399.0,53790752.0,54.42
Hira_1829,chr11,54302825.0,54303847.0,60.98
Hira_1830,chr11,54343345.0,54344562.0,66.25
Hira_1831,chr11,54695318.0,54696575.0,80.99
Hira_1832,chr11,55491810.0,55494418.0,122.19
Hira_1833,chr11,55494469.0,55495746.0,54.2
Hira_1834,chr11,55498443.0,55499650.0,64.27
Hira_1835,chr11,55501025.0,55503718.0,123.11
Hira_1836,chr11,55606474.0,55608519.0,243.64
Hira_1837,chr11,55810289.0,55812270.0,225.51
Hira_1838,chr11,55897120.0,55898338.0,51.1
Hira_1839,chr11,58056462.0,58057946.0,69.59
Hira_1840,chr11,58116465.0,58117726.0,67.35
Hira_1841,chr11,58119752.0,58121246.0,74.54
Hira_1842,chr11,58322005.0,58323470.0,62.82
Hira_1843,chr11,58330707.0,58331853.0,62.01
Hira_1844,chr11,59208745.0,59211356.0,134.21
Hira_1845,chr11,59458320.0,59459442.0,51.4
Hira_1846,chr11,59583907.0,59585729.0,151.35
Hira_1847,chr11,60199779.0,60201734.0,66.34
Hira_1848,chr11,60740058.0,60742002.0,62.65
Hira_1849,chr11,60784520.0,60787492.0,123.3
Hira_1850,chr11,60788434.0,60790929.0,88.2
Hira_1851,chr11,60833974.0,60835319.0,58.03
Hira_1852,chr11,60859708.0,60863174.0,87.02
Hira_1853,chr11,60922424.0,60924161.0,53.34
Hira_1854,chr11,62314251.0,62316607.0,97.97
Hira_1855,chr11,62317868.0,62319162.0,58.42
Hira_1856,chr11,62493798.0,62495571.0,73.89
Hira_1857,chr11,62553060.0,62556858.0,348.97
Hira_1858,chr11,62602277.0,62609909.0,1238.48
Hira_1859,chr11,63952290.0,63953850.0,111.59
Hira_1860,chr11,68839403.0,68840460.0,53.63
Hira_1861,chr11,68903244.0,68908146.0,379.92
Hira_1862,chr11,68985714.0,68989073.0,176.44
Hira_1863,chr11,68989346.0,68991359.0,50.25
Hira_1864,chr11,69010857.0,69012655.0,81.81
Hira_1865,chr11,69073011.0,69075463.0,269.84
Hira_1866,chr11,69411354.0,69412481.0,61.1
Hira_1867,chr11,69580395.0,69582330.0,88.76
Hira_1868,chr11,69591272.0,69593583.0,80.98
Hira_1869,chr11,69594674.0,69595934.0,54.83
Hira_1870,chr11,69651932.0,69655568.0,113.58
Hira_1871,chr11,69656368.0,69659110.0,63.58
Hira_1872,chr11,69664554.0,69667274.0,187.13
Hira_1873,chr11,69707627.0,69710619.0,100.58
Hira_1874,chr11,69731976.0,69738562.0,246.24
Hira_1875,chr11,69741165.0,69745570.0,130.46
Hira_1876,chr11,69757954.0,69759810.0,124.44
Hira_1877,chr11,69784953.0,69786548.0,63.17
Hira_1878,chr11,69848839.0,69850418.0,64.45
Hira_1879,chr11,69913956.0,69919380.0,559.04
Hira_1880,chr11,69999169.0,70000197.0,50.78
Hira_1881,chr11,70526881.0,70529429.0,119.74
Hira_1882,chr11,70648775.0,70651519.0,183.77
Hira_1883,chr11,70652373.0,70653924.0,89.97
Hira_1884,chr11,70975698.0,70978232.0,140.35
Hira_1885,chr11,71936229.0,71937677.0,79.96
Hira_1886,chr11,72112740.0,72114183.0,80.57
Hira_1887,chr11,72444051.0,72446021.0,50.81
Hira_1888,chr11,72449125.0,72453084.0,101.45
Hira_1889,chr11,72493559.0,72495004.0,72.43
Hira_1890,chr11,72686525.0,72688277.0,121.3
Hira_1891,chr11,74673155.0,74675473.0,108.13
Hira_1892,chr11,74675881.0,74677599.0,70.69
Hira_1893,chr11,74905096.0,74911131.0,293.89
Hira_1894,chr11,75172722.0,75174051.0,85.11
Hira_1895,chr11,75495065.0,75497221.0,84.89
Hira_1896,chr11,75622133.0,75623901.0,74.4
Hira_1897,chr11,75651772.0,75652982.0,51.22
Hira_1898,chr11,75702591.0,75704200.0,56.98
Hira_1899,chr11,75704418.0,75706559.0,124.18
Hira_1900,chr11,75765552.0,75769075.0,103.63
Hira_1901,chr11,76273027.0,76274296.0,66.42
Hira_1902,chr11,77487656.0,77489400.0,125.97
Hira_1903,chr11,77526289.0,77528436.0,92.16
Hira_1904,chr11,77532765.0,77535739.0,158.26
Hira_1905,chr11,77685782.0,77687018.0,70.36
Hira_1906,chr11,77691588.0,77693488.0,61.66
Hira_1907,chr11,77714685.0,77716650.0,103.78
Hira_1908,chr11,77716764.0,77720298.0,129.71
Hira_1909,chr11,77783739.0,77786071.0,63.47
Hira_1910,chr11,77879562.0,77881976.0,60.42
Hira_1911,chr11,77890019.0,77891465.0,70.81
Hira_1912,chr11,77892076.0,77893814.0,111.45
Hira_1913,chr11,77907385.0,77908506.0,51.9
Hira_1914,chr11,77909236.0,77910614.0,61.19
Hira_1915,chr11,77915094.0,77917398.0,101.09
Hira_1916,chr11,77930422.0,77931948.0,68.0
Hira_1917,chr11,77933260.0,77934346.0,59.63
Hira_1918,chr11,77980049.0,77981310.0,87.08
Hira_1919,chr11,77984643.0,77986088.0,80.32
Hira_1920,chr11,78014460.0,78019902.0,149.02
Hira_1921,chr11,78020884.0,78023333.0,115.94
Hira_1922,chr11,78023622.0,78025117.0,65.46
Hira_1923,chr11,78026769.0,78028363.0,55.99
Hira_1924,chr11,78028569.0,78031836.0,122.44
Hira_1925,chr11,78122816.0,78124662.0,62.16
Hira_1926,chr11,78155610.0,78158949.0,144.87
Hira_1927,chr11,78178682.0,78182604.0,421.73
Hira_1928,chr11,78332252.0,78333964.0,92.82
Hira_1929,chr11,78494840.0,78497060.0,228.07
Hira_1930,chr11,78517349.0,78519174.0,53.27
Hira_1931,chr11,78520289.0,78522734.0,67.47
Hira_1932,chr11,78538070.0,78541727.0,131.04
Hira_1933,chr11,78730469.0,78731686.0,53.75
Hira_1934,chr11,78951327.0,78953194.0,101.6
Hira_1935,chr11,78977280.0,78978469.0,51.53
Hira_1936,chr11,79237077.0,79238738.0,74.09
Hira_1937,chr11,79592422.0,79594285.0,136.67
Hira_1938,chr11,79953104.0,79955138.0,52.66
Hira_1939,chr11,80009475.0,80011373.0,80.98
Hira_1940,chr11,80012445.0,80015332.0,82.96
Hira_1941,chr11,80025674.0,80027811.0,111.73
Hira_1942,chr11,80028274.0,80029473.0,50.19
Hira_1943,chr11,80030848.0,80033933.0,172.64
Hira_1944,chr11,80033941.0,80036504.0,126.7
Hira_1945,chr11,80041308.0,80042872.0,51.46
Hira_1946,chr11,80132399.0,80134120.0,90.68
Hira_1947,chr11,80134579.0,80137127.0,92.57
Hira_1948,chr11,80289304.0,80291564.0,174.22
Hira_1949,chr11,80391445.0,80393309.0,123.35
Hira_1950,chr11,80398887.0,80400577.0,73.92
Hira_1951,chr11,80404480.0,80407188.0,144.78
Hira_1952,chr11,80408080.0,80411005.0,51.81
Hira_1953,chr11,80474011.0,80476153.0,108.68
Hira_1954,chr11,80613062.0,80614166.0,63.88
Hira_1955,chr11,81115428.0,81116581.0,58.08
Hira_1956,chr11,81485711.0,81487003.0,54.91
Hira_1957,chr11,82804127.0,82806994.0,78.81
Hira_1958,chr11,83416622.0,83417985.0,65.09
Hira_1959,chr11,83420494.0,83422742.0,134.52
Hira_1960,chr11,84661154.0,84662777.0,148.19
Hira_1961,chr11,84723968.0,84725988.0,118.52
Hira_1962,chr11,84728886.0,84730076.0,60.19
Hira_1963,chr11,84943436.0,84944881.0,126.52
Hira_1964,chr11,85239514.0,85241403.0,90.87
Hira_1965,chr11,86688819.0,86690801.0,91.88
Hira_1966,chr11,86692034.0,86694475.0,101.91
Hira_1967,chr11,86879105.0,86880244.0,50.65
Hira_1968,chr11,87253128.0,87255624.0,167.82
Hira_1969,chr11,87422442.0,87425574.0,154.21
Hira_1970,chr11,87426644.0,87428159.0,87.92
Hira_1971,chr11,87448657.0,87449783.0,67.69
Hira_1972,chr11,87920548.0,87921991.0,97.35
Hira_1973,chr11,87955178.0,87957563.0,159.9
Hira_1974,chr11,88050807.0,88052884.0,79.34
Hira_1975,chr11,88052891.0,88055038.0,154.43
Hira_1976,chr11,88675189.0,88676673.0,71.35
Hira_1977,chr11,88693552.0,88694976.0,70.24
Hira_1978,chr11,88933193.0,88934330.0,53.81
Hira_1979,chr11,88949032.0,88950958.0,83.83
Hira_1980,chr11,93947016.0,93951485.0,279.41
Hira_1981,chr11,94159644.0,94160677.0,59.61
Hira_1982,chr11,94215224.0,94216881.0,86.71
Hira_1983,chr11,94280883.0,94282424.0,81.53
Hira_1984,chr11,94282902.0,94284478.0,81.23
Hira_1985,chr11,94285771.0,94288558.0,136.86
Hira_1986,chr11,94643335.0,94647772.0,153.53
Hira_1987,chr11,95227117.0,95228787.0,81.04
Hira_1988,chr11,95263204.0,95266175.0,145.03
Hira_1989,chr11,95266636.0,95271035.0,290.68
Hira_1990,chr11,95271973.0,95275109.0,162.77
Hira_1991,chr11,95275274.0,95277921.0,62.56
Hira_1992,chr11,95292389.0,95294032.0,51.66
Hira_1993,chr11,95299654.0,95302321.0,127.75
Hira_1994,chr11,95474150.0,95476413.0,79.76
Hira_1995,chr11,95542680.0,95544597.0,79.4
Hira_1996,chr11,95681139.0,95683753.0,55.5
Hira_1997,chr11,95748460.0,95749655.0,62.65
Hira_1998,chr11,95749713.0,95750855.0,56.07
Hira_1999,chr11,95857223.0,95858712.0,72.05
Hira_2000,chr11,95955833.0,95957974.0,81.34
Hira_2001,chr11,95958667.0,95961535.0,101.43
Hira_2002,chr11,95963397.0,95971434.0,531.58
Hira_2003,chr11,95973467.0,95974525.0,59.09
Hira_2004,chr11,95981707.0,95983907.0,98.43
Hira_2005,chr11,95992234.0,95996353.0,213.26
Hira_2006,chr11,96017440.0,96019246.0,62.42
Hira_2007,chr11,96046054.0,96049708.0,226.51
Hira_2008,chr11,96050205.0,96052053.0,74.04
Hira_2009,chr11,96058036.0,96059783.0,52.95
Hira_2010,chr11,96069796.0,96071960.0,59.4
Hira_2011,chr11,96800648.0,96802377.0,80.28
Hira_2012,chr11,96804493.0,96805938.0,80.32
Hira_2013,chr11,96807965.0,96810551.0,124.69
Hira_2014,chr11,96810941.0,96813034.0,84.57
Hira_2015,chr11,96813270.0,96814919.0,57.07
Hira_2016,chr11,96817561.0,96819886.0,53.64
Hira_2017,chr11,96868705.0,96870203.0,53.11
Hira_2018,chr11,96904628.0,96907806.0,118.74
Hira_2019,chr11,96910267.0,96913606.0,114.42
Hira_2020,chr11,96928926.0,96930353.0,76.36
Hira_2021,chr11,96950997.0,96952713.0,56.9
Hira_2022,chr11,97078318.0,97079568.0,71.59
Hira_2023,chr11,97151622.0,97161889.0,60.1
Hira_2024,chr11,97162175.0,97167096.0,327.33
Hira_2025,chr11,97167979.0,97170910.0,79.93
Hira_2026,chr11,97173331.0,97175521.0,97.24
Hira_2027,chr11,97177550.0,97179411.0,66.77
Hira_2028,chr11,97179762.0,97181304.0,72.19
Hira_2029,chr11,97181628.0,97185553.0,244.41
Hira_2030,chr11,97188378.0,97190046.0,85.42
Hira_2031,chr11,97223651.0,97225182.0,85.94
Hira_2032,chr11,97225570.0,97227003.0,88.41
Hira_2033,chr11,97257664.0,97259963.0,96.62
Hira_2034,chr11,97281184.0,97282856.0,64.41
Hira_2035,chr11,97301807.0,97303227.0,55.3
Hira_2036,chr11,97310394.0,97311986.0,75.68
Hira_2037,chr11,97323241.0,97324823.0,67.9
Hira_2038,chr11,97331119.0,97333156.0,70.42
Hira_2039,chr11,97389146.0,97390610.0,62.07
Hira_2040,chr11,97426826.0,97428030.0,52.77
Hira_2041,chr11,97496486.0,97500045.0,61.86
Hira_2042,chr11,97528393.0,97529866.0,55.58
Hira_2043,chr11,97533186.0,97534619.0,90.74
Hira_2044,chr11,97547330.0,97548881.0,65.1
Hira_2045,chr11,97609018.0,97611900.0,61.12
Hira_2046,chr11,97624478.0,97626811.0,116.85
Hira_2047,chr11,97653367.0,97654585.0,62.99
Hira_2048,chr11,97655580.0,97657641.0,89.25
Hira_2049,chr11,97660470.0,97661836.0,58.73
Hira_2050,chr11,97670132.0,97672479.0,124.63
Hira_2051,chr11,97682219.0,97685759.0,194.12
Hira_2052,chr11,97690297.0,97694250.0,90.09
Hira_2053,chr11,97710940.0,97714626.0,224.69
Hira_2054,chr11,97717709.0,97718947.0,60.83
Hira_2055,chr11,97774991.0,97781427.0,563.79
Hira_2056,chr11,97803346.0,97805011.0,82.67
Hira_2057,chr11,97838049.0,97839875.0,77.05
Hira_2058,chr11,97850068.0,97851326.0,52.02
Hira_2059,chr11,98028617.0,98030106.0,81.4
Hira_2060,chr11,98030227.0,98032504.0,161.65
Hira_2061,chr11,98155336.0,98157785.0,104.41
Hira_2062,chr11,98173124.0,98174269.0,55.93
Hira_2063,chr11,98236260.0,98237701.0,56.77
Hira_2064,chr11,98240953.0,98242146.0,53.95
Hira_2065,chr11,98244016.0,98246206.0,89.23
Hira_2066,chr11,98313434.0,98315097.0,126.91
Hira_2067,chr11,98322173.0,98325174.0,298.77
Hira_2068,chr11,98445101.0,98446653.0,62.44
Hira_2069,chr11,98692411.0,98695581.0,91.45
Hira_2070,chr11,98743003.0,98744484.0,66.95
Hira_2071,chr11,98785339.0,98786690.0,78.93
Hira_2072,chr11,98827450.0,98829472.0,60.37
Hira_2073,chr11,98832664.0,98836761.0,74.62
Hira_2074,chr11,98904340.0,98906276.0,64.66
Hira_2075,chr11,98914867.0,98916288.0,60.87
Hira_2076,chr11,98917169.0,98918975.0,71.32
Hira_2077,chr11,98947409.0,98948987.0,63.93
Hira_2078,chr11,98975874.0,98977083.0,56.9
Hira_2079,chr11,98985321.0,98987508.0,63.3
Hira_2080,chr11,98988475.0,98990405.0,82.27
Hira_2081,chr11,98990879.0,98994749.0,310.51
Hira_2082,chr11,98996688.0,98998092.0,60.01
Hira_2083,chr11,99002740.0,99004775.0,108.09
Hira_2084,chr11,99008121.0,99010629.0,143.61
Hira_2085,chr11,99010655.0,99011751.0,52.31
Hira_2086,chr11,99012223.0,99016442.0,215.86
Hira_2087,chr11,99234387.0,99235633.0,51.09
Hira_2088,chr11,99385954.0,99387456.0,67.64
Hira_2089,chr11,100202866.0,100204426.0,112.83
Hira_2090,chr11,100306906.0,100308585.0,68.35
Hira_2091,chr11,100320734.0,100323452.0,267.76
Hira_2092,chr11,100344520.0,100346929.0,130.9
Hira_2093,chr11,100367799.0,100370714.0,70.28
Hira_2094,chr11,100396593.0,100397875.0,50.3
Hira_2095,chr11,100473928.0,100475701.0,61.48
Hira_2096,chr11,100475854.0,100477389.0,63.02
Hira_2097,chr11,100491228.0,100493620.0,117.19
Hira_2098,chr11,100494817.0,100496631.0,75.6
Hira_2099,chr11,100512795.0,100515425.0,131.97
Hira_2100,chr11,100558297.0,100560507.0,103.31
Hira_2101,chr11,100577937.0,100579726.0,57.05
Hira_2102,chr11,100713260.0,100715904.0,118.2
Hira_2103,chr11,100758456.0,100759786.0,150.51
Hira_2104,chr11,100904749.0,100906045.0,56.15
Hira_2105,chr11,101012781.0,101014010.0,64.83
Hira_2106,chr11,101110324.0,101111580.0,52.9
Hira_2107,chr11,101244872.0,101246588.0,86.06
Hira_2108,chr11,101289381.0,101291454.0,55.4
Hira_2109,chr11,101317597.0,101318942.0,60.95
Hira_2110,chr11,101319192.0,101323320.0,178.55
Hira_2111,chr11,101443467.0,101445746.0,178.91
Hira_2112,chr11,101462755.0,101464699.0,57.51
Hira_2113,chr11,101479945.0,101481921.0,87.26
Hira_2114,chr11,101559710.0,101561747.0,81.9
Hira_2115,chr11,101577101.0,101578838.0,68.32
Hira_2116,chr11,101579777.0,101582257.0,138.84
Hira_2117,chr11,101600198.0,101604378.0,268.19
Hira_2118,chr11,101634536.0,101636939.0,85.43
Hira_2119,chr11,101728859.0,101730212.0,62.5
Hira_2120,chr11,102248876.0,102250280.0,54.89
Hira_2121,chr11,102286990.0,102289600.0,78.75
Hira_2122,chr11,102289689.0,102292719.0,116.17
Hira_2123,chr11,102303609.0,102306699.0,188.65
Hira_2124,chr11,102313866.0,102315092.0,50.29
Hira_2125,chr11,102315144.0,102316583.0,56.45
Hira_2126,chr11,102322907.0,102323943.0,52.94
Hira_2127,chr11,102391634.0,102393975.0,128.57
Hira_2128,chr11,102400410.0,102402317.0,85.62
Hira_2129,chr11,102402538.0,102404398.0,88.89
Hira_2130,chr11,102407621.0,102408691.0,71.61
Hira_2131,chr11,102578027.0,102579517.0,52.09
Hira_2132,chr11,102902969.0,102906970.0,133.14
Hira_2133,chr11,103049499.0,103050714.0,51.4
