name,chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
WT_peak_1916,chr10,21711922,21712340,419,21712298,36,6.26572,2.38824,3.42019
WT_peak_1917,chr10,21881249,21882289,1041,21881829,42,14.92755,4.13772,10.72762
WT_peak_1918,chr10,21882490,21883500,1011,21882859,29,6.98637,2.83586,3.98876
WT_peak_1919,chr10,22011170,22011951,782,22011709,37,11.14868,3.50955,7.40769
WT_peak_1920,chr10,22139976,22140440,465,22140193,38,7.86365,2.67865,4.68312
WT_peak_1921,chr10,22142303,22143224,922,22142592,78,34.11043,5.56871,29.23101
WT_peak_1922,chr10,22151804,22152693,890,22152456,71,6.09549,1.82991,3.28378
WT_peak_1923,chr10,22153388,22153933,546,22153835,79,6.10623,1.77262,3.2926
WT_peak_1924,chr10,22157556,22158013,458,22157819,71,7.14121,1.95343,4.10415
WT_peak_1925,chr10,22212763,22213430,668,22212998,55,11.97584,2.90823,8.11343
WT_peak_1926,chr10,22273141,22273951,811,22273434,57,12.14653,2.87733,8.26353
WT_peak_1927,chr10,22283421,22283777,357,22283691,42,7.93506,2.56445,4.742
WT_peak_1928,chr10,22402987,22403738,752,22403552,42,6.50971,2.28477,3.61527
WT_peak_1929,chr10,22480492,22481167,676,22480569,39,8.50116,2.783,5.2001
WT_peak_1930,chr10,22568987,22569298,312,22569141,31,6.61324,2.64404,3.68747
WT_peak_1931,chr10,22576371,22576809,439,22576571,33,5.36818,2.26742,2.73491
WT_peak_1932,chr10,22645621,22645961,341,22645767,34,6.1615,2.42463,3.33667
WT_peak_1933,chr10,22790104,22791101,998,22790926,30,7.17186,2.83859,4.12893
WT_peak_1934,chr10,22804019,22804795,777,22804327,35,7.43682,2.69103,4.34473
WT_peak_1935,chr10,22877199,22877744,546,22877689,54,5.57214,1.92613,2.89281
WT_peak_1936,chr10,23066920,23067234,315,23067183,30,6.4265,2.63592,3.54894
WT_peak_1937,chr10,23346711,23348294,1584,23348046,64,9.91766,2.39366,6.36902
WT_peak_1938,chr10,23499500,23499854,355,23499606,35,8.2725,2.89277,5.01046
WT_peak_1939,chr10,23500010,23500869,860,23500243,37,9.24936,3.0383,5.81378
WT_peak_1940,chr10,23631325,23631675,351,23631593,27,7.13089,2.98632,4.09543
WT_peak_1941,chr10,24108813,24109311,499,24109046,27,7.13089,2.98632,4.09543
WT_peak_1942,chr10,24222541,24223217,677,24222589,52,6.9898,2.17327,3.99099
WT_peak_1943,chr10,24224043,24224445,403,24224311,48,5.54757,2.00159,2.87564
WT_peak_1944,chr10,24244251,24244734,484,24244484,29,6.92784,2.81928,3.94142
WT_peak_1945,chr10,24535907,24536329,423,24536106,34,6.55175,2.51681,3.64906
WT_peak_1946,chr10,24629330,24629705,376,24629516,46,8.04833,2.47684,4.83506
WT_peak_1947,chr10,24710274,24711405,1132,24710820,75,12.84928,2.57193,8.87526
WT_peak_1948,chr10,24712679,24713237,559,24712826,58,6.6723,2.03737,3.73467
WT_peak_1949,chr10,24718603,24719296,694,24718818,48,9.76481,2.73462,6.24005
WT_peak_1950,chr10,24958079,24958802,724,24958593,35,8.79098,3.02112,5.4392
WT_peak_1951,chr10,24959395,24959855,461,24959625,33,7.58417,2.80929,4.46448
WT_peak_1952,chr10,24993458,24993805,348,24993684,33,6.20322,2.46697,3.37026
WT_peak_1953,chr10,25028291,25028878,588,25028484,33,6.80652,2.61446,3.84331
WT_peak_1954,chr10,25040919,25041454,536,25041039,26,6.25311,2.77233,3.40975
WT_peak_1955,chr10,25146258,25146828,571,25146492,42,10.2205,3.03773,6.61883
WT_peak_1956,chr10,25198874,25200125,1252,25199250,60,21.14964,4.32836,16.56509
WT_peak_1957,chr10,25298128,25299177,1050,25298672,31,9.39479,3.41293,5.92905
WT_peak_1958,chr10,25358623,25359014,392,25358931,41,10.65159,3.17645,6.98045
WT_peak_1959,chr10,25675473,25676126,654,25675680,28,7.13436,2.93089,4.09827
WT_peak_1960,chr10,26076690,26077672,983,26077397,61,12.15627,2.7721,8.27201
WT_peak_1961,chr10,26077909,26078285,377,26078030,51,8.01985,2.35777,4.81208
WT_peak_1962,chr10,26107680,26108493,814,26108189,34,11.23149,3.7329,7.4727
WT_peak_1963,chr10,26169143,26169604,462,26169435,32,9.99444,3.51959,6.42638
WT_peak_1964,chr10,26376666,26377501,836,26377194,41,13.53224,3.85682,9.47806
WT_peak_1965,chr10,26695853,26697263,1411,26696294,49,13.73689,3.45631,9.66032
WT_peak_1966,chr10,26773356,26773882,527,26773529,30,7.44088,2.91326,4.34793
WT_peak_1967,chr10,26774188,26774710,523,26774295,28,6.51246,2.74941,3.61718
WT_peak_1968,chr10,26815504,26815941,438,26815692,27,5.76189,2.57858,3.03137
WT_peak_1969,chr10,27160341,27161350,1010,27160726,28,7.07237,2.91258,4.05833
WT_peak_1970,chr10,27208150,27208556,407,27208392,28,7.67582,3.09297,4.52976
WT_peak_1971,chr10,28842149,28842514,366,28842329,28,7.67582,3.09297,4.52976
WT_peak_1972,chr10,29030810,29031586,777,29031097,28,7.67582,3.09297,4.52976
WT_peak_1973,chr10,29145567,29145908,342,29145805,51,6.34587,2.08702,3.48376
WT_peak_1974,chr10,29147791,29148153,363,29148069,48,6.5098,2.16378,3.61528
WT_peak_1975,chr10,29148547,29149222,676,29148839,57,10.64369,2.641,6.97363
WT_peak_1976,chr10,29196078,29198439,2362,29197753,64,16.16656,3.29059,11.85767
WT_peak_1977,chr10,29248143,29248453,311,29248383,25,6.08585,2.77301,3.27594
WT_peak_1978,chr10,29533277,29534161,885,29533677,59,8.00419,2.21206,4.79841
WT_peak_1979,chr10,30833545,30834027,483,30833837,32,5.99535,2.44969,3.21644
WT_peak_1980,chr10,30840839,30841218,380,30841066,59,7.12162,2.0876,4.09543
WT_peak_1981,chr10,30841343,30842115,773,30841837,64,8.16429,2.16101,4.93031
WT_peak_1982,chr10,30843669,30844066,398,30843881,58,4.99571,1.79965,2.45906
WT_peak_1983,chr10,31248670,31249832,1163,31249543,30,7.47145,2.9218,4.37245
WT_peak_1984,chr10,31444515,31444881,367,31444733,24,5.58678,2.66636,2.89281
WT_peak_1985,chr10,31607294,31608364,1071,31607916,63,10.51911,2.49393,6.87456
WT_peak_1986,chr10,31610066,31610976,911,31610356,73,15.15747,2.89765,10.93753
WT_peak_1987,chr10,32888207,32889536,1330,32889084,43,13.83484,3.80162,9.74819
WT_peak_1988,chr10,33624757,33625208,452,33624977,27,7.13089,2.98632,4.09543
WT_peak_1989,chr10,34126197,34127271,1075,34126830,42,9.38962,2.86169,5.92905
WT_peak_1990,chr10,34128386,34128812,427,34128634,36,6.99392,2.55218,3.99427
WT_peak_1991,chr10,34298035,34299168,1134,34298385,43,16.43083,4.44687,12.10255
WT_peak_1992,chr10,34484259,34484884,626,34484487,36,12.03151,3.81129,8.16273
WT_peak_1993,chr10,35521894,35522855,962,35522587,34,11.23149,3.7329,7.4727
WT_peak_1994,chr10,36507857,36509219,1363,36508493,58,10.28354,2.56312,6.67294
WT_peak_1995,chr10,36509364,36509749,386,36509515,48,6.58024,2.17573,3.67207
WT_peak_1996,chr10,36972577,36973968,1392,36973383,58,23.02035,4.83765,18.37106
WT_peak_1997,chr10,37139339,37140668,1330,37140211,39,12.70459,3.78115,8.74834
WT_peak_1998,chr10,38754692,38755049,358,38754860,28,7.67582,3.09297,4.52976
WT_peak_1999,chr10,38908496,38908887,392,38908656,24,5.58678,2.66636,2.89281
WT_peak_2000,chr10,38965482,38967306,1825,38966504,36,9.65991,3.18825,6.15144
WT_peak_2001,chr10,39029824,39030139,316,39029903,33,7.03837,2.67197,4.03078
WT_peak_2002,chr10,39174080,39174398,319,39174335,37,6.73581,2.46267,3.78612
WT_peak_2003,chr10,39193289,39193728,440,39193502,32,9.99444,3.51959,6.42638
WT_peak_2004,chr10,39198653,39199069,417,39198934,25,5.62111,2.6277,2.91989
WT_peak_2005,chr10,39199467,39199984,518,39199720,28,7.01098,2.8945,4.0088
WT_peak_2006,chr10,39226695,39227343,649,39227180,39,7.54911,2.57671,4.43543
WT_peak_2007,chr10,39240545,39240882,338,39240611,36,7.21383,2.60243,4.16272
WT_peak_2008,chr10,39317655,39318005,351,39317794,35,6.10441,2.38105,3.29116
WT_peak_2009,chr10,39321179,39321544,366,39321249,36,6.55186,2.45223,3.64906
WT_peak_2010,chr10,39367671,39369130,1460,39368096,67,12.49932,2.68231,8.5723
WT_peak_2011,chr10,39404828,39405178,351,39404883,27,6.32568,2.74359,3.46748
WT_peak_2012,chr10,39506167,39506670,504,39506439,27,5.89104,2.61604,3.13337
WT_peak_2013,chr10,39544833,39545265,433,39545106,28,5.29975,2.40854,2.68139
WT_peak_2014,chr10,39583998,39584582,585,39584456,30,5.14852,2.30122,2.56228
WT_peak_2015,chr10,39925570,39926209,640,39925999,69,8.89671,2.18704,5.51952
WT_peak_2016,chr10,39947602,39948036,435,39947750,30,5.67071,2.43621,2.95918
WT_peak_2017,chr10,39948230,39948655,426,39948429,32,6.74796,2.63852,3.79593
WT_peak_2018,chr10,39958673,39959632,960,39959410,41,7.63292,2.533,4.50388
WT_peak_2019,chr10,39985653,39986376,724,39985879,35,5.11727,2.159,2.53793
WT_peak_2020,chr10,39987523,39987874,352,39987710,39,6.62042,2.38112,3.69297
WT_peak_2021,chr10,40002627,40003126,500,40002896,29,6.64313,2.73923,3.7115
WT_peak_2022,chr10,40023648,40024436,789,40023850,61,6.75333,2.01136,3.80033
WT_peak_2023,chr10,40068697,40069311,615,40068871,26,5.04173,2.41054,2.49507
WT_peak_2024,chr10,40140276,40141175,900,40140934,58,11.02267,2.67517,7.30029
WT_peak_2025,chr10,40164939,40165971,1033,40165861,39,8.33862,2.74733,5.06492
WT_peak_2026,chr10,40303442,40305404,1963,40303793,32,9.99444,3.51959,6.42638
WT_peak_2027,chr10,40317628,40318466,839,40318208,32,9.99444,3.51959,6.42638
WT_peak_2028,chr10,40340123,40340923,801,40340419,34,10.45576,3.51519,6.82
WT_peak_2029,chr10,40522315,40523317,1003,40522432,43,8.02456,2.55306,4.81521
WT_peak_2030,chr10,40631303,40631924,622,40631752,24,5.58678,2.66636,2.89281
WT_peak_2031,chr10,40645573,40647501,1929,40646178,62,9.80653,2.41401,6.27491
WT_peak_2032,chr10,40685026,40685436,411,40685274,35,7.51618,2.70993,4.40905
WT_peak_2033,chr10,40718938,40719732,795,40719545,28,7.67582,3.09297,4.52976
WT_peak_2034,chr10,40719955,40720277,323,40719980,21,4.1902,2.34639,1.857
WT_peak_2035,chr10,40736933,40737701,769,40737166,39,7.72036,2.61335,4.56653
WT_peak_2036,chr10,40750619,40750999,381,40750953,31,4.61164,2.13848,2.17886
WT_peak_2037,chr10,40808561,40808896,336,40808712,40,4.21255,1.87755,1.87407
WT_peak_2038,chr10,40810093,40811053,961,40810663,48,6.9992,2.2471,3.99887
WT_peak_2039,chr10,40968506,40969194,689,40968766,46,9.98653,2.83988,6.42638
WT_peak_2040,chr10,40998908,40999340,433,40999125,31,8.03135,3.02492,4.82066
WT_peak_2041,chr10,41035724,41036147,424,41035950,37,9.40874,3.07655,5.94037
WT_peak_2042,chr10,41070028,41071643,1616,41070333,68,8.74322,2.18123,5.39977
WT_peak_2043,chr10,41347539,41348041,503,41347694,22,4.50211,2.40775,2.0955
WT_peak_2044,chr10,41363521,41363933,413,41363754,31,4.85294,2.19786,2.34856
WT_peak_2045,chr10,41365005,41365426,422,41365117,35,5.76991,2.30518,3.03763
WT_peak_2046,chr10,41436938,41437371,434,41437188,30,8.8082,3.30628,5.44571
WT_peak_2047,chr10,41437767,41438848,1082,41438487,30,8.63715,3.25582,5.3119
WT_peak_2048,chr10,41674048,41674365,318,41674307,27,7.13089,2.98632,4.09543
WT_peak_2049,chr10,41685428,41685781,354,41685504,30,7.78509,3.01003,4.61905
WT_peak_2050,chr10,41971341,41971660,320,41971395,29,6.84105,2.79478,3.87142
WT_peak_2051,chr10,41988180,41988631,452,41988411,40,7.28731,2.49139,4.22285
WT_peak_2052,chr10,42016277,42017645,1369,42016824,47,6.7491,2.22344,3.79661
WT_peak_2053,chr10,42033519,42033989,471,42033786,42,7.102,2.39977,4.08292
WT_peak_2054,chr10,42118567,42118957,391,42118842,34,9.03265,3.13348,5.63287
WT_peak_2055,chr10,42128137,42128664,528,42128408,28,7.67582,3.09297,4.52976
WT_peak_2056,chr10,42292663,42294108,1446,42292953,27,7.13089,2.98632,4.09543
WT_peak_2057,chr10,42325908,42326273,366,42326064,33,10.6068,3.62624,6.94168
WT_peak_2058,chr10,42550841,42551773,933,42551376,27,5.89104,2.61604,3.13337
WT_peak_2059,chr10,42563617,42564580,964,42564273,48,5.29509,1.95928,2.6777
WT_peak_2060,chr10,42573960,42574320,361,42574157,86,6.57062,1.77597,3.66445
WT_peak_2061,chr10,42592769,42593237,469,42592935,73,5.6811,1.76626,2.96752
WT_peak_2062,chr10,42612975,42613701,727,42613046,51,7.62427,2.2931,4.49707
WT_peak_2063,chr10,42614587,42614981,395,42614844,45,4.95549,1.94323,2.42804
WT_peak_2064,chr10,42631540,42631892,353,42631593,54,4.5389,1.76999,2.12386
WT_peak_2065,chr10,42632622,42633622,1001,42633002,59,5.19261,1.81808,2.59703
WT_peak_2066,chr10,42748898,42749484,587,42749335,30,6.2471,2.58801,3.4054
WT_peak_2067,chr10,42851036,42851540,505,42851271,37,5.52519,2.20095,2.85795
WT_peak_2068,chr10,42862164,42863787,1624,42863321,57,12.22998,2.89071,8.33592
WT_peak_2069,chr10,42919736,42921058,1323,42920766,41,11.06027,3.26871,7.33222
WT_peak_2070,chr10,42931743,42932525,783,42932292,43,6.41797,2.24515,3.54182
WT_peak_2071,chr10,42994643,42995042,400,42994875,45,5.75786,2.08572,3.02815
WT_peak_2072,chr10,43000915,43001322,408,43001056,38,7.63468,2.62812,4.5053
WT_peak_2073,chr10,43020307,43020823,517,43020518,75,9.62679,2.19729,6.1234
WT_peak_2074,chr10,43022274,43022864,591,43022621,61,6.59052,1.98928,3.67728
WT_peak_2075,chr10,43171888,43172911,1024,43172183,68,10.73635,2.43232,7.0536
WT_peak_2076,chr10,43175836,43176183,348,43176079,64,8.28434,2.17677,5.02025
WT_peak_2077,chr10,43450756,43451190,435,43450928,39,6.30975,2.31679,3.45519
WT_peak_2078,chr10,43472604,43473018,415,43472882,31,9.39479,3.41293,5.92905
WT_peak_2079,chr10,43511652,43511994,343,43511695,25,6.08585,2.77301,3.27594
WT_peak_2080,chr10,43563019,43563726,708,43563239,52,14.69197,3.50543,10.51362
WT_peak_2081,chr10,43564114,43564470,357,43564268,35,7.10297,2.61208,4.08368
WT_peak_2082,chr10,43575850,43577705,1856,43576935,56,13.59782,3.1483,9.53645
WT_peak_2083,chr10,43667927,43668505,579,43668206,44,7.02737,2.33697,4.02169
WT_peak_2084,chr10,43696361,43696672,312,43696554,31,6.61324,2.64404,3.68747
WT_peak_2085,chr10,43722849,43723762,914,43723222,37,7.036,2.52893,4.029
WT_peak_2086,chr10,43723883,43724787,905,43724177,37,7.27614,2.58238,4.2139
WT_peak_2087,chr10,43762632,43763024,393,43762922,33,6.85734,2.62702,3.88419
WT_peak_2088,chr10,43777281,43777718,438,43777485,29,8.23508,3.19963,4.97966
WT_peak_2089,chr10,43794499,43794889,391,43794798,32,5.55582,2.34157,2.88171
WT_peak_2090,chr10,43818125,43818621,497,43818211,34,8.60899,3.02402,5.28865
WT_peak_2091,chr10,43937639,43938088,450,43937820,31,8.16123,3.06091,4.92763
WT_peak_2092,chr10,44004864,44005553,690,44005091,94,9.1384,1.96548,5.72122
WT_peak_2093,chr10,44040725,44041160,436,44041008,34,5.94297,2.37349,3.17526
WT_peak_2094,chr10,44041966,44042842,877,44042229,36,7.09079,2.57427,4.07353
WT_peak_2095,chr10,44057163,44057523,361,44057389,29,5.48529,2.42275,2.82691
WT_peak_2096,chr10,44057652,44058533,882,44058301,30,5.90387,2.49724,3.14374
WT_peak_2097,chr10,44066245,44066862,618,44066807,32,4.91807,2.18713,2.39899
WT_peak_2098,chr10,44081101,44081411,311,44081278,40,6.1336,2.25681,3.31464
WT_peak_2099,chr10,44147610,44148671,1062,44148066,66,8.47083,2.17357,5.17497
WT_peak_2100,chr10,44170150,44170507,358,44170267,36,6.46245,2.43218,3.57696
WT_peak_2101,chr10,44195500,44195985,486,44195789,34,6.18379,2.42986,3.35477
WT_peak_2102,chr10,44236892,44237513,622,44237265,36,9.52461,3.15444,6.03734
WT_peak_2103,chr10,44382450,44384180,1731,44382698,28,7.42103,3.01621,4.33154
WT_peak_2104,chr10,44455898,44458248,2351,44457624,62,14.24654,3.05929,10.11385
WT_peak_2105,chr10,44511236,44512042,807,44511515,37,7.01243,2.52371,4.00951
WT_peak_2106,chr10,44512391,44512777,387,44512533,40,7.83148,2.6046,4.65709
WT_peak_2107,chr10,44527956,44528316,361,44528042,59,6.29795,1.97235,3.44533
WT_peak_2108,chr10,44537738,44538737,1000,44538390,50,6.9273,2.19776,3.94124
WT_peak_2109,chr10,44616538,44616988,451,44616729,23,5.10408,2.5597,2.52813
WT_peak_2110,chr10,44722492,44723008,517,44722751,33,10.6068,3.62624,6.94168
WT_peak_2111,chr10,44799831,44800372,542,44800212,24,4.71426,2.39134,2.24073
WT_peak_2112,chr10,44800758,44801255,498,44801003,30,7.50217,2.93039,4.39729
WT_peak_2113,chr10,44852910,44853321,412,44853146,44,10.89721,3.09736,7.19192
WT_peak_2114,chr10,44940297,44941021,725,44940577,30,7.08458,2.81455,4.06826
WT_peak_2115,chr10,45046584,45047625,1042,45047318,40,10.8149,3.26194,7.12088
WT_peak_2116,chr10,45052591,45052997,407,45052768,25,5.89499,2.71297,3.13637
WT_peak_2117,chr10,45060448,45061109,662,45060800,25,6.08585,2.77301,3.27594
WT_peak_2118,chr10,45273633,45274023,391,45273745,29,8.23508,3.19963,4.97966
WT_peak_2119,chr10,45288860,45289269,410,45289049,45,7.33028,2.36977,4.25767
WT_peak_2120,chr10,45289925,45291082,1158,45290304,58,14.37459,3.20916,10.23006
WT_peak_2121,chr10,45333848,45334854,1007,45334450,71,9.37981,2.21934,5.92373
WT_peak_2122,chr10,45336406,45337305,900,45336891,73,10.35092,2.30753,6.73041
WT_peak_2123,chr10,45362606,45362916,311,45362719,35,5.66912,2.28245,2.95845
WT_peak_2124,chr10,45472372,45472699,328,45472423,45,7.49765,2.40053,4.39401
WT_peak_2125,chr10,45484822,45485376,555,45485189,58,8.70948,2.33016,5.37156
WT_peak_2126,chr10,45487141,45488637,1497,45487654,77,15.11315,2.80493,10.89697
WT_peak_2127,chr10,45806570,45807551,982,45806872,47,9.73771,2.76025,6.21708
WT_peak_2128,chr10,45888925,45889809,885,45889016,33,6.75609,2.60201,3.80249
WT_peak_2129,chr10,46009379,46010387,1009,46009496,56,10.9808,2.71866,7.26397
WT_peak_2130,chr10,49787396,49787857,462,49787601,51,6.44437,2.10277,3.56298
WT_peak_2131,chr10,49789132,49789790,659,49789342,44,6.24215,2.19183,3.40113
WT_peak_2132,chr10,50419895,50420283,389,50420130,23,5.10408,2.5597,2.52813
WT_peak_2133,chr10,50426392,50427050,659,50426419,29,5.35053,2.38679,2.72089
WT_peak_2134,chr10,50427224,50427904,681,50427602,35,9.34603,3.16139,5.89552
WT_peak_2135,chr10,50893533,50894038,506,50893820,83,7.70407,1.9113,4.55272
WT_peak_2136,chr10,50896334,50896800,467,50896612,83,7.07862,1.84725,4.06334
WT_peak_2137,chr10,50902074,50902426,353,50902265,67,4.96791,1.7228,2.43791
WT_peak_2138,chr10,50911407,50911852,446,50911646,49,5.38396,1.96026,2.74732
WT_peak_2139,chr10,51589096,51590231,1136,51590102,42,9.88493,2.96605,6.34161
WT_peak_2140,chr10,51590456,51591192,737,51590937,37,7.47431,2.62679,4.37474
WT_peak_2141,chr10,51676251,51677488,1238,51676477,52,8.65863,2.44098,5.32996
WT_peak_2142,chr10,51678304,51679046,743,51678745,59,12.0255,2.80353,8.15735
WT_peak_2143,chr10,51952832,51953268,437,51953040,26,6.60073,2.87966,3.67728
WT_peak_2144,chr10,52115548,52116310,763,52115785,25,5.04171,2.45054,2.49507
WT_peak_2145,chr10,52163573,52163936,364,52163770,28,6.6549,2.79055,3.72081
WT_peak_2146,chr10,52528608,52529744,1137,52528992,31,9.39479,3.41293,5.92905
WT_peak_2147,chr10,52544579,52545394,816,52544935,33,10.57873,3.61818,6.92489
WT_peak_2148,chr10,52691285,52692948,1664,52692087,68,23.85408,4.3747,19.18109
WT_peak_2149,chr10,52704695,52705985,1291,52705773,42,8.55312,2.68915,5.243
WT_peak_2150,chr10,52951483,52951927,445,52951700,26,6.60073,2.87966,3.67728
WT_peak_2151,chr10,53378471,53378828,358,53378687,44,13.48933,3.66172,9.44035
WT_peak_2152,chr10,53502286,53503007,722,53502437,24,5.58678,2.66636,2.89281
WT_peak_2153,chr10,53635565,53636150,586,53635995,27,6.95046,2.93117,3.95956
WT_peak_2154,chr10,53685773,53686201,429,53686004,27,5.73642,2.57121,3.01129
WT_peak_2155,chr10,53749461,53750501,1041,53749809,63,7.58083,2.0974,4.46171
WT_peak_2156,chr10,53799074,53799761,688,53799227,38,6.45969,2.37434,3.57482
WT_peak_2157,chr10,53877353,53878016,664,53877552,27,6.85713,2.90282,3.88419
WT_peak_2158,chr10,54073472,54074026,555,54073718,63,8.58908,2.2316,5.27258
WT_peak_2159,chr10,55535050,55535402,353,55535163,40,5.65157,2.16065,2.94356
WT_peak_2160,chr10,55540371,55540782,412,55540530,36,6.64251,2.47262,3.71128
WT_peak_2161,chr10,55670411,55670747,337,55670538,26,6.60073,2.87966,3.67728
WT_peak_2162,chr10,56234586,56234967,382,56234715,29,8.23508,3.19963,4.97966
WT_peak_2163,chr10,56243880,56244190,311,56243937,22,4.63833,2.45305,2.18291
WT_peak_2164,chr10,56497172,56497787,616,56497381,25,6.08585,2.77301,3.27594
WT_peak_2165,chr10,57001776,57003174,1399,57002944,52,16.45852,3.85427,12.12813
WT_peak_2166,chr10,57434871,57435507,637,57435326,40,9.31036,2.92212,5.86547
WT_peak_2167,chr10,57443968,57445173,1206,57444957,42,7.84048,2.54557,4.66422
WT_peak_2168,chr10,57462919,57463248,330,57463168,31,9.39479,3.41293,5.92905
WT_peak_2169,chr10,57623131,57623441,311,57623375,28,4.7025,2.24609,2.23188
WT_peak_2170,chr10,57632336,57633517,1182,57632894,61,15.30259,3.25664,11.06578
WT_peak_2171,chr10,57742257,57742855,599,57742302,32,5.83767,2.41073,3.09114
WT_peak_2172,chr10,57781830,57782202,373,57782070,43,5.71803,2.1143,2.99658
WT_peak_2173,chr10,57782588,57782981,394,57782763,46,6.666,2.22848,3.73013
WT_peak_2174,chr10,57793401,57793909,509,57793776,35,5.13541,2.16303,2.55212
WT_peak_2175,chr10,57794037,57795137,1101,57794273,54,13.72981,3.24401,9.65452
WT_peak_2176,chr10,57842294,57842641,348,57842382,35,9.79751,3.27776,6.26736
WT_peak_2177,chr10,58221442,58222417,976,58222196,201,20.30503,2.07371,15.75965
WT_peak_2178,chr10,58223856,58225635,1780,58225380,252,23.36148,2.01405,18.70342
WT_peak_2179,chr10,58227910,58228290,381,58228072,232,13.0412,1.68013,9.04624
WT_peak_2180,chr10,58231204,58232835,1632,58231982,231,25.75381,2.17731,21.03018
WT_peak_2181,chr10,58233202,58234004,803,58233592,226,29.71615,2.35745,24.91031
WT_peak_2182,chr10,58238858,58239830,973,58239475,194,69.13936,4.81517,63.88222
WT_peak_2183,chr10,58434222,58434911,690,58434425,27,6.15875,2.69433,3.3344
WT_peak_2184,chr10,58602657,58603074,418,58602847,33,6.1119,2.4449,3.29666
WT_peak_2185,chr10,58658359,58659019,661,58658500,45,5.95895,2.12162,3.18733
WT_peak_2186,chr10,58674494,58675403,910,58675025,53,9.23538,2.51222,5.80269
WT_peak_2187,chr10,58721014,58721653,640,58721170,25,5.56801,2.61128,2.89164
WT_peak_2188,chr10,58757747,58758555,809,58758367,25,6.08585,2.77301,3.27594
WT_peak_2189,chr10,58814271,58815126,856,58814850,73,12.41882,2.55535,8.50132
WT_peak_2190,chr10,58980475,58980912,438,58980796,28,5.92378,2.58193,3.15949
WT_peak_2191,chr10,59079394,59079846,453,59079631,48,10.3548,2.84318,6.73362
WT_peak_2192,chr10,59150858,59151235,378,59150988,24,5.17277,2.5346,2.58134
WT_peak_2193,chr10,59222704,59224426,1723,59223426,66,20.3532,3.88062,15.80181
WT_peak_2194,chr10,59230635,59231056,422,59230782,27,5.39208,2.47236,2.75326
WT_peak_2195,chr10,59279949,59280438,490,59280204,33,7.22446,2.71848,4.17178
WT_peak_2196,chr10,59395327,59395637,311,59395485,31,5.52215,2.36454,2.8555
WT_peak_2197,chr10,59403395,59404094,700,59403871,39,6.1302,2.27983,3.31232
WT_peak_2198,chr10,59416285,59416605,321,59416545,37,6.40537,2.3904,3.532
WT_peak_2199,chr10,59429327,59429765,439,59429631,34,8.67269,3.04036,5.34086
WT_peak_2200,chr10,59512121,59512537,417,59512160,26,5.47321,2.53736,2.81682
WT_peak_2201,chr10,59614975,59615504,530,59615258,36,5.78944,2.28284,3.05276
WT_peak_2202,chr10,59628953,59629702,750,59629468,34,11.03093,3.67593,7.30696
WT_peak_2203,chr10,59637029,59637872,844,59637580,37,6.51368,2.41402,3.61807
WT_peak_2204,chr10,59656309,59656685,377,59656417,27,7.13089,2.98632,4.09543
WT_peak_2205,chr10,59869176,59869511,336,59869369,29,7.50671,2.98505,4.40083
WT_peak_2206,chr10,59876439,59876806,368,59876668,33,5.61246,2.3253,2.91291
WT_peak_2207,chr10,59877116,59878921,1806,59878198,41,10.61832,3.169,6.95148
WT_peak_2208,chr10,59910624,59911090,467,59910855,32,9.99444,3.51959,6.42638
WT_peak_2209,chr10,59912654,59912964,311,59912948,23,5.10408,2.5597,2.52813
WT_peak_2210,chr10,59956441,59957319,879,59957117,53,10.30307,2.68718,6.68942
WT_peak_2211,chr10,60105560,60105994,435,60105708,54,5.76972,1.95596,3.03763
WT_peak_2212,chr10,60347172,60348514,1343,60347567,55,18.23203,4.04499,13.78135
WT_peak_2213,chr10,60447976,60448452,477,60448198,40,6.93132,2.41827,3.94399
WT_peak_2214,chr10,60457897,60458337,441,60458065,24,4.78372,2.41287,2.2951
WT_peak_2215,chr10,60475785,60477727,1943,60477209,50,8.93724,2.53397,5.55366
WT_peak_2216,chr10,60504243,60505104,862,60504569,39,6.37073,2.32937,3.50426
WT_peak_2217,chr10,60533838,60534650,813,60534449,36,8.54548,2.91485,5.23684
WT_peak_2218,chr10,60603494,60603923,430,60603769,57,7.38055,2.15314,4.29882
WT_peak_2219,chr10,60619454,60619814,361,60619644,39,6.26942,2.30847,3.42309
WT_peak_2220,chr10,60685183,60686438,1256,60686123,76,9.30337,2.14892,5.86019
WT_peak_2221,chr10,60688335,60688979,645,60688561,71,7.19724,1.96004,4.14958
WT_peak_2222,chr10,60706755,60707219,465,60706990,29,6.50557,2.70088,3.61196
WT_peak_2223,chr10,60757939,60758249,311,60758047,23,5.10408,2.5597,2.52813
WT_peak_2224,chr10,60787864,60788552,689,60788165,28,7.67582,3.09297,4.52976
WT_peak_2225,chr10,60823834,60824267,434,60824138,28,5.41423,2.44005,2.77085
WT_peak_2226,chr10,60829373,60830451,1079,60829934,62,12.08252,2.73689,8.20646
WT_peak_2227,chr10,60904432,60905357,926,60904857,29,7.01585,2.84422,4.01222
WT_peak_2228,chr10,60913477,60913910,434,60913600,41,6.50866,2.30791,3.61458
WT_peak_2229,chr10,60923217,60923562,346,60923445,43,6.80753,2.31874,3.844
WT_peak_2230,chr10,60966183,60966587,405,60966484,33,4.59162,2.08574,2.16394
WT_peak_2231,chr10,60972184,60972508,325,60972365,35,6.881,2.56009,3.90374
