name,chr,start,end,Xi.pval,Xi_Xa,location
faire_48538,chrX,152336426,152337174,0.73203,Xa_only,no_ase_genedata
faire_48539,chrX,152342294,152343114,1,Xa_only,nontranscribed
faire_48540,chrX,152705133,152705931,1,Xa_only,inactivated
faire_48541,chrX,152769258,152770447,1,,inactivated
faire_48542,chrX,153037306,153037905,1,,inactivated
faire_48543,chrX,153831893,153832633,1,Xa_only,nontranscribed
faire_48544,chrX,153836498,153837203,1,Xa_only,nontranscribed
faire_48545,chrX,155216064,155216952,1,,inactivated
faire_48546,chrX,155262082,155262778,0.62835,Xa_only,inactivated
faire_48547,chrX,155338303,155338936,1,Xa_only,inactivated
faire_48548,chrX,157546807,157547632,1,,inactivated
faire_48549,chrX,159321055,159321946,0.07673,,inactivated
faire_48550,chrX,159532319,159533087,0.28126,Xa_only,no_ase_genedata
faire_48551,chrX,160137598,160138889,1,,inactivated
faire_48552,chrX,160994267,160995761,0.26458,Xa_only,no_ase_genedata
faire_48553,chrX,161399030,161399602,0.48392,,intergenic
faire_48554,chrX,162159713,162160628,1,,inactivated
faire_48555,chrX,162643282,162644175,0.28448,Xa_only,no_ase_genedata
faire_48556,chrX,162717590,162718460,0.50995,,intergenic
faire_48557,chrX,162719523,162720047,0.73445,,intergenic
faire_48558,chrX,162728332,162728960,0.26154,,intergenic
faire_48559,chrX,162736036,162736891,0.73217,Xa_only,intergenic
faire_48560,chrX,162740486,162741854,0.46039,Xa_only,intergenic
faire_48561,chrX,162759054,162760882,1,,inactivated
faire_48562,chrX,162829017,162830064,0.28568,,escaping
faire_48563,chrX,162831898,162832764,0.73237,Xa_only,escaping
faire_48564,chrX,163908435,163909347,0.00868,XaXi,escaping
faire_48565,chrX,163957463,163959185,0.28726,Xa_only,escaping
faire_48566,chrX,164027617,164028440,1,,no_ase_genedata
faire_48567,chrX,164065961,164066682,0.51477,,escaping
faire_48568,chrX,164075790,164077038,0.01025,XaXi,escaping
faire_48569,chrX,164268976,164269930,0.05474,Xa_only,inactivated
faire_48570,chrX,164419048,164420127,0.68829,,inactivated
faire_48571,chrX,164979950,164981100,0.73183,Xa_only,inactivated
faire_48572,chrX,166170085,166170802,0.10266,Xa_only,inactivated
faire_48573,chrX,166264450,166265234,1,,no_ase_genedata
faire_48574,chrX,166479409,166480175,0.60568,Xa_only,no_ase_genedata
faire_48575,chrX,166510003,166511044,0.80906,,escaping
faire_48576,chrX,166660639,166661617,0.51267,,intergenic
faire_48577,chrX,166773239,166774147,0.24043,Xa_only,intergenic
faire_48578,chrX,167208969,167209718,0.03154,Xa_only,inactivated
faire_48579,chrX,167227043,167228041,0.63052,Xa_only,intergenic
faire_48580,chrX,167228803,167230509,0.80481,Xa_only,intergenic
faire_48581,chrX,167230915,167231781,1,,intergenic
faire_48582,chrX,167232943,167234055,0.11251,Xa_only,intergenic
faire_48583,chrX,167276767,167277583,0.35326,Xa_only,intergenic
faire_48584,chrX,168672397,168673023,0.63246,,inactivated
faire_48585,chrX,168673260,168674067,0.62813,,inactivated
faire_48586,chrX,169320054,169320958,0.90122,,inactivated
faire_48587,chrX,169979034,169979733,0.01522,XaXi,escaping
faire_48588,chrX,169984629,169988001,0,Xi_only,escaping
faire_48589,chrX,169999141,170000031,1,,intergenic
faire_48590,chrX,170008349,170008977,,,intergenic
