name,chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
WT_DOXvsCTRL_peak_1398,chrX,36574030,36574644,615,36574124,31.65,8.86222,3.32453,5.66653
WT_DOXvsCTRL_peak_1399,chrX,36575705,36577077,1373,36576549,30.14,8.80474,3.32017,5.61245
WT_DOXvsCTRL_peak_1400,chrX,36577205,36578258,1054,36577457,24.11,5.53243,2.66078,2.97873
WT_DOXvsCTRL_peak_1401,chrX,36579010,36579303,294,36579117,27.88,4.22065,2.2123,1.92989
WT_DOXvsCTRL_peak_1402,chrX,36579877,36580608,732,36580481,32.4,7.29195,2.81195,4.42266
WT_DOXvsCTRL_peak_1403,chrX,36580872,36581471,600,36581369,40.69,7.63015,2.60555,4.6332
WT_DOXvsCTRL_peak_1404,chrX,36582458,36582898,441,36582685,33.91,6.53292,2.61518,3.76708
WT_DOXvsCTRL_peak_1405,chrX,36583048,36584724,1677,36583229,35.41,7.76376,2.80111,4.75592
WT_DOXvsCTRL_peak_1406,chrX,36585669,36586445,777,36586167,30.14,7.18421,2.85483,4.32332
WT_DOXvsCTRL_peak_1407,chrX,36586734,36587379,646,36587213,31.65,7.38713,2.9068,4.51395
WT_DOXvsCTRL_peak_1408,chrX,36588891,36589814,924,36589048,33.91,7.84793,2.95345,4.83571
WT_DOXvsCTRL_peak_1409,chrX,36593490,36594069,580,36593964,37.67,4.60698,2.04261,2.2052
WT_DOXvsCTRL_peak_1410,chrX,36611145,36611762,618,36611557,24.11,6.00891,2.81579,3.33103
WT_DOXvsCTRL_peak_1411,chrX,36624636,36625108,473,36624729,27.13,7.62483,3.15375,4.62825
WT_DOXvsCTRL_peak_1412,chrX,36653454,36654195,742,36653690,30.14,6.57604,2.68818,3.80743
WT_DOXvsCTRL_peak_1413,chrX,36654613,36655793,1181,36655033,25.62,6.53188,2.98477,3.7666
WT_DOXvsCTRL_peak_1414,chrX,36657582,36659990,2409,36658903,36.17,13.2276,4.16763,9.09765
WT_DOXvsCTRL_peak_1415,chrX,36660274,36661524,1251,36660835,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1416,chrX,36663798,36664593,796,36663879,25.62,6.53188,2.98477,3.7666
WT_DOXvsCTRL_peak_1417,chrX,36664832,36665760,929,36665241,27.88,7.62483,3.23824,4.62825
WT_DOXvsCTRL_peak_1418,chrX,36666345,36666975,631,36666767,31.65,9.98497,3.66069,6.53504
WT_DOXvsCTRL_peak_1419,chrX,36667302,36668036,735,36667539,32.4,10.60875,3.74518,7.05205
WT_DOXvsCTRL_peak_1420,chrX,36668282,36671391,3110,36670975,38.43,14.60675,4.42109,10.25768
WT_DOXvsCTRL_peak_1421,chrX,36671579,36672280,702,36671823,28.63,8.19378,3.32273,5.10151
WT_DOXvsCTRL_peak_1422,chrX,36673056,36674124,1069,36673388,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1423,chrX,36674641,36678119,3479,36676089,34.66,9.2175,3.2419,6.00067
WT_DOXvsCTRL_peak_1424,chrX,36680682,36682135,1454,36680879,27.13,7.62483,3.15375,4.62825
WT_DOXvsCTRL_peak_1425,chrX,36682525,36682987,463,36682775,27.88,7.53378,3.20882,4.62825
WT_DOXvsCTRL_peak_1426,chrX,36683110,36684298,1189,36683376,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1427,chrX,36684491,36684972,482,36684715,23.36,5.50237,2.7313,2.95181
WT_DOXvsCTRL_peak_1428,chrX,36685369,36685662,294,36685412,25.62,6.53188,2.98477,3.7666
WT_DOXvsCTRL_peak_1429,chrX,36685852,36686264,413,36686109,27.88,7.62483,3.23824,4.62825
WT_DOXvsCTRL_peak_1430,chrX,36686818,36687319,502,36687104,27.88,7.62483,3.23824,4.62825
WT_DOXvsCTRL_peak_1431,chrX,36687854,36689335,1482,36688315,27.88,7.62483,3.23824,4.62825
WT_DOXvsCTRL_peak_1432,chrX,36691983,36693042,1060,36692895,38.43,7.50651,2.62856,4.62682
WT_DOXvsCTRL_peak_1433,chrX,36693262,36697066,3805,36693673,41.44,13.80279,3.96583,9.6306
WT_DOXvsCTRL_peak_1434,chrX,36697196,36700031,2836,36698065,35.41,8.70635,3.03453,5.57313
WT_DOXvsCTRL_peak_1435,chrX,36701422,36703242,1821,36702954,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1436,chrX,36705517,36706116,600,36706115,29.39,3.86712,2.02576,1.63768
WT_DOXvsCTRL_peak_1437,chrX,36706958,36708528,1571,36707971,33.15,11.12778,3.79488,7.51787
WT_DOXvsCTRL_peak_1438,chrX,36708891,36710745,1855,36709436,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1439,chrX,36713030,36713864,835,36713482,24.87,5.06283,2.58654,2.58422
WT_DOXvsCTRL_peak_1440,chrX,36714471,36715639,1169,36715127,29.39,8.77708,3.40722,5.58574
WT_DOXvsCTRL_peak_1441,chrX,36716235,36716600,366,36716376,24.11,6.00891,2.81579,3.33103
WT_DOXvsCTRL_peak_1442,chrX,36718747,36719134,388,36718874,21.85,4.54103,2.56233,2.14253
WT_DOXvsCTRL_peak_1443,chrX,36720068,36722211,2144,36720239,34.66,11.89411,3.99865,8.05367
WT_DOXvsCTRL_peak_1444,chrX,36723552,36724763,1212,36724027,30.89,9.37428,3.5762,6.02623
WT_DOXvsCTRL_peak_1445,chrX,36724951,36726236,1286,36725549,29.39,8.77708,3.40722,5.58574
WT_DOXvsCTRL_peak_1446,chrX,36727005,36729673,2669,36729221,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1447,chrX,36729926,36730964,1039,36730043,28.63,8.19378,3.32273,5.10151
WT_DOXvsCTRL_peak_1448,chrX,36731151,36731621,471,36731524,27.88,7.62483,3.23824,4.62825
WT_DOXvsCTRL_peak_1449,chrX,36735019,36735749,731,36735563,25.62,6.53188,2.98477,3.7666
WT_DOXvsCTRL_peak_1450,chrX,36736861,36738801,1941,36737913,38.43,14.60675,4.42109,10.25768
WT_DOXvsCTRL_peak_1451,chrX,36739087,36739397,311,36739336,24.11,5.931,2.79021,3.33103
WT_DOXvsCTRL_peak_1452,chrX,36739810,36740844,1035,36740336,37.67,13.91161,4.33661,9.67045
WT_DOXvsCTRL_peak_1453,chrX,36741723,36743325,1603,36742153,29.39,8.77708,3.40722,5.58574
WT_DOXvsCTRL_peak_1454,chrX,36744364,36744780,417,36744622,26.37,7.07069,3.06926,4.21839
WT_DOXvsCTRL_peak_1455,chrX,36745152,36746548,1397,36745618,30.89,9.37428,3.5762,6.02623
WT_DOXvsCTRL_peak_1456,chrX,36746794,36747699,906,36747472,29.39,8.77708,3.40722,5.58574
WT_DOXvsCTRL_peak_1457,chrX,36762558,36762914,357,36762851,21.85,4.54103,2.56233,2.14253
WT_DOXvsCTRL_peak_1458,chrX,36771270,36771603,334,36771490,27.13,7.62483,3.15375,4.62825
WT_DOXvsCTRL_peak_1459,chrX,36772246,36772629,384,36772433,24.11,6.00891,2.81579,3.33103
WT_DOXvsCTRL_peak_1460,chrX,36773057,36773494,438,36773186,24.87,6.00891,2.90028,3.33103
WT_DOXvsCTRL_peak_1461,chrX,36773692,36774162,471,36773877,24.87,6.00891,2.90028,3.33103
WT_DOXvsCTRL_peak_1462,chrX,36774585,36774940,356,36774828,33.91,11.24525,3.91416,7.51787
WT_DOXvsCTRL_peak_1463,chrX,36776600,36778111,1512,36777028,30.89,9.37428,3.5762,6.02623
WT_DOXvsCTRL_peak_1464,chrX,36778508,36779070,563,36778778,21.85,4.54103,2.56233,2.14253
WT_DOXvsCTRL_peak_1465,chrX,36779940,36780412,473,36780206,31.65,9.98497,3.66069,6.53504
WT_DOXvsCTRL_peak_1466,chrX,36780576,36784604,4029,36781166,35.41,12.555,4.08314,8.60384
WT_DOXvsCTRL_peak_1467,chrX,36786379,36787017,639,36786627,28.63,8.19378,3.32273,5.10151
WT_DOXvsCTRL_peak_1468,chrX,36787298,36787601,304,36787446,24.87,6.00891,2.90028,3.33103
WT_DOXvsCTRL_peak_1469,chrX,36801257,36802846,1590,36802262,29.39,8.77708,3.40722,5.58574
WT_DOXvsCTRL_peak_1470,chrX,36803299,36804184,886,36803932,26.37,7.07069,3.06926,4.21839
WT_DOXvsCTRL_peak_1471,chrX,36814266,36814860,595,36814491,23.36,5.50237,2.7313,2.95181
WT_DOXvsCTRL_peak_1472,chrX,36909327,36909928,602,36909786,30.89,7.38131,2.98013,4.50826
WT_DOXvsCTRL_peak_1473,chrX,36910284,36911438,1155,36911318,29.39,8.77708,3.40722,5.58574
WT_DOXvsCTRL_peak_1474,chrX,36911896,36913019,1124,36912330,29.39,8.06627,3.18984,5.04262
WT_DOXvsCTRL_peak_1475,chrX,36915911,36916773,863,36916695,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1476,chrX,36917353,36923112,5760,36921112,36.17,13.2276,4.16763,9.09765
WT_DOXvsCTRL_peak_1477,chrX,36923269,36925472,2204,36923547,41.44,12.05923,3.53686,8.21008
WT_DOXvsCTRL_peak_1478,chrX,36925648,36925984,337,36925864,21.85,4.54103,2.56233,2.14253
WT_DOXvsCTRL_peak_1479,chrX,36926104,36927172,1069,36926627,26.37,7.07069,3.06926,4.21839
WT_DOXvsCTRL_peak_1480,chrX,36927568,36927983,416,36927812,29.39,8.77708,3.40722,5.58574
WT_DOXvsCTRL_peak_1481,chrX,36928198,36929339,1142,36928695,27.13,7.62483,3.15375,4.62825
WT_DOXvsCTRL_peak_1482,chrX,36929491,36929816,326,36929683,25.62,6.53188,2.98477,3.7666
WT_DOXvsCTRL_peak_1483,chrX,36930171,36930705,535,36930446,33.91,11.24525,3.91416,7.51787
WT_DOXvsCTRL_peak_1484,chrX,36933581,36934626,1046,36934453,40.69,10.28769,3.19357,6.82008
WT_DOXvsCTRL_peak_1485,chrX,36936176,36936816,641,36936412,24.11,6.00891,2.81579,3.33103
WT_DOXvsCTRL_peak_1486,chrX,36936962,36938745,1784,36937991,31.65,9.98497,3.66069,6.53504
WT_DOXvsCTRL_peak_1487,chrX,36939929,36940596,668,36940364,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1488,chrX,36941137,36941718,582,36941471,29.39,8.77708,3.40722,5.58574
WT_DOXvsCTRL_peak_1489,chrX,36944673,36945322,650,36945147,23.36,5.50237,2.7313,2.95181
WT_DOXvsCTRL_peak_1490,chrX,36946089,36946945,857,36946709,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1491,chrX,36947227,36947742,516,36947483,27.88,7.62483,3.23824,4.62825
WT_DOXvsCTRL_peak_1492,chrX,36947991,36948511,521,36948257,27.88,7.62483,3.23824,4.62825
WT_DOXvsCTRL_peak_1493,chrX,36949219,36951232,2014,36950255,36.92,13.2276,4.25212,9.09765
WT_DOXvsCTRL_peak_1494,chrX,36951820,36953880,2061,36952214,28.63,8.19378,3.32273,5.10151
WT_DOXvsCTRL_peak_1495,chrX,36955625,36956081,457,36955834,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1496,chrX,36956325,36959738,3414,36959521,35.41,12.555,4.08314,8.60384
WT_DOXvsCTRL_peak_1497,chrX,36959888,36964472,4585,36961414,38.43,14.60675,4.42109,10.25768
WT_DOXvsCTRL_peak_1498,chrX,36964627,36966305,1679,36964864,27.13,7.62483,3.15375,4.62825
WT_DOXvsCTRL_peak_1499,chrX,36966526,36970899,4374,36967276,36.17,13.2276,4.16763,9.09765
WT_DOXvsCTRL_peak_1500,chrX,36971240,36972739,1500,36971493,27.88,7.62483,3.23824,4.62825
WT_DOXvsCTRL_peak_1501,chrX,36973136,36979873,6738,36974786,36.17,13.09687,4.12976,9.09765
WT_DOXvsCTRL_peak_1502,chrX,36980770,36981150,381,36980920,22.6,5.01286,2.64682,2.54073
WT_DOXvsCTRL_peak_1503,chrX,36981272,36983443,2172,36982805,29.39,7.778,3.10363,4.76981
WT_DOXvsCTRL_peak_1504,chrX,36984203,36985552,1350,36985313,40.69,9.65758,3.04935,6.2949
WT_DOXvsCTRL_peak_1505,chrX,36985855,36986731,877,36986716,39.94,4.74966,2.04677,2.33977
WT_DOXvsCTRL_peak_1506,chrX,36990426,36990901,476,36990531,33.91,6.53292,2.61518,3.76708
WT_DOXvsCTRL_peak_1507,chrX,36994727,36995944,1218,36995868,30.89,4.80778,2.2781,2.39158
WT_DOXvsCTRL_peak_1508,chrX,36996800,36997117,318,36997062,30.14,6.22951,2.59499,3.53322
WT_DOXvsCTRL_peak_1509,chrX,36997471,36997826,356,36997727,25.62,5.53144,2.66189,2.97787
WT_DOXvsCTRL_peak_1510,chrX,36997995,36998444,450,36998204,32.4,10.60875,3.74518,7.05205
WT_DOXvsCTRL_peak_1511,chrX,36998623,36999475,853,36999246,27.13,7.62483,3.15375,4.62825
WT_DOXvsCTRL_peak_1512,chrX,36999749,37000950,1202,36999978,36.17,10.35042,3.3789,6.87492
WT_DOXvsCTRL_peak_1513,chrX,37002203,37004322,2120,37002729,34.66,11.89411,3.99865,8.05367
WT_DOXvsCTRL_peak_1514,chrX,37004928,37005622,695,37005384,33.91,11.21671,3.9055,7.51787
WT_DOXvsCTRL_peak_1515,chrX,37005858,37006537,680,37006376,26.37,7.07069,3.06926,4.21839
WT_DOXvsCTRL_peak_1516,chrX,37007021,37008095,1075,37007301,30.89,9.19997,3.52195,5.98587
WT_DOXvsCTRL_peak_1517,chrX,37010178,37010960,783,37010561,33.15,6.04417,2.43956,3.36169
WT_DOXvsCTRL_peak_1518,chrX,37011122,37012175,1054,37011324,37.67,12.09312,3.82389,8.23924
WT_DOXvsCTRL_peak_1519,chrX,37012311,37013505,1195,37013325,27.13,6.97723,2.95254,4.18405
WT_DOXvsCTRL_peak_1520,chrX,37013710,37014048,339,37013844,27.13,6.51537,2.81259,3.7666
WT_DOXvsCTRL_peak_1521,chrX,37014294,37014640,347,37014544,22.6,4.87281,2.59823,2.45488
WT_DOXvsCTRL_peak_1522,chrX,37014771,37015193,423,37014857,23.36,5.50237,2.7313,2.95181
WT_DOXvsCTRL_peak_1523,chrX,37016174,37016723,550,37016512,24.87,5.71598,2.80171,3.14958
WT_DOXvsCTRL_peak_1524,chrX,37024897,37025347,451,37025109,25.62,5.53144,2.66189,2.97787
WT_DOXvsCTRL_peak_1525,chrX,37026265,37028005,1741,37027413,32.4,10.60875,3.74518,7.05205
WT_DOXvsCTRL_peak_1526,chrX,37033317,37033610,294,37033576,24.11,6.00891,2.81579,3.33103
WT_DOXvsCTRL_peak_1527,chrX,37043931,37044269,339,37044153,27.88,4.88285,2.40161,2.46457
WT_DOXvsCTRL_peak_1528,chrX,37058790,37059188,399,37058984,24.11,6.00891,2.81579,3.33103
WT_DOXvsCTRL_peak_1529,chrX,37060084,37060857,774,37060633,28.63,8.19378,3.32273,5.10151
WT_DOXvsCTRL_peak_1530,chrX,37061558,37062871,1314,37061804,26.37,7.07069,3.06926,4.21839
WT_DOXvsCTRL_peak_1531,chrX,37063103,37063706,604,37063296,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1532,chrX,37063962,37064752,791,37064102,30.14,9.37428,3.49171,6.02623
WT_DOXvsCTRL_peak_1533,chrX,37067736,37068741,1006,37068210,25.62,6.53188,2.98477,3.7666
WT_DOXvsCTRL_peak_1534,chrX,37070726,37071103,378,37070838,22.6,5.01286,2.64682,2.54073
WT_DOXvsCTRL_peak_1535,chrX,37205549,37206258,710,37206129,28.63,6.3744,2.76891,3.67085
WT_DOXvsCTRL_peak_1536,chrX,37219741,37220206,466,37219834,40.69,7.63476,2.60653,4.63755
WT_DOXvsCTRL_peak_1537,chrX,37221932,37222292,361,37222072,30.14,5.7753,2.47464,3.20609
WT_DOXvsCTRL_peak_1538,chrX,37223253,37223716,464,37223444,29.39,6.60389,2.76341,3.8324
WT_DOXvsCTRL_peak_1539,chrX,37223946,37224283,338,37224211,23.36,4.52589,2.40839,2.14253
WT_DOXvsCTRL_peak_1540,chrX,37226064,37226407,344,37226221,30.89,7.09779,2.8994,4.24141
WT_DOXvsCTRL_peak_1541,chrX,37226998,37228354,1357,37227586,26.37,7.07069,3.06926,4.21839
WT_DOXvsCTRL_peak_1542,chrX,37228593,37229002,410,37228740,27.88,7.62483,3.23824,4.62825
WT_DOXvsCTRL_peak_1543,chrX,37231019,37232227,1209,37232038,30.14,9.27005,3.45999,6.02623
WT_DOXvsCTRL_peak_1544,chrX,37232483,37232911,429,37232702,28.63,8.19378,3.32273,5.10151
WT_DOXvsCTRL_peak_1545,chrX,37233247,37233950,704,37233560,23.36,5.50237,2.7313,2.95181
WT_DOXvsCTRL_peak_1546,chrX,37235083,37235900,818,37235791,39.94,10.89885,3.41128,7.32241
WT_DOXvsCTRL_peak_1547,chrX,37236404,37236753,350,37236570,29.39,7.55824,3.03864,4.62825
WT_DOXvsCTRL_peak_1548,chrX,37237158,37238840,1683,37237389,32.4,8.63117,3.17325,5.51269
WT_DOXvsCTRL_peak_1549,chrX,37240475,37241103,629,37240947,41.44,7.85647,2.60574,4.84378
WT_DOXvsCTRL_peak_1550,chrX,37242452,37242875,424,37242699,42.2,7.01107,2.39286,4.21276
WT_DOXvsCTRL_peak_1551,chrX,37243520,37243961,442,37243788,36.92,5.37648,2.24706,2.88182
WT_DOXvsCTRL_peak_1552,chrX,37245734,37248147,2414,37245924,48.22,8.72994,2.56001,5.58574
WT_DOXvsCTRL_peak_1553,chrX,37248712,37249159,448,37248860,43.7,7.46506,2.48349,4.58725
WT_DOXvsCTRL_peak_1554,chrX,37249763,37251088,1326,37249962,39.94,7.41328,2.60735,4.53815
WT_DOXvsCTRL_peak_1555,chrX,37251316,37251669,354,37251575,34.66,5.77036,2.37739,3.2023
WT_DOXvsCTRL_peak_1556,chrX,37259703,37260154,452,37259971,36.17,6.75044,2.50829,3.97076
WT_DOXvsCTRL_peak_1557,chrX,37263071,37263621,551,37263567,27.88,4.74261,2.3612,2.33457
WT_DOXvsCTRL_peak_1558,chrX,37268245,37269030,786,37268685,48.98,16.16849,4.10593,11.51414
WT_DOXvsCTRL_peak_1559,chrX,37269837,37271094,1258,37269925,36.17,9.81335,3.24146,6.43052
WT_DOXvsCTRL_peak_1560,chrX,37272814,37273971,1158,37273046,30.89,8.98182,3.45466,5.77865
WT_DOXvsCTRL_peak_1561,chrX,37274124,37274716,593,37274162,25.62,5.53144,2.66189,2.97787
WT_DOXvsCTRL_peak_1562,chrX,37275917,37276463,547,37276160,24.11,6.00891,2.81579,3.33103
WT_DOXvsCTRL_peak_1563,chrX,37378106,37378472,367,37378212,28.63,7.09144,2.9819,4.23875
WT_DOXvsCTRL_peak_1564,chrX,37378619,37379639,1021,37379561,29.39,4.28761,2.13538,1.9923
WT_DOXvsCTRL_peak_1565,chrX,37382776,37384393,1618,37383844,33.91,6.71905,2.66208,3.94118
WT_DOXvsCTRL_peak_1566,chrX,37384591,37384972,382,37384722,36.92,8.3168,2.93137,5.21597
WT_DOXvsCTRL_peak_1567,chrX,37385195,37385508,314,37385292,38.43,9.46174,3.07582,6.10827
WT_DOXvsCTRL_peak_1568,chrX,37392327,37392857,531,37392528,35.41,8.25243,2.9211,5.15703
WT_DOXvsCTRL_peak_1569,chrX,37393414,37394319,906,37393872,38.43,10.40538,3.30309,6.92318
WT_DOXvsCTRL_peak_1570,chrX,37394699,37395892,1194,37395579,33.91,8.61099,3.15767,5.49457
WT_DOXvsCTRL_peak_1571,chrX,37396245,37397129,885,37396348,38.43,8.34325,2.81631,5.24085
WT_DOXvsCTRL_peak_1572,chrX,37398748,37399249,502,37398888,27.13,7.62483,3.15375,4.62825
WT_DOXvsCTRL_peak_1573,chrX,37401605,37401946,342,37401729,21.85,4.54103,2.56233,2.14253
WT_DOXvsCTRL_peak_1574,chrX,37402275,37404013,1739,37402878,45.96,15.98026,4.26939,11.37969
WT_DOXvsCTRL_peak_1575,chrX,37404282,37405875,1594,37404526,32.4,9.80284,3.50623,6.42481
WT_DOXvsCTRL_peak_1576,chrX,37406178,37406711,534,37406591,32.4,7.18288,2.78337,4.32216
WT_DOXvsCTRL_peak_1577,chrX,37407531,37407892,362,37407801,34.66,5.13681,2.22881,2.65584
WT_DOXvsCTRL_peak_1578,chrX,37408036,37408511,476,37408211,39.94,4.74966,2.04677,2.33977
WT_DOXvsCTRL_peak_1579,chrX,37408756,37410255,1500,37409578,43.7,7.46506,2.48349,4.58725
WT_DOXvsCTRL_peak_1580,chrX,37415599,37416335,737,37415939,32.4,6.83131,2.69202,4.04619
WT_DOXvsCTRL_peak_1581,chrX,37417391,37417778,388,37417408,33.91,4.22107,2.05338,1.92989
WT_DOXvsCTRL_peak_1582,chrX,37424699,37425092,394,37424856,33.91,4.22107,2.05338,1.92989
WT_DOXvsCTRL_peak_1583,chrX,37426955,37427325,371,37427120,36.17,6.12379,2.36738,3.43517
WT_DOXvsCTRL_peak_1584,chrX,37427507,37427863,357,37427539,32.4,4.97164,2.22669,2.54073
WT_DOXvsCTRL_peak_1585,chrX,37434651,37434954,304,37434832,32.4,6.54143,2.61759,3.77499
WT_DOXvsCTRL_peak_1586,chrX,37435124,37436039,916,37435372,36.92,10.01258,3.35885,6.56029
WT_DOXvsCTRL_peak_1587,chrX,37436541,37436861,321,37436638,32.4,8.59927,3.16441,5.48316
WT_DOXvsCTRL_peak_1588,chrX,37437022,37438072,1051,37437745,30.14,8.83982,3.33061,5.64538
WT_DOXvsCTRL_peak_1589,chrX,37438435,37438812,378,37438594,29.39,7.44157,3.00439,4.56468
WT_DOXvsCTRL_peak_1590,chrX,37439491,37439828,338,37439665,27.88,6.51537,2.88794,3.7666
WT_DOXvsCTRL_peak_1591,chrX,37441371,37441851,481,37441656,24.87,6.00891,2.90028,3.33103
WT_DOXvsCTRL_peak_1592,chrX,37444187,37445525,1339,37445266,30.89,7.10152,2.90045,4.24427
WT_DOXvsCTRL_peak_1593,chrX,37445791,37446219,429,37446075,30.14,7.09779,2.8309,4.24141
WT_DOXvsCTRL_peak_1594,chrX,37446537,37447055,519,37446825,33.15,9.73964,3.39664,6.37139
WT_DOXvsCTRL_peak_1595,chrX,37449799,37450165,367,37450066,34.66,5.69578,2.35977,3.13136
WT_DOXvsCTRL_peak_1596,chrX,37450470,37450852,383,37450739,43.7,7.4285,2.47634,4.55271
WT_DOXvsCTRL_peak_1597,chrX,37451245,37451742,498,37451394,33.15,6.53292,2.55873,3.76708
WT_DOXvsCTRL_peak_1598,chrX,37455704,37456008,305,37455968,29.39,5.7308,2.52077,3.16426
WT_DOXvsCTRL_peak_1599,chrX,37457056,37458213,1158,37457856,32.4,7.03208,2.74403,4.21839
WT_DOXvsCTRL_peak_1600,chrX,37459599,37460074,476,37459804,28.63,7.73696,3.17943,4.73192
WT_DOXvsCTRL_peak_1601,chrX,37460274,37461667,1394,37460711,32.4,9.95277,3.55006,6.53504
WT_DOXvsCTRL_peak_1602,chrX,37468642,37469290,649,37469154,29.39,5.13513,2.35963,2.65456
WT_DOXvsCTRL_peak_1603,chrX,37472503,37472986,484,37472558,33.91,5.88074,2.45308,3.30714
WT_DOXvsCTRL_peak_1604,chrX,37474698,37475594,897,37474798,37.67,8.71201,2.96268,5.57845
WT_DOXvsCTRL_peak_1605,chrX,37481498,37482252,755,37482042,35.41,7.46207,2.72808,4.58438
WT_DOXvsCTRL_peak_1606,chrX,37482565,37483145,581,37482945,28.63,6.66752,2.85519,3.89316
WT_DOXvsCTRL_peak_1607,chrX,37483875,37485441,1567,37484034,34.66,7.75032,2.86065,4.74408
WT_DOXvsCTRL_peak_1608,chrX,37485680,37486339,660,37486123,27.88,6.88858,3.00383,4.10068
WT_DOXvsCTRL_peak_1609,chrX,37493026,37493420,395,37493252,35.41,7.46207,2.72808,4.58438
WT_DOXvsCTRL_peak_1610,chrX,37494114,37494615,502,37494225,29.39,5.86742,2.55821,3.29481
WT_DOXvsCTRL_peak_1611,chrX,37494897,37495345,449,37495116,27.13,4.90017,2.34383,2.47953
WT_DOXvsCTRL_peak_1612,chrX,37496396,37496920,525,37496665,31.65,8.39986,3.19079,5.2943
WT_DOXvsCTRL_peak_1613,chrX,37497178,37497607,430,37497446,29.39,5.64155,2.49642,3.08434
WT_DOXvsCTRL_peak_1614,chrX,37497911,37498341,431,37498123,31.65,8.59449,3.24677,5.47923
WT_DOXvsCTRL_peak_1615,chrX,37500507,37501232,726,37501151,36.17,7.68884,2.72452,4.68528
WT_DOXvsCTRL_peak_1616,chrX,37501654,37502071,418,37501686,33.15,4.76055,2.13462,2.3476
WT_DOXvsCTRL_peak_1617,chrX,37505834,37507095,1262,37506470,36.92,5.92408,2.37009,3.33103
WT_DOXvsCTRL_peak_1618,chrX,37507275,37507734,460,37507491,33.15,6.71905,2.60462,3.94118
WT_DOXvsCTRL_peak_1619,chrX,37515874,37516227,354,37516167,28.63,5.41944,2.49477,2.92295
WT_DOXvsCTRL_peak_1620,chrX,37516622,37517114,493,37516854,33.91,6.81026,2.68518,4.02563
WT_DOXvsCTRL_peak_1621,chrX,37517888,37519205,1318,37518573,36.17,8.88256,3.00993,5.68628
WT_DOXvsCTRL_peak_1622,chrX,37519738,37520292,555,37519770,27.88,4.98557,2.43134,2.54073
WT_DOXvsCTRL_peak_1623,chrX,37527925,37528416,492,37528171,39.18,9.17121,2.94545,5.95817
WT_DOXvsCTRL_peak_1624,chrX,37540448,37540779,332,37540634,29.39,7.09315,2.90312,4.24039
WT_DOXvsCTRL_peak_1625,chrX,37540961,37541317,357,37541039,28.63,6.3744,2.76891,3.67085
WT_DOXvsCTRL_peak_1626,chrX,37545362,37545886,525,37545762,30.14,4.88486,2.24396,2.46651
WT_DOXvsCTRL_peak_1627,chrX,37549511,37550196,686,37549989,36.17,7.78988,2.74821,4.78152
WT_DOXvsCTRL_peak_1628,chrX,37550459,37550869,411,37550517,30.89,4.66658,2.24128,2.26025
WT_DOXvsCTRL_peak_1629,chrX,37551194,37552087,894,37551344,42.95,9.85934,3.02598,6.47436
WT_DOXvsCTRL_peak_1630,chrX,37562477,37563039,563,37562725,28.63,5.97264,2.65233,3.33103
WT_DOXvsCTRL_peak_1631,chrX,37563167,37563856,690,37563578,28.63,6.91837,2.92989,4.12899
WT_DOXvsCTRL_peak_1632,chrX,37564507,37565259,753,37564640,25.62,5.68552,2.71068,3.12169
WT_DOXvsCTRL_peak_1633,chrX,37565485,37566048,564,37565638,28.63,7.02967,2.96329,4.21839
WT_DOXvsCTRL_peak_1634,chrX,37566464,37566766,303,37566683,26.37,6.28732,2.8212,3.58956
WT_DOXvsCTRL_peak_1635,chrX,37567500,37568661,1162,37568309,41.44,14.28485,4.08941,10.0154
WT_DOXvsCTRL_peak_1636,chrX,37568986,37569345,360,37569191,27.88,4.98557,2.43134,2.54073
WT_DOXvsCTRL_peak_1637,chrX,37575929,37576621,693,37575954,31.65,4.59066,2.17646,2.18936
WT_DOXvsCTRL_peak_1638,chrX,37576917,37577242,326,37576957,32.4,5.61949,2.38574,3.06317
WT_DOXvsCTRL_peak_1639,chrX,37584188,37584615,428,37584225,33.15,4.22107,2.00905,1.92989
WT_DOXvsCTRL_peak_1640,chrX,37591556,37592476,921,37592395,31.65,7.60861,2.9679,4.62825
WT_DOXvsCTRL_peak_1641,chrX,37592740,37593053,314,37592808,28.63,6.11664,2.6939,3.42873
WT_DOXvsCTRL_peak_1642,chrX,37595464,37596720,1257,37595997,27.13,7.62483,3.15375,4.62825
WT_DOXvsCTRL_peak_1643,chrX,37599764,37600136,373,37599937,26.37,7.07069,3.06926,4.21839
WT_DOXvsCTRL_peak_1644,chrX,37601406,37601728,323,37601549,24.87,6.00891,2.90028,3.33103
