name,chr,start,end,Xi.pval,Xi_Xa,location
dnase_431,chrX,20919553,20921969,0.02299,,nontranscribed
dnase_432,chrX,20926917,20929122,0.10243,,inactivated
dnase_433,chrX,20933966,20937977,0.00381,XaXi,inactivated
dnase_434,chrX,20945586,20946860,0.73251,,inactivated
dnase_435,chrX,20949724,20951498,0.57343,Xa_only,inactivated
dnase_436,chrX,20961026,20962851,0.15018,Xa_only,inactivated
dnase_437,chrX,20978752,20979781,0.56068,,inactivated
dnase_438,chrX,21061204,21062835,0.99199,,inactivated
dnase_439,chrX,21088826,21090083,0.68447,,nontranscribed
dnase_440,chrX,21225541,21226662,0.27418,,intergenic
dnase_441,chrX,21360469,21363434,0.02056,XaXi,no_ase_genedata
dnase_442,chrX,21363545,21364688,0.03217,,no_ase_genedata
dnase_443,chrX,21498844,21500614,0.04952,,intergenic
dnase_444,chrX,21670439,21671746,0.29743,,intergenic
dnase_445,chrX,21714241,21715638,0.4671,Xa_only,no_ase_genedata
dnase_446,chrX,21789587,21790747,0.84937,,intergenic
dnase_447,chrX,23090146,23091667,0.4757,,intergenic
dnase_448,chrX,23200435,23201599,0.61467,,intergenic
dnase_449,chrX,23359726,23362340,0.54526,Xa_only,no_ase_genedata
dnase_450,chrX,23364134,23365839,0.34833,,no_ase_genedata
dnase_451,chrX,23565488,23566333,1,,intergenic
dnase_452,chrX,23692234,23694450,1,,no_ase_genedata
dnase_453,chrX,23818032,23819029,1,,intergenic
dnase_454,chrX,23823135,23824432,1,,intergenic
dnase_455,chrX,23825390,23826439,1,,intergenic
dnase_456,chrX,25752411,25753061,,,intergenic
dnase_457,chrX,32195702,32197266,0.00302,Xi_only,intergenic
dnase_458,chrX,32206575,32207517,,,intergenic
dnase_459,chrX,35683011,35683897,,,intergenic
dnase_460,chrX,35812761,35813917,0.00444,XaXi,intergenic
dnase_461,chrX,35877356,35878576,1,,intergenic
dnase_462,chrX,35887217,35890434,1,,no_ase_genedata
dnase_463,chrX,36024431,36026537,0.04851,Xa_only,no_ase_genedata
dnase_464,chrX,36110953,36113093,0.02359,Xa_only,no_ase_genedata
dnase_465,chrX,36183306,36184373,1,,intergenic
dnase_466,chrX,36188736,36189668,,,intergenic
dnase_467,chrX,36194050,36198972,0.0141,XaXi,no_ase_genedata
dnase_468,chrX,36209150,36210169,1,,intergenic
dnase_469,chrX,36210572,36211961,1,,intergenic
dnase_470,chrX,36213504,36214545,1,,intergenic
dnase_471,chrX,36225369,36226591,0.29814,,intergenic
dnase_472,chrX,36326131,36331355,0.04867,,no_ase_genedata
dnase_473,chrX,36400898,36403039,1,,intergenic
dnase_474,chrX,36412645,36414760,0.06906,,intergenic
dnase_475,chrX,36418938,36419784,1,,intergenic
dnase_476,chrX,36490939,36491905,1,,intergenic
dnase_477,chrX,36534068,36535288,1,,intergenic
dnase_478,chrX,36550703,36552900,1,,intergenic
dnase_479,chrX,36597279,36600212,0.01033,XaXi,no_ase_genedata
dnase_480,chrX,36615394,36616485,0.00122,XaXi,no_ase_genedata
dnase_481,chrX,36643868,36647822,0.11877,,no_ase_genedata
dnase_482,chrX,36684124,36685842,1,,intergenic
dnase_483,chrX,36742914,36745896,1,,no_ase_genedata
dnase_484,chrX,36760662,36761739,1,,no_ase_genedata
dnase_485,chrX,36772225,36773606,1,,no_ase_genedata
dnase_486,chrX,36774137,36775172,1,,no_ase_genedata
dnase_487,chrX,36776845,36778602,0.04652,,no_ase_genedata
dnase_488,chrX,36794289,36797015,0.01429,XaXi,no_ase_genedata
dnase_489,chrX,36807197,36809493,1,,intergenic
dnase_490,chrX,36810987,36812143,0.23846,,intergenic
dnase_491,chrX,36815997,36818095,1,,intergenic
dnase_492,chrX,36818628,36821033,1,,intergenic
dnase_493,chrX,36829651,36830917,1,,intergenic
dnase_494,chrX,36832810,36834575,1,,intergenic
dnase_495,chrX,36836555,36837984,1,,intergenic
dnase_496,chrX,36840393,36842040,1,,intergenic
dnase_497,chrX,36863606,36864965,1,,no_ase_genedata
dnase_498,chrX,36873396,36875986,1,,no_ase_genedata
dnase_499,chrX,36901750,36904209,1,,no_ase_genedata
dnase_500,chrX,36910146,36912288,1,,no_ase_genedata
dnase_501,chrX,36921493,36923304,1,,no_ase_genedata
dnase_502,chrX,36926473,36931469,1,,no_ase_genedata
dnase_503,chrX,36933851,36935673,1,,no_ase_genedata
dnase_504,chrX,36938984,36941035,1,,no_ase_genedata
dnase_505,chrX,36948927,36950190,1,,no_ase_genedata
dnase_506,chrX,36950931,36952533,1,,no_ase_genedata
dnase_507,chrX,36982879,36984465,1,,no_ase_genedata
dnase_508,chrX,36987631,36991843,1,,no_ase_genedata
dnase_509,chrX,37022322,37025034,1,,intergenic
dnase_510,chrX,37027535,37031611,1,,intergenic
dnase_511,chrX,37031891,37033532,1,,intergenic
dnase_512,chrX,37042239,37043596,1,,intergenic
dnase_513,chrX,37046536,37053615,1,,no_ase_genedata
dnase_514,chrX,37063485,37064641,1,,intergenic
dnase_515,chrX,37071031,37072161,1,,intergenic
dnase_516,chrX,37074280,37075835,1,,intergenic
dnase_517,chrX,37076384,37077417,1,,intergenic
dnase_518,chrX,37077805,37078942,1,,no_ase_genedata
dnase_519,chrX,37079395,37080702,1,,no_ase_genedata
dnase_520,chrX,37084090,37086148,1,,no_ase_genedata
dnase_521,chrX,37109321,37111166,0.29983,,inactivated
dnase_522,chrX,37115171,37117811,,,inactivated
dnase_523,chrX,37125939,37128174,1,,escaping
dnase_524,chrX,37156255,37158374,0.69931,,nontranscribed
dnase_525,chrX,37160486,37162144,1,,nontranscribed
dnase_526,chrX,37166648,37167912,1,,nontranscribed
dnase_527,chrX,37174808,37178519,0.05029,,intergenic
dnase_528,chrX,37190081,37192599,1,,no_ase_genedata
dnase_529,chrX,37198143,37199485,0.26895,Xa_only,intergenic
dnase_530,chrX,37203205,37204357,1,,no_ase_genedata
dnase_531,chrX,37209804,37212324,1,,nontranscribed
dnase_532,chrX,37217179,37218418,0.20344,,nontranscribed
dnase_533,chrX,37229028,37230274,0.18922,,intergenic
dnase_534,chrX,37679261,37680279,0.04885,,intergenic
dnase_535,chrX,37680731,37682037,0.46648,,intergenic
dnase_536,chrX,37682396,37683945,0.29897,,intergenic
dnase_537,chrX,37698641,37699791,1,,intergenic
dnase_539,chrX,37820069,37824426,0.04894,,no_ase_genedata
dnase_540,chrX,37825946,37828148,,,nontranscribed
dnase_541,chrX,37876634,37879283,0.07272,,nontranscribed
dnase_542,chrX,37900543,37901873,,,no_ase_genedata
dnase_543,chrX,37901995,37902655,0.07014,,no_ase_genedata
dnase_544,chrX,37903356,37904644,1,,no_ase_genedata
dnase_545,chrX,37908159,37909405,1,,intergenic
dnase_546,chrX,37944991,37950990,0.04099,Xa_only,intergenic
dnase_547,chrX,37952121,37953956,0.33193,,intergenic
dnase_548,chrX,37954177,37955734,1,,intergenic
dnase_549,chrX,37976674,37977709,,,intergenic
dnase_550,chrX,37981182,37985011,0.03139,,intergenic
dnase_551,chrX,38008247,38009492,1,,intergenic
dnase_552,chrX,38023873,38032146,1,,intergenic
dnase_553,chrX,38034575,38035693,1,,nontranscribed
dnase_554,chrX,38083273,38085414,1,,nontranscribed
dnase_555,chrX,38095100,38096900,1,,intergenic
dnase_556,chrX,38107263,38108866,1,,no_ase_genedata
dnase_557,chrX,38110374,38111573,1,,no_ase_genedata
dnase_558,chrX,38112633,38115554,0.07052,,no_ase_genedata
dnase_559,chrX,38117492,38119126,1,,nontranscribed
dnase_560,chrX,38120492,38122531,1,,nontranscribed
dnase_561,chrX,38139982,38142509,1,,intergenic
dnase_562,chrX,38157742,38159670,0.23947,,intergenic
dnase_563,chrX,38165776,38167135,1,,intergenic
dnase_564,chrX,38179403,38182548,,,intergenic
dnase_565,chrX,38185301,38186472,0.45198,,inactivated
dnase_566,chrX,38189145,38191010,0.12888,Xa_only,inactivated
dnase_567,chrX,38213802,38215665,1,,no_ase_genedata
dnase_568,chrX,38246608,38247959,0.45362,,no_ase_genedata
dnase_569,chrX,38248447,38255219,0.64601,Xa_only,no_ase_genedata
dnase_570,chrX,38283915,38285339,1,,intergenic
dnase_571,chrX,38300360,38301259,,,intergenic
dnase_572,chrX,38310406,38321152,0.47153,,nontranscribed
dnase_573,chrX,38361513,38362456,,,intergenic
dnase_574,chrX,38375026,38375987,0.06969,,intergenic
dnase_575,chrX,38430730,38431999,0.4697,,no_ase_genedata
dnase_576,chrX,38438010,38439228,1,,no_ase_genedata
dnase_577,chrX,38455159,38457138,0.01448,XaXi,no_ase_genedata
dnase_578,chrX,38468155,38469540,0.22465,,intergenic
dnase_579,chrX,38473027,38474698,0.00847,XaXi,intergenic
dnase_580,chrX,38492752,38493784,1,,intergenic
dnase_581,chrX,38504455,38505934,1,,intergenic
dnase_582,chrX,38563686,38565740,1,,no_ase_genedata
dnase_583,chrX,38566340,38567636,1,,no_ase_genedata
dnase_584,chrX,38574543,38576927,1,,no_ase_genedata
dnase_585,chrX,38589414,38590642,1,,intergenic
dnase_586,chrX,38599895,38601675,1,,no_ase_genedata
dnase_587,chrX,38634204,38635974,1,,no_ase_genedata
dnase_588,chrX,38641115,38642178,1,,intergenic
dnase_589,chrX,38650329,38651802,1,,intergenic
dnase_590,chrX,41399536,41404035,0.45322,,nontranscribed
dnase_591,chrX,41688539,41690563,1,,intergenic
dnase_592,chrX,41712312,41713419,1,,intergenic
dnase_593,chrX,41910063,41912790,1,,no_ase_genedata
dnase_594,chrX,41923954,41925545,1,,intergenic
dnase_595,chrX,41948205,41949325,0.45472,Xa_only,intergenic
dnase_596,chrX,41974626,41977135,0.00602,XaXi,intergenic
dnase_597,chrX,42012126,42013431,1,,intergenic
dnase_598,chrX,42032650,42034114,1,,intergenic
dnase_599,chrX,42050143,42051635,0.45239,,intergenic
dnase_600,chrX,42056397,42057771,0.06941,Xa_only,no_ase_genedata
dnase_601,chrX,42067186,42069566,0.07097,Xa_only,inactivated
dnase_602,chrX,42124469,42126140,0.46852,,intergenic
dnase_603,chrX,42130294,42131346,1,,intergenic
dnase_604,chrX,42139206,42140680,1,,intergenic
dnase_605,chrX,42147736,42152781,0.112,Xa_only,no_ase_genedata
dnase_606,chrX,42342767,42344060,1,,intergenic
dnase_607,chrX,42358781,42361067,0.9117,,intergenic
dnase_608,chrX,42556799,42558053,1,,no_ase_genedata
dnase_609,chrX,43427069,43431325,1,,no_ase_genedata
dnase_610,chrX,44366510,44368855,0.0322,Xa_only,no_ase_genedata
dnase_611,chrX,44788189,44790909,0.69855,,no_ase_genedata
dnase_612,chrX,45339972,45341275,1,,intergenic
dnase_613,chrX,47551175,47552319,1,,intergenic
dnase_614,chrX,47585635,47586631,1,,intergenic
dnase_615,chrX,47891154,47893361,1,,no_ase_genedata
dnase_616,chrX,47911744,47913722,1,,inactivated
dnase_617,chrX,47929969,47931347,0.68945,Xa_only,inactivated
dnase_618,chrX,47949311,47950649,0.46593,,inactivated
dnase_619,chrX,47976185,47977778,0.47679,,intergenic
dnase_620,chrX,47984765,47986351,0.00182,Xi_only,intergenic
dnase_621,chrX,47987218,47990192,0.01475,XaXi,intergenic
dnase_622,chrX,47992189,47994566,0.00004,XaXi,intergenic
dnase_623,chrX,47994736,48001811,0.0784,Xa_only,intergenic
dnase_624,chrX,48005429,48007079,0.56178,,intergenic
dnase_625,chrX,48014967,48023346,0.00243,XaXi,no_ase_genedata
dnase_626,chrX,48025486,48028901,0.00653,XaXi,no_ase_genedata
dnase_627,chrX,48030205,48036169,0.00016,XaXi,no_ase_genedata
dnase_628,chrX,48053346,48055369,0.12868,,intergenic
dnase_629,chrX,48071475,48074165,0.17462,Xa_only,intergenic
dnase_630,chrX,48079773,48081058,0.47302,,intergenic
dnase_631,chrX,48082009,48083204,0.01337,Xi_only,intergenic
dnase_632,chrX,48091467,48094289,0.1074,,intergenic
dnase_633,chrX,48094316,48095438,1,,intergenic
dnase_634,chrX,48096629,48097951,0.15048,,intergenic
dnase_635,chrX,48099447,48102424,0.0547,,intergenic
dnase_636,chrX,48104046,48105543,0.03177,,no_ase_genedata
dnase_637,chrX,48105957,48107511,0.09009,,no_ase_genedata
dnase_638,chrX,48107885,48109853,0.27241,Xa_only,no_ase_genedata
dnase_639,chrX,48111450,48112495,0.02763,Xa_only,no_ase_genedata
dnase_640,chrX,48123021,48125857,0.00048,XaXi,no_ase_genedata
dnase_641,chrX,48125983,48128504,0.00711,Xi_only,no_ase_genedata
dnase_642,chrX,48134708,48145095,0.01507,XaXi,no_ase_genedata
dnase_643,chrX,48146030,48149737,0.00419,XaXi,no_ase_genedata
dnase_644,chrX,48152310,48153933,0.34539,,no_ase_genedata
dnase_645,chrX,48153985,48155562,0.47341,,no_ase_genedata
dnase_646,chrX,48156529,48160904,0.14692,Xa_only,no_ase_genedata
dnase_647,chrX,48169674,48171556,0.02517,,no_ase_genedata
dnase_648,chrX,48171568,48173627,0.38974,,no_ase_genedata
dnase_649,chrX,48193173,48194897,0.39107,,no_ase_genedata
dnase_650,chrX,48201894,48203194,0.22672,,no_ase_genedata
dnase_651,chrX,48207114,48209599,0.02963,Xa_only,no_ase_genedata
dnase_652,chrX,48233842,48235340,0.1691,Xa_only,intergenic
dnase_653,chrX,48255552,48257509,0,XaXi,escaping
dnase_654,chrX,48277676,48278898,0.00297,XaXi,escaping
dnase_655,chrX,48283946,48287870,0.00371,XaXi,escaping
dnase_656,chrX,48291174,48292483,0.06536,Xa_only,intergenic
dnase_657,chrX,48292888,48293974,0.12051,Xa_only,intergenic
dnase_658,chrX,48304764,48305851,0.33067,,intergenic
dnase_659,chrX,48309175,48311746,0.01308,Xi_only,intergenic
dnase_660,chrX,48313461,48316358,0.00263,XaXi,intergenic
dnase_661,chrX,48316480,48319646,0.0054,XaXi,intergenic
dnase_662,chrX,48340015,48346568,0.00105,XaXi,no_ase_genedata
dnase_663,chrX,48357861,48360780,0.04704,,no_ase_genedata
dnase_664,chrX,48364617,48372241,0.05247,Xa_only,no_ase_genedata
dnase_665,chrX,48383176,48385188,0.01565,XaXi,no_ase_genedata
dnase_666,chrX,48385428,48387436,0.09022,Xa_only,no_ase_genedata
dnase_667,chrX,48388694,48389882,0.73395,,no_ase_genedata
dnase_668,chrX,48390469,48394595,0.05445,,no_ase_genedata
dnase_669,chrX,48400096,48402175,0.0236,Xa_only,no_ase_genedata
dnase_670,chrX,48404366,48407837,0.31551,,no_ase_genedata
dnase_671,chrX,48408496,48412778,0.12006,Xa_only,inactivated
dnase_672,chrX,48413823,48417501,0.00172,XaXi,inactivated
dnase_673,chrX,48419969,48421288,0.47139,,inactivated
dnase_674,chrX,48422427,48430474,0.08838,Xa_only,inactivated
dnase_675,chrX,48430478,48436536,0.00313,XaXi,inactivated
dnase_676,chrX,48438037,48439963,0.01771,Xi_only,inactivated
dnase_677,chrX,48448470,48450931,0.11106,,inactivated
dnase_678,chrX,48451104,48456261,0.00087,XaXi,inactivated
dnase_679,chrX,48458160,48460149,0.02493,,inactivated
dnase_680,chrX,48460171,48464944,0.00235,XaXi,intergenic
dnase_681,chrX,48512613,48514659,0.03079,Xa_only,no_ase_genedata
dnase_682,chrX,48517944,48521132,0.00359,XaXi,no_ase_genedata
dnase_683,chrX,48521207,48522344,0.70121,,no_ase_genedata
dnase_684,chrX,48525041,48526582,1,,no_ase_genedata
dnase_685,chrX,48531805,48533175,0.58679,,no_ase_genedata
dnase_686,chrX,48593243,48595186,0.00461,XaXi,inactivated
dnase_687,chrX,48607356,48609698,0.39562,Xa_only,intergenic
dnase_688,chrX,48622802,48624622,0.28096,Xa_only,inactivated
dnase_689,chrX,48683055,48684240,0.45536,,intergenic
dnase_690,chrX,48694055,48696980,0.001,XaXi,inactivated
dnase_691,chrX,48710906,48713634,0.002,XaXi,inactivated
dnase_692,chrX,48837287,48838563,0.25228,,nontranscribed
dnase_693,chrX,48877061,48878619,0.10189,,nontranscribed
dnase_694,chrX,49101059,49103048,0.34952,,inactivated
dnase_695,chrX,49287348,49288757,0.38427,Xa_only,inactivated
dnase_696,chrX,49376627,49377838,0.12859,,nontranscribed
dnase_697,chrX,49463068,49464373,1,,nontranscribed
dnase_698,chrX,49469556,49471918,0.00731,Xi_only,nontranscribed
dnase_699,chrX,49477127,49482630,0.0027,XaXi,nontranscribed
dnase_700,chrX,49484540,49485990,0.15136,,nontranscribed
dnase_701,chrX,49492886,49496161,0.04767,Xa_only,nontranscribed
dnase_702,chrX,49786319,49789002,0.04016,,no_ase_genedata
dnase_703,chrX,49796567,49798467,0.00328,XaXi,no_ase_genedata
dnase_704,chrX,49944457,49945676,0.12635,,intergenic
dnase_705,chrX,50372310,50374503,0.00638,XaXi,intergenic
dnase_706,chrX,50549310,50550933,0.61704,,no_ase_genedata
dnase_707,chrX,50560408,50561633,0.07135,Xa_only,no_ase_genedata
dnase_708,chrX,50566041,50567238,,,no_ase_genedata
dnase_709,chrX,50568708,50569928,0.03439,Xa_only,no_ase_genedata
dnase_710,chrX,50571866,50573046,0.00386,XaXi,no_ase_genedata
dnase_711,chrX,50576647,50577653,0.00375,Xi_only,no_ase_genedata
dnase_712,chrX,50580087,50580999,,,no_ase_genedata
dnase_713,chrX,50583615,50584532,0.64669,,no_ase_genedata
dnase_714,chrX,50590474,50591219,1,,no_ase_genedata
dnase_715,chrX,50599649,50600619,0.00086,Xi_only,no_ase_genedata
dnase_716,chrX,50611420,50612699,0.01221,XaXi,no_ase_genedata
dnase_717,chrX,50619572,50621550,0.00231,XaXi,no_ase_genedata
dnase_718,chrX,50622640,50623725,0.04002,,no_ase_genedata
dnase_719,chrX,50634683,50636314,0.46276,Xa_only,no_ase_genedata
dnase_720,chrX,50657037,50658740,0.55561,Xa_only,intergenic
dnase_721,chrX,50719096,50720388,0.0062,XaXi,intergenic
dnase_722,chrX,50792799,50794630,0.01785,XaXi,intergenic
dnase_723,chrX,50840446,50842768,0.64245,,no_ase_genedata
dnase_724,chrX,50916164,50918412,0.17596,,intergenic
dnase_725,chrX,50924214,50925850,0.61677,Xa_only,intergenic
dnase_726,chrX,50932633,50935357,0.15075,Xa_only,intergenic
dnase_727,chrX,50967298,50969382,0.81723,,intergenic
dnase_728,chrX,50988169,50989489,0.31559,,intergenic
dnase_729,chrX,51017379,51020747,1,,no_ase_genedata
dnase_730,chrX,51065309,51067152,1,,intergenic
dnase_731,chrX,51145831,51147267,1,,no_ase_genedata
dnase_732,chrX,51204178,51206797,1,,no_ase_genedata
dnase_733,chrX,51213554,51214946,1,,intergenic
dnase_734,chrX,51231718,51233921,1,,intergenic
dnase_735,chrX,51242535,51244568,1,,intergenic
dnase_736,chrX,51374296,51375409,1,,intergenic
dnase_737,chrX,51514387,51515714,1,,no_ase_genedata
dnase_738,chrX,51678641,51682712,0.00249,XaXi,no_ase_genedata
dnase_739,chrX,51736116,51737155,0.467,,intergenic
dnase_740,chrX,51844622,51848125,0.03434,,intergenic
dnase_741,chrX,51911087,51912255,0.0214,,intergenic
dnase_742,chrX,51912836,51914101,0.73135,,intergenic
dnase_743,chrX,51964485,51965947,0.7025,,nontranscribed
dnase_744,chrX,51969205,51971413,0.03775,,nontranscribed
dnase_745,chrX,51971787,51976112,0.40915,Xa_only,nontranscribed
dnase_746,chrX,51998669,52000554,0.15426,,intergenic
dnase_747,chrX,52017225,52018492,0.57513,,intergenic
dnase_748,chrX,52029594,52030990,0.23933,,intergenic
dnase_749,chrX,52150803,52152645,0.47654,,inactivated
dnase_750,chrX,52153405,52154544,0.00579,Xi_only,inactivated
dnase_751,chrX,52161921,52166673,0.0003,XaXi,inactivated
dnase_752,chrX,52183190,52184993,0.04689,Xa_only,intergenic
dnase_753,chrX,52192502,52194382,0.47429,Xa_only,intergenic
dnase_754,chrX,52199231,52200655,0.06119,Xa_only,intergenic
dnase_755,chrX,52234650,52236047,0.19154,,intergenic
dnase_756,chrX,52260621,52263148,0.95147,,intergenic
dnase_757,chrX,52272384,52274322,0.03954,,no_ase_genedata
dnase_758,chrX,52286480,52288450,0.32281,,no_ase_genedata
dnase_759,chrX,52348465,52349693,0.77091,,no_ase_genedata
dnase_760,chrX,52371985,52375748,0.00541,Xi_only,no_ase_genedata
dnase_761,chrX,52452898,52454046,1,,no_ase_genedata
dnase_762,chrX,52611926,52615077,0.00497,XaXi,nontranscribed
dnase_763,chrX,52650949,52652711,0.12099,,intergenic
dnase_764,chrX,52678638,52679936,0.09497,,intergenic
dnase_765,chrX,52743283,52747421,0.04337,Xa_only,nontranscribed
dnase_766,chrX,52775532,52776865,0.00139,XaXi,intergenic
dnase_767,chrX,52789083,52790138,0.46993,,nontranscribed
dnase_768,chrX,52790459,52791956,0.14019,Xa_only,nontranscribed
dnase_769,chrX,52799171,52800429,0.99355,,nontranscribed
dnase_770,chrX,52863782,52867206,0.18077,,intergenic
dnase_771,chrX,52878399,52880568,0.07026,,intergenic
dnase_772,chrX,52911406,52913399,0.04717,Xa_only,inactivated
dnase_773,chrX,52987322,52989259,0.00072,XaXi,no_ase_genedata
dnase_774,chrX,53032414,53033474,1,,intergenic
dnase_775,chrX,53044962,53046299,0.10169,,intergenic
dnase_776,chrX,53049979,53051031,0.06109,,no_ase_genedata
dnase_777,chrX,53052070,53054751,0.0128,Xi_only,no_ase_genedata
dnase_778,chrX,53055364,53059849,0.23821,Xa_only,no_ase_genedata
dnase_779,chrX,53109992,53111411,0.17803,Xa_only,no_ase_genedata
dnase_780,chrX,53113140,53116800,0.0165,Xi_only,no_ase_genedata
dnase_781,chrX,53125642,53127273,1,,no_ase_genedata
dnase_782,chrX,53160767,53162758,0.64199,,no_ase_genedata
dnase_783,chrX,53165792,53167842,0.0545,,no_ase_genedata
dnase_784,chrX,53207128,53213285,0.00673,XaXi,no_ase_genedata
dnase_785,chrX,53213488,53216303,0.00866,Xi_only,no_ase_genedata
dnase_786,chrX,53265816,53266954,0.46769,,inactivated
dnase_787,chrX,53268113,53270592,0.00568,XaXi,inactivated
dnase_788,chrX,53314126,53315310,0.04683,Xa_only,intergenic
dnase_789,chrX,53336961,53338155,0.7714,,intergenic
dnase_790,chrX,53369088,53371311,0.60179,Xa_only,inactivated
dnase_791,chrX,53449010,53450109,0.06307,Xa_only,intergenic
dnase_792,chrX,53459199,53461202,0.04843,,intergenic
dnase_793,chrX,53607280,53609044,0.12037,Xa_only,no_ase_genedata
dnase_794,chrX,53610307,53611367,,,no_ase_genedata
dnase_795,chrX,53643518,53644437,0.06572,,no_ase_genedata
dnase_796,chrX,53670206,53671002,,,inactivated
dnase_797,chrX,53699988,53703552,0.00268,XaXi,no_ase_genedata
dnase_798,chrX,53703610,53707614,0.00961,Xi_only,no_ase_genedata
dnase_799,chrX,53715814,53717998,0.0026,XaXi,no_ase_genedata
dnase_800,chrX,53729469,53730704,0.94625,,no_ase_genedata
dnase_801,chrX,53752378,53758409,0.00134,XaXi,no_ase_genedata
dnase_802,chrX,53773591,53777387,0.00596,XaXi,inactivated
dnase_803,chrX,53884038,53884876,,,intergenic
dnase_804,chrX,53974207,53977805,0.00052,XaXi,no_ase_genedata
dnase_805,chrX,54179520,54180608,0.11867,,intergenic
dnase_806,chrX,55642662,55644054,0.0056,XaXi,intergenic
dnase_807,chrX,55953368,55954208,1,,intergenic
dnase_808,chrX,56008242,56009809,0.32477,,intergenic
dnase_809,chrX,56211271,56213249,0.0932,Xa_only,nontranscribed
dnase_810,chrX,56275968,56276991,0.98074,,intergenic
dnase_811,chrX,56322387,56323540,0.47221,,escaping
dnase_812,chrX,56342463,56343744,0.58562,Xa_only,inactivated
dnase_813,chrX,56345078,56347626,0.00462,Xi_only,inactivated
dnase_814,chrX,56373632,56375746,0.00532,XaXi,no_ase_genedata
dnase_815,chrX,56384653,56386351,0.01561,XaXi,intergenic
dnase_816,chrX,56402430,56403998,0.02381,,intergenic
dnase_817,chrX,56426907,56428247,0.00054,XaXi,intergenic
dnase_818,chrX,56454137,56457045,0.00231,XaXi,no_ase_genedata
dnase_819,chrX,56502829,56504001,0.12596,,no_ase_genedata
dnase_820,chrX,56549063,56550081,0.70342,,inactivated
dnase_821,chrX,56596848,56598861,0.47045,,no_ase_genedata
dnase_822,chrX,56607799,56608835,0.16921,,inactivated
dnase_823,chrX,56608968,56611068,0.00159,XaXi,inactivated
dnase_824,chrX,56649835,56652418,0.66987,,inactivated
dnase_825,chrX,56667890,56669675,0.07531,,intergenic
dnase_826,chrX,56674694,56676290,0.47153,,intergenic
dnase_827,chrX,56681834,56684765,0.04379,,intergenic
dnase_828,chrX,56694035,56695463,0.30257,Xa_only,intergenic
dnase_829,chrX,56729051,56733069,0.00328,XaXi,inactivated
dnase_830,chrX,56785908,56792861,0.02794,Xa_only,inactivated
dnase_831,chrX,56793246,56794454,0.27428,,inactivated
dnase_832,chrX,56821328,56823020,0.00341,XaXi,nontranscribed
dnase_833,chrX,57052477,57054722,0.00205,XaXi,inactivated
dnase_834,chrX,57087175,57090026,0.16466,Xa_only,inactivated
dnase_835,chrX,57090102,57091329,0.67017,,inactivated
dnase_836,chrX,57117723,57118677,1,,intergenic
dnase_837,chrX,57120412,57121515,0.16797,,intergenic
dnase_838,chrX,57324585,57327721,0.00475,XaXi,no_ase_genedata
dnase_839,chrX,57391736,57393668,0.03956,Xa_only,inactivated
dnase_840,chrX,57408333,57410335,0.22882,,no_ase_genedata
dnase_841,chrX,57500124,57502432,0.11901,Xa_only,nontranscribed
dnase_842,chrX,57502488,57504492,0.06263,Xa_only,nontranscribed
dnase_843,chrX,57520725,57522174,0.59949,Xa_only,intergenic
dnase_844,chrX,57674525,57676359,0.12557,,intergenic
dnase_845,chrX,57704215,57705286,0.28722,,intergenic
dnase_846,chrX,57916331,57924505,0.00054,XaXi,intergenic
dnase_847,chrX,58012940,58016530,0.01466,XaXi,intergenic
dnase_848,chrX,58017063,58020745,0.01645,Xi_only,intergenic
dnase_849,chrX,58027245,58034257,0.01734,XaXi,no_ase_genedata
dnase_850,chrX,58037270,58040313,0.00444,XaXi,no_ase_genedata
dnase_851,chrX,58514632,58515872,0.09407,,intergenic
dnase_852,chrX,58911223,58912569,0.22149,,nontranscribed
dnase_853,chrX,59132920,59135814,0.00158,XaXi,no_ase_genedata
dnase_854,chrX,59565259,59569245,0.03777,,no_ase_genedata
dnase_855,chrX,60177259,60180490,0.24683,Xa_only,no_ase_genedata
dnase_856,chrX,60402606,60405552,0.00059,XaXi,inactivated
dnase_857,chrX,60546616,60549187,0.00302,XaXi,nontranscribed
dnase_858,chrX,60824969,60826320,0.05972,,intergenic
dnase_859,chrX,60830810,60832299,0.0223,,intergenic
dnase_860,chrX,60889325,60897281,0.00173,XaXi,no_ase_genedata
dnase_861,chrX,60897406,60899388,0.04044,Xa_only,no_ase_genedata
dnase_862,chrX,61287209,61288748,0.30201,Xa_only,intergenic
dnase_863,chrX,61396798,61397949,0.00847,Xi_only,intergenic
dnase_864,chrX,61708810,61711071,0.02407,,no_ase_genedata
dnase_865,chrX,61721813,61724420,0.00255,XaXi,intergenic
dnase_866,chrX,62175477,62176974,0.01072,Xi_only,intergenic
dnase_867,chrX,62179656,62180748,,,intergenic
dnase_868,chrX,62182923,62184280,0.47713,,intergenic
dnase_869,chrX,62262188,62263119,0.22395,,intergenic
dnase_870,chrX,62280489,62281615,0.66857,Xa_only,intergenic
dnase_871,chrX,63365525,63366877,0.01046,XaXi,intergenic
dnase_872,chrX,63438965,63441553,0.00522,Xi_only,intergenic
dnase_873,chrX,64156877,64158195,0.93814,,nontranscribed
dnase_874,chrX,64172818,64174136,0.47385,,no_ase_genedata
dnase_875,chrX,64180829,64181900,1,,no_ase_genedata
dnase_876,chrX,64194565,64195930,0.18232,,intergenic
dnase_877,chrX,64274946,64278380,0.01444,XaXi,no_ase_genedata
dnase_878,chrX,66648627,66650410,0.06515,,nontranscribed
