name,chr,start,end,Xi.pval,Xi_Xa,location
ctcf_45315,chrX,56530902,56532069,0,XaXi,intergenic
ctcf_45316,chrX,56536840,56537861,0.00249,XaXi,intergenic
ctcf_45317,chrX,56572067,56573261,0,XaXi,intergenic
ctcf_45318,chrX,56649399,56650881,0.00246,XaXi,inactivated
ctcf_45319,chrX,56755298,56756412,0.00059,XaXi,inactivated
ctcf_45320,chrX,56790903,56792131,0.70341,,inactivated
ctcf_45321,chrX,56793927,56794855,0.00318,XaXi,nontranscribed
ctcf_45322,chrX,56838873,56840742,0.00606,XaXi,intergenic
ctcf_45323,chrX,56840913,56841816,0.38686,Xa_only,intergenic
ctcf_45324,chrX,57117780,57118828,1,,intergenic
ctcf_45325,chrX,57120475,57121390,0.22046,Xa_only,intergenic
ctcf_45326,chrX,57130291,57131345,0.00085,XaXi,intergenic
ctcf_45327,chrX,57235774,57236718,0.19289,,no_ase_genedata
ctcf_45328,chrX,57260430,57261491,0.00006,XaXi,no_ase_genedata
ctcf_45329,chrX,57335577,57336526,0.42106,,no_ase_genedata
ctcf_45330,chrX,57403294,57404322,0.38531,Xa_only,no_ase_genedata
ctcf_45331,chrX,57431253,57432269,0.05841,,no_ase_genedata
ctcf_45332,chrX,57520809,57521828,0.00023,XaXi,intergenic
ctcf_45333,chrX,57674586,57675653,0.00032,XaXi,intergenic
ctcf_45334,chrX,57695864,57696875,0.00523,XaXi,intergenic
ctcf_45335,chrX,57923481,57924558,0.00146,XaXi,intergenic
ctcf_45336,chrX,58003832,58004812,0.00097,XaXi,intergenic
ctcf_45337,chrX,58490506,58491556,0,XaXi,intergenic
ctcf_45338,chrX,58514587,58515589,0.01056,XaXi,intergenic
ctcf_45339,chrX,58619994,58621195,0,XaXi,intergenic
ctcf_45340,chrX,58703998,58704970,0.41894,,intergenic
ctcf_45341,chrX,58756167,58757189,0,XaXi,intergenic
ctcf_45342,chrX,58812502,58813382,0.42084,,intergenic
ctcf_45343,chrX,59172191,59172975,0,XaXi,no_ase_genedata
ctcf_45344,chrX,59193973,59194919,0.00008,XaXi,no_ase_genedata
ctcf_45345,chrX,59606397,59607223,0.45725,Xa_only,intergenic
ctcf_45346,chrX,60012798,60013806,0.42071,,nontranscribed
ctcf_45347,chrX,60404416,60405393,0.34056,Xa_only,inactivated
ctcf_45348,chrX,60463470,60464414,0.00033,XaXi,intergenic
ctcf_45349,chrX,60482238,60483160,0.00001,XaXi,nontranscribed
ctcf_45350,chrX,60503626,60504554,0.12852,Xa_only,nontranscribed
ctcf_45351,chrX,60608854,60609964,0,XaXi,nontranscribed
ctcf_45352,chrX,61046231,61047456,0,XaXi,nontranscribed
ctcf_45353,chrX,61134291,61135283,1,,nontranscribed
ctcf_45354,chrX,61160965,61161955,0.49701,,nontranscribed
ctcf_45355,chrX,61166207,61167270,0.00315,XaXi,nontranscribed
ctcf_45356,chrX,61652688,61653728,0.70195,,intergenic
ctcf_45357,chrX,61722654,61723902,0.29384,Xa_only,intergenic
ctcf_45358,chrX,61814605,61815500,0,XaXi,intergenic
ctcf_45359,chrX,62179956,62180883,0.00278,XaXi,intergenic
ctcf_45360,chrX,62270850,62271587,0.42064,,intergenic
ctcf_45361,chrX,62526799,62527416,1,,intergenic
ctcf_45362,chrX,63438647,63439691,0.00569,XaXi,intergenic
ctcf_45363,chrX,63990833,63991922,0,XaXi,intergenic
ctcf_45364,chrX,64058034,64059106,0.06823,,intergenic
ctcf_45365,chrX,64194515,64195670,0.00694,XaXi,intergenic
ctcf_45366,chrX,64300547,64301862,0.00001,XaXi,intergenic
ctcf_45367,chrX,64303023,64304019,0.07767,,intergenic
ctcf_45368,chrX,65734288,65735305,0.00016,XaXi,intergenic
ctcf_45369,chrX,68313138,68314325,0,XaXi,intergenic
ctcf_45370,chrX,68584986,68585773,0.00052,XaXi,intergenic
ctcf_45371,chrX,68839342,68840566,0.00176,XaXi,intergenic
ctcf_45372,chrX,68950674,68951517,0.00871,XaXi,intergenic
ctcf_45373,chrX,69389400,69390330,0.00003,XaXi,no_ase_genedata
ctcf_45374,chrX,70023555,70024650,0.00118,XaXi,intergenic
ctcf_45375,chrX,70160658,70161721,0.01771,XaXi,intergenic
ctcf_45376,chrX,70330096,70331209,0,XaXi,intergenic
ctcf_45377,chrX,70374305,70375082,0.04031,Xa_only,intergenic
ctcf_45378,chrX,70581939,70582789,1,,intergenic
ctcf_45379,chrX,70712899,70713933,0.02378,XaXi,intergenic
ctcf_45380,chrX,70886385,70887386,1,,intergenic
ctcf_45381,chrX,71052015,71052884,0.45532,,no_ase_genedata
ctcf_45382,chrX,71131035,71132186,0.0001,XaXi,no_ase_genedata
ctcf_45383,chrX,71310846,71311973,0.10374,,inactivated
ctcf_45384,chrX,71381261,71382351,1,,inactivated
ctcf_45385,chrX,71424533,71426507,0.00004,XaXi,inactivated
ctcf_45386,chrX,71473573,71474469,0.70434,,inactivated
ctcf_45387,chrX,71601101,71602015,0.77419,Xa_only,intergenic
ctcf_45388,chrX,71623507,71624668,0,XaXi,intergenic
ctcf_45389,chrX,71627957,71628998,0.00906,XaXi,intergenic
ctcf_45390,chrX,71647593,71649583,0.0346,Xa_only,intergenic
ctcf_45391,chrX,71798665,71799580,0.50655,,intergenic
ctcf_45392,chrX,71946255,71947416,0.01864,XaXi,intergenic
ctcf_45393,chrX,71983351,71984405,0.00832,XaXi,no_ase_genedata
ctcf_45394,chrX,72012425,72013434,0.193,,no_ase_genedata
ctcf_45395,chrX,72022382,72023478,0,XaXi,intergenic
ctcf_45396,chrX,72644361,72645266,0.04401,Xa_only,no_ase_genedata
ctcf_45397,chrX,72819216,72820590,0.00012,XaXi,no_ase_genedata
ctcf_45398,chrX,72858314,72859081,0.00033,XaXi,intergenic
ctcf_45399,chrX,72871292,72872244,0.00083,XaXi,nontranscribed
ctcf_45400,chrX,72902269,72903172,0.21922,,intergenic
ctcf_45401,chrX,72907997,72909064,0.34296,,inactivated
ctcf_45402,chrX,72960210,72961188,0.00068,XaXi,inactivated
ctcf_45403,chrX,72992165,72993287,0,XaXi,no_ase_genedata
ctcf_45404,chrX,73007774,73008749,0.00056,XaXi,no_ase_genedata
ctcf_45405,chrX,73053625,73054560,0,XaXi,intergenic
ctcf_45406,chrX,73312135,73313333,0,XaXi,intergenic
ctcf_45407,chrX,73451584,73452719,0,XaXi,inactivated
ctcf_45408,chrX,73458831,73459881,0.0683,Xa_only,inactivated
ctcf_45409,chrX,73493236,73494220,0.12673,,no_ase_genedata
ctcf_45410,chrX,73526307,73527272,0.54108,Xa_only,no_ase_genedata
ctcf_45411,chrX,73542917,73544084,0.07768,Xa_only,no_ase_genedata
ctcf_45412,chrX,73570436,73571642,0.00002,XaXi,no_ase_genedata
ctcf_45413,chrX,73573905,73574862,0.00045,XaXi,no_ase_genedata
ctcf_45414,chrX,73592887,73593943,0.00006,XaXi,intergenic
ctcf_45415,chrX,73653693,73654689,0,XaXi,inactivated
ctcf_45416,chrX,73655313,73656247,0.04883,Xa_only,inactivated
ctcf_45417,chrX,73662757,73663817,0.22008,Xa_only,inactivated
ctcf_45418,chrX,73671816,73672910,0.42164,,inactivated
ctcf_45419,chrX,73690826,73692121,0.22098,Xa_only,inactivated
ctcf_45420,chrX,73693088,73694023,0.2264,Xa_only,inactivated
ctcf_45421,chrX,73700195,73700913,0.45905,Xa_only,inactivated
ctcf_45422,chrX,73715087,73716184,0.21676,Xa_only,inactivated
ctcf_45423,chrX,73727493,73728133,0.00124,XaXi,inactivated
ctcf_45424,chrX,73736736,73737732,1,,inactivated
ctcf_45425,chrX,73742824,73743623,1,Xa_only,inactivated
ctcf_45426,chrX,73766712,73767997,0.11731,Xa_only,no_ase_genedata
ctcf_45427,chrX,73786297,73787447,0.19428,Xa_only,inactivated
ctcf_45428,chrX,73798081,73799236,0.83931,,no_ase_genedata
ctcf_45429,chrX,73895312,73896428,0.01297,XaXi,no_ase_genedata
ctcf_45430,chrX,73948252,73949418,0,XaXi,inactivated
ctcf_45431,chrX,74023457,74024512,0.07436,,inactivated
ctcf_45432,chrX,74115261,74116092,0.01912,XaXi,intergenic
ctcf_45433,chrX,74124663,74125711,0.00267,XaXi,nontranscribed
ctcf_45434,chrX,74248226,74250212,0.49967,Xa_only,inactivated
ctcf_45435,chrX,74368437,74369359,0.74366,Xa_only,inactivated
ctcf_45436,chrX,74392788,74393748,0.8385,Xa_only,inactivated
ctcf_45437,chrX,74413052,74414116,0.04435,Xa_only,inactivated
ctcf_45438,chrX,74452381,74453522,0,XaXi,inactivated
ctcf_45439,chrX,74496517,74497514,0.00404,XaXi,intergenic
ctcf_45440,chrX,74770410,74771058,0.84121,,intergenic
ctcf_45441,chrX,74962631,74963259,0.00001,XaXi,no_ase_genedata
ctcf_45442,chrX,75082321,75082809,0.19335,Xa_only,no_ase_genedata
ctcf_45443,chrX,75296599,75297524,0.07502,,escaping
ctcf_45444,chrX,75673339,75674974,0,XaXi,intergenic
ctcf_45445,chrX,75777081,75778249,0.00112,XaXi,intergenic
ctcf_45446,chrX,75796216,75797317,0.60586,,inactivated
ctcf_45447,chrX,75798213,75799119,0.01689,XaXi,inactivated
ctcf_45448,chrX,75809652,75810393,0.00272,XaXi,inactivated
ctcf_45449,chrX,75814719,75815660,0.4348,,inactivated
ctcf_45450,chrX,76201021,76202094,0.00028,XaXi,intergenic
ctcf_45451,chrX,76222617,76223572,0.46336,Xa_only,intergenic
ctcf_45452,chrX,76319473,76320246,0.60437,Xa_only,intergenic
ctcf_45453,chrX,76514888,76515794,0.1252,Xa_only,intergenic
ctcf_45454,chrX,76680594,76681559,0.07238,Xa_only,intergenic
ctcf_45455,chrX,77314106,77315203,0.00542,XaXi,intergenic
ctcf_45456,chrX,77417480,77418512,0.04412,Xa_only,intergenic
ctcf_45457,chrX,77620026,77620650,1,,inactivated
ctcf_45458,chrX,77637725,77638845,1,,inactivated
ctcf_45459,chrX,77720050,77721101,0.04604,Xa_only,intergenic
ctcf_45460,chrX,77741178,77742108,0.606,,intergenic
ctcf_45461,chrX,77743873,77745153,0.00797,Xi_only,intergenic
ctcf_45462,chrX,77777482,77778517,0,XaXi,inactivated
ctcf_45463,chrX,77796539,77797660,0.11976,Xa_only,inactivated
ctcf_45464,chrX,77808258,77809377,0,XaXi,intergenic
ctcf_45465,chrX,77810122,77811293,0.05152,Xa_only,intergenic
ctcf_45466,chrX,77811700,77812791,0.13139,Xa_only,intergenic
ctcf_45467,chrX,77880058,77880749,0.003,XaXi,intergenic
ctcf_45468,chrX,77979638,77981440,0,XaXi,intergenic
ctcf_45469,chrX,77930977,77931805,0,XaXi,intergenic
ctcf_45470,chrX,78479474,78480400,0.21116,,no_ase_genedata
ctcf_45471,chrX,78539451,78540489,0.21924,,no_ase_genedata
ctcf_45472,chrX,78605481,78606490,0.00242,XaXi,intergenic
ctcf_45473,chrX,78797383,78798380,0.12981,Xa_only,intergenic
ctcf_45474,chrX,79076839,79077794,0.68124,,intergenic
ctcf_45475,chrX,79453414,79454427,0.00269,XaXi,intergenic
ctcf_45476,chrX,79707900,79708952,0,XaXi,intergenic
ctcf_45477,chrX,79760724,79761583,0.95369,,intergenic
ctcf_45478,chrX,83740250,83741182,0.00021,XaXi,escaping
ctcf_45479,chrX,83867263,83868165,0.00052,Xi_only,escaping
ctcf_45480,chrX,83875002,83875888,0,XaXi,escaping
ctcf_45481,chrX,84001165,84001812,0,XaXi,escaping
ctcf_45482,chrX,84454122,84455219,0,XaXi,escaping
ctcf_45483,chrX,85137004,85137924,0.83918,,escaping
ctcf_45484,chrX,85170885,85172013,0.00014,XaXi,escaping
ctcf_45485,chrX,85286560,85287337,1,,intergenic
ctcf_45486,chrX,85318792,85319846,0.10236,,intergenic
ctcf_45487,chrX,85480980,85482080,0.45478,,intergenic
ctcf_45488,chrX,85496839,85497702,0.07153,Xa_only,intergenic
ctcf_45489,chrX,85585226,85586202,0.54873,Xa_only,inactivated
ctcf_45490,chrX,85646002,85647198,0,XaXi,intergenic
ctcf_45491,chrX,85676406,85677626,0,XaXi,intergenic
ctcf_45492,chrX,85683662,85684362,0.32451,Xa_only,intergenic
ctcf_45493,chrX,85720891,85721967,0,XaXi,inactivated
ctcf_45494,chrX,85878950,85879962,0,XaXi,nontranscribed
ctcf_45495,chrX,85918585,85919863,0,XaXi,intergenic
ctcf_45496,chrX,85932669,85933648,0.19432,,intergenic
ctcf_45497,chrX,85971652,85972675,0,XaXi,intergenic
ctcf_45498,chrX,85980674,85981707,0.60945,Xa_only,intergenic
ctcf_45499,chrX,86231928,86232905,0.41888,,intergenic
ctcf_45500,chrX,86237184,86237870,0.00705,XaXi,intergenic
ctcf_45501,chrX,86330553,86331701,0,XaXi,intergenic
ctcf_45502,chrX,86443426,86444496,0,XaXi,intergenic
ctcf_45503,chrX,86490034,86490733,0,XaXi,intergenic
ctcf_45504,chrX,90818364,90819154,0.00013,Xi_only,intergenic
ctcf_45505,chrX,90920045,90921005,0.00033,XaXi,intergenic
ctcf_45506,chrX,90927712,90928532,0.11821,,intergenic
ctcf_45507,chrX,91058912,91059920,0.00001,XaXi,intergenic
ctcf_45508,chrX,92083402,92084322,0.00806,XaXi,intergenic
ctcf_45509,chrX,92342606,92343711,0,XaXi,nontranscribed
ctcf_45510,chrX,92597025,92598041,0.83981,,nontranscribed
ctcf_45511,chrX,92660941,92661826,0.00343,XaXi,intergenic
ctcf_45512,chrX,92829963,92830799,0.01245,XaXi,intergenic
ctcf_45513,chrX,93069504,93070662,0,XaXi,intergenic
ctcf_45514,chrX,93280960,93282021,0.70276,,nontranscribed
ctcf_45515,chrX,93465351,93466416,0.02761,,inactivated
ctcf_45516,chrX,93556893,93557918,0.33966,Xa_only,inactivated
ctcf_45517,chrX,93792792,93793906,0.00851,XaXi,inactivated
ctcf_45518,chrX,93889430,93890498,1,,intergenic
ctcf_45519,chrX,93910912,93912000,0,XaXi,intergenic
ctcf_45520,chrX,93915394,93916312,0.41966,Xa_only,intergenic
ctcf_45521,chrX,93956403,93957454,0.40675,Xa_only,intergenic
ctcf_45522,chrX,94032638,94034022,0,XaXi,intergenic
ctcf_45523,chrX,94066492,94067285,0.06774,Xa_only,intergenic
ctcf_45524,chrX,94129412,94130469,0.01067,XaXi,intergenic
ctcf_45525,chrX,94173677,94174821,1,,intergenic
ctcf_45526,chrX,94184748,94185662,0.00032,XaXi,escaping
ctcf_45527,chrX,94193534,94194667,0,XaXi,escaping
ctcf_45528,chrX,94197384,94198616,0,XaXi,escaping
ctcf_45529,chrX,94198728,94199439,0.0359,Xa_only,escaping
ctcf_45530,chrX,94206147,94206936,0.72289,Xa_only,escaping
ctcf_45531,chrX,94212623,94213967,0.01243,Xi_only,escaping
ctcf_45532,chrX,94288596,94289487,0.45867,,intergenic
ctcf_45533,chrX,94366186,94367403,0.1323,Xa_only,inactivated
ctcf_45534,chrX,94419581,94420982,0,XaXi,inactivated
ctcf_45535,chrX,94431623,94432695,0.02126,Xi_only,intergenic
ctcf_45536,chrX,94544817,94545643,0.03368,Xa_only,inactivated
ctcf_45537,chrX,94564382,94565385,0.0174,Xi_only,intergenic
ctcf_45538,chrX,94674765,94675610,0.00002,XaXi,intergenic
ctcf_45539,chrX,94689510,94690204,1,,intergenic
ctcf_45540,chrX,94865065,94866400,1,,intergenic
ctcf_45541,chrX,94868884,94869690,0.67614,,intergenic
ctcf_45542,chrX,94998691,94999486,1,,intergenic
ctcf_45543,chrX,95011645,95012691,0,XaXi,intergenic
ctcf_45544,chrX,95175530,95176704,0.19338,,nontranscribed
ctcf_45545,chrX,95253179,95254333,0.32299,Xa_only,intergenic
ctcf_45546,chrX,95358698,95359816,0.36336,,intergenic
ctcf_45547,chrX,95435628,95436695,0.0254,Xi_only,no_ase_genedata
ctcf_45548,chrX,95950294,95951557,0.00028,XaXi,inactivated
ctcf_45549,chrX,95968105,95969063,0.22121,Xa_only,intergenic
ctcf_45550,chrX,95999243,96000343,0.60639,Xa_only,intergenic
ctcf_45551,chrX,96019236,96020283,0.00547,XaXi,intergenic
ctcf_45552,chrX,96144809,96145917,0,XaXi,no_ase_genedata
ctcf_45553,chrX,96162201,96163316,0.77381,,no_ase_genedata
ctcf_45554,chrX,96178069,96179173,0,XaXi,intergenic
ctcf_45555,chrX,96329485,96330523,1,,no_ase_genedata
ctcf_45556,chrX,96367808,96368558,0.00144,XaXi,intergenic
ctcf_45557,chrX,96878423,96879457,0.21846,,intergenic
ctcf_45558,chrX,96900509,96901291,0.12821,,intergenic
ctcf_45559,chrX,97430990,97432247,0,XaXi,intergenic
ctcf_45560,chrX,98564239,98565219,0.45883,,no_ase_genedata
ctcf_45561,chrX,98618519,98619587,0,XaXi,no_ase_genedata
ctcf_45562,chrX,98701197,98702381,0,XaXi,no_ase_genedata
ctcf_45563,chrX,98919139,98920156,0.00174,Xi_only,intergenic
ctcf_45564,chrX,98937440,98938569,0.12896,,escaping
ctcf_45565,chrX,98953706,98954634,0,XaXi,escaping
ctcf_45566,chrX,98986189,98987042,0.00006,XaXi,intergenic
ctcf_45567,chrX,98989213,98990383,0,XaXi,intergenic
ctcf_45568,chrX,99047947,99048882,0.35314,Xa_only,inactivated
ctcf_45569,chrX,99051102,99051983,0.18357,Xa_only,inactivated
ctcf_45570,chrX,99058935,99059877,0.3635,Xa_only,inactivated
ctcf_45571,chrX,99129720,99130817,0,XaXi,intergenic
ctcf_45572,chrX,99134516,99135632,0.04122,Xa_only,inactivated
ctcf_45573,chrX,99402534,99403621,0,XaXi,intergenic
ctcf_45574,chrX,99463624,99464764,0.03526,Xa_only,inactivated
ctcf_45575,chrX,99522471,99523603,0.10465,,intergenic
ctcf_45576,chrX,99574567,99575454,0.36207,,intergenic
ctcf_45577,chrX,99657646,99658827,0.07699,Xa_only,intergenic
ctcf_45578,chrX,99724802,99725893,0.00274,XaXi,intergenic
ctcf_45579,chrX,99807982,99809119,0.00568,XaXi,intergenic
ctcf_45580,chrX,99818969,99820010,0.00745,Xi_only,no_ase_genedata
ctcf_45581,chrX,99852766,99853735,1,,intergenic
ctcf_45582,chrX,100391970,100393112,0,XaXi,no_ase_genedata
ctcf_45583,chrX,100394611,100395783,0.19517,Xa_only,no_ase_genedata
ctcf_45584,chrX,100479965,100481158,0.01917,XaXi,intergenic
ctcf_45585,chrX,100597163,100598240,0.00017,XaXi,no_ase_genedata
ctcf_45586,chrX,100621098,100622054,0.57565,Xa_only,nontranscribed
ctcf_45587,chrX,100652597,100653597,0.02375,XaXi,inactivated
ctcf_45588,chrX,100729533,100730574,0.70309,,inactivated
ctcf_45589,chrX,100738596,100739606,0.13013,Xa_only,nontranscribed
ctcf_45590,chrX,100741640,100742674,0.12818,Xa_only,nontranscribed
ctcf_45591,chrX,100765487,100766637,0,XaXi,inactivated
ctcf_45592,chrX,100766875,100767877,0.00265,XaXi,inactivated
ctcf_45593,chrX,100773875,100774963,0.06739,Xa_only,inactivated
ctcf_45594,chrX,100776166,100777294,0,XaXi,inactivated
ctcf_45595,chrX,100943333,100944351,0.32086,Xa_only,no_ase_genedata
ctcf_45596,chrX,101116237,101117197,0.22192,,no_ase_genedata
ctcf_45597,chrX,101130551,101131603,0.00004,XaXi,no_ase_genedata
ctcf_45598,chrX,101131844,101133018,0.38866,,no_ase_genedata
ctcf_45599,chrX,101256289,101257398,0.00534,XaXi,inactivated
ctcf_45600,chrX,101285171,101286472,0,XaXi,inactivated
ctcf_45601,chrX,101329461,101330454,0,XaXi,intergenic
ctcf_45602,chrX,101334283,101335276,0.00007,XaXi,intergenic
ctcf_45603,chrX,101338267,101339396,0,XaXi,intergenic
ctcf_45604,chrX,101358541,101359446,0.05921,,intergenic
ctcf_45605,chrX,101427388,101428609,0.00818,XaXi,inactivated
ctcf_45606,chrX,101434225,101435035,0.21627,Xa_only,inactivated
ctcf_45607,chrX,101486089,101487006,0,XaXi,intergenic
ctcf_45608,chrX,101489382,101490242,0.13258,,intergenic
ctcf_45609,chrX,101504284,101505437,0,XaXi,intergenic
ctcf_45610,chrX,101515402,101516479,0.45577,,intergenic
ctcf_45611,chrX,101517816,101518831,0.04475,Xa_only,intergenic
ctcf_45612,chrX,101617047,101618666,0.00002,XaXi,intergenic
ctcf_45613,chrX,101656410,101657404,0.42087,,escaping
ctcf_45614,chrX,101671623,101672616,0.19485,,escaping
ctcf_45615,chrX,101697848,101698909,0,XaXi,intergenic
ctcf_45616,chrX,101771676,101772618,0,XaXi,intergenic
ctcf_45617,chrX,101791334,101792337,0.94031,,inactivated
ctcf_45618,chrX,101805193,101806232,0.10313,,intergenic
ctcf_45619,chrX,101818751,101819934,0.00266,XaXi,intergenic
ctcf_45620,chrX,101941933,101943209,0.00035,XaXi,nontranscribed
ctcf_45621,chrX,101953849,101955020,0,XaXi,nontranscribed
ctcf_45622,chrX,101974733,101975609,0.83918,,intergenic
ctcf_45623,chrX,101980944,101982259,0.02805,Xa_only,intergenic
ctcf_45624,chrX,102042883,102043901,0.07304,Xa_only,intergenic
ctcf_45625,chrX,102059066,102060169,0,XaXi,intergenic
ctcf_45626,chrX,102065834,102067835,0.22165,,no_ase_genedata
ctcf_45627,chrX,102159445,102160589,0.00086,Xi_only,escaping
ctcf_45628,chrX,102162734,102163850,0.00007,XaXi,intergenic
ctcf_45629,chrX,102169866,102170802,0.70656,,intergenic
ctcf_45630,chrX,102188874,102190046,0,XaXi,escaping
ctcf_45631,chrX,102196812,102197880,0.91392,,intergenic
ctcf_45632,chrX,102215027,102216145,1,,intergenic
ctcf_45633,chrX,102218810,102220564,0.13533,Xa_only,intergenic
ctcf_45634,chrX,102237886,102238911,0.04488,Xa_only,intergenic
ctcf_45635,chrX,102244016,102245010,0.0344,Xa_only,inactivated
ctcf_45636,chrX,102467306,102468141,0.00023,XaXi,inactivated
ctcf_45637,chrX,102476377,102477540,0,XaXi,inactivated
ctcf_45638,chrX,102478548,102479712,0,XaXi,inactivated
ctcf_45639,chrX,102493543,102494737,0,XaXi,inactivated
ctcf_45640,chrX,102660407,102661099,0.70467,,intergenic
ctcf_45641,chrX,102688850,102689585,1,,intergenic
ctcf_45642,chrX,102867229,102868454,1,,nontranscribed
ctcf_45643,chrX,102933823,102934828,0.83716,Xa_only,nontranscribed
ctcf_45644,chrX,102958551,102959645,0.01226,XaXi,intergenic
ctcf_45645,chrX,103025250,103026150,1,,intergenic
ctcf_45646,chrX,103108893,103109759,0.45602,,intergenic
ctcf_45647,chrX,103183129,103184226,0.10308,,no_ase_genedata
ctcf_45648,chrX,103247850,103248887,0.05888,,no_ase_genedata
ctcf_45649,chrX,103259013,103260596,0.01014,XaXi,no_ase_genedata
ctcf_45650,chrX,103370959,103372308,0,XaXi,no_ase_genedata
ctcf_45651,chrX,103373936,103374873,0,XaXi,no_ase_genedata
ctcf_45652,chrX,103384151,103385278,0.0355,Xa_only,no_ase_genedata
ctcf_45653,chrX,103440354,103441523,0,XaXi,inactivated
ctcf_45654,chrX,103443323,103444517,0,XaXi,inactivated
ctcf_45655,chrX,103453699,103454516,0.02458,Xi_only,inactivated
ctcf_45656,chrX,103459661,103460816,0.19314,,escaping
ctcf_45657,chrX,103468470,103469767,0,XaXi,escaping
ctcf_45658,chrX,103476977,103478437,0,XaXi,escaping
ctcf_45659,chrX,103483611,103484857,0.00518,Xi_only,escaping
ctcf_45660,chrX,103488247,103489321,0.00334,XaXi,escaping
ctcf_45661,chrX,103514539,103515373,0.70339,,intergenic
ctcf_45662,chrX,103610002,103611099,0,XaXi,escaping
ctcf_45663,chrX,103622067,103623089,0.01231,Xi_only,escaping
ctcf_45664,chrX,103624152,103625258,0,XaXi,escaping
ctcf_45665,chrX,103628481,103629582,0.00059,XaXi,escaping
ctcf_45666,chrX,103630604,103631452,1,,no_ase_genedata
ctcf_45667,chrX,103673396,103675470,0.00651,XaXi,intergenic
ctcf_45668,chrX,103844922,103845978,0.0451,Xa_only,intergenic
ctcf_45669,chrX,103914420,103915502,0.00005,XaXi,intergenic
ctcf_45670,chrX,103937037,103938052,0.54698,,intergenic
ctcf_45671,chrX,103990079,103991108,0.00168,XaXi,intergenic
ctcf_45672,chrX,103991354,103992399,0.42107,Xa_only,intergenic
ctcf_45673,chrX,104032451,104033475,0.38703,,intergenic
ctcf_45674,chrX,104069765,104070761,0.07411,Xa_only,intergenic
ctcf_45675,chrX,104111375,104112348,0,XaXi,inactivated
ctcf_45676,chrX,104114221,104115250,0.0583,Xa_only,inactivated
ctcf_45677,chrX,104178838,104179918,0.49861,,inactivated
ctcf_45678,chrX,104710470,104711428,0.02826,Xa_only,intergenic
ctcf_45679,chrX,105006142,105007286,0.04574,,intergenic
ctcf_45680,chrX,105036282,105037153,0.19433,,escaping
ctcf_45681,chrX,105037396,105038477,0.05881,,escaping
ctcf_45682,chrX,105069943,105070650,0.07394,,escaping
ctcf_45683,chrX,105103869,105105095,0,XaXi,escaping
ctcf_45684,chrX,105106399,105107442,0.00002,XaXi,escaping
ctcf_45685,chrX,105120863,105121976,0.67445,Xa_only,escaping
ctcf_45686,chrX,105124573,105125541,0.00018,XaXi,inactivated
ctcf_45687,chrX,105166956,105167959,0.01616,Xi_only,nontranscribed
ctcf_45688,chrX,105266707,105267632,0.01276,XaXi,intergenic
ctcf_45689,chrX,105762452,105763353,0.41936,,no_ase_genedata
ctcf_45690,chrX,105864007,105864945,1,,inactivated
ctcf_45691,chrX,105921150,105922191,0.00023,Xi_only,inactivated
ctcf_45692,chrX,105956558,105957483,0.04434,Xa_only,intergenic
ctcf_45693,chrX,106012879,106013994,0,XaXi,inactivated
ctcf_45694,chrX,106018558,106019499,0.00274,XaXi,no_ase_genedata
ctcf_45695,chrX,106026079,106027630,0.00002,XaXi,inactivated
ctcf_45696,chrX,106164734,106165889,0.22315,Xa_only,nontranscribed
ctcf_45697,chrX,106170659,106171778,0,XaXi,intergenic
ctcf_45698,chrX,106197088,106198016,0,XaXi,inactivated
ctcf_45699,chrX,106198906,106199652,1,,inactivated
ctcf_45700,chrX,106380320,106381293,0.00325,XaXi,intergenic
ctcf_45701,chrX,106479572,106480382,0.60718,,no_ase_genedata
ctcf_45702,chrX,106536074,106537142,1,,intergenic
ctcf_45703,chrX,106716829,106717796,0.34058,Xa_only,intergenic
ctcf_45704,chrX,106766577,106767508,0,XaXi,intergenic
ctcf_45705,chrX,106794310,106795332,0,XaXi,intergenic
ctcf_45706,chrX,107015006,107015955,0.84006,,intergenic
ctcf_45707,chrX,107230869,107231912,0.43482,Xa_only,intergenic
ctcf_45708,chrX,107435625,107436345,1,,intergenic
ctcf_45709,chrX,107476739,107477774,0,XaXi,intergenic
ctcf_45710,chrX,107577153,107578283,0,XaXi,intergenic
ctcf_45711,chrX,107684516,107685426,0.00562,XaXi,nontranscribed
ctcf_45712,chrX,107767592,107768653,0.00002,XaXi,intergenic
ctcf_45713,chrX,107815876,107816919,0.91405,Xa_only,nontranscribed
ctcf_45714,chrX,108536610,108537776,0.00244,Xi_only,intergenic
ctcf_45715,chrX,108724044,108724922,0.22541,Xa_only,intergenic
ctcf_45716,chrX,108834259,108835043,1,,inactivated
ctcf_45717,chrX,108906618,108907522,0.03479,,no_ase_genedata
ctcf_45718,chrX,108929170,108930194,0.83892,,no_ase_genedata
ctcf_45719,chrX,109001117,109001870,0.01821,Xi_only,inactivated
ctcf_45720,chrX,109012160,109013409,0.01744,XaXi,inactivated
ctcf_45721,chrX,109013477,109014440,0.91147,,inactivated
ctcf_45722,chrX,109076099,109077141,0.41687,Xa_only,intergenic
ctcf_45723,chrX,109086839,109087816,0.40665,Xa_only,intergenic
ctcf_45724,chrX,109237939,109238861,0,XaXi,intergenic
ctcf_45725,chrX,109354446,109355177,0.54753,,intergenic
ctcf_45726,chrX,109587073,109588110,0.00006,XaXi,intergenic
