name,chr,start,end,score
Ubn1_2219,chr10,80315554.0,80319744.0,477.97
Ubn1_2220,chr10,80320648.0,80321979.0,155.97
Ubn1_2221,chr10,80324628.0,80326352.0,177.05
Ubn1_2222,chr10,80331832.0,80333008.0,100.64
Ubn1_2223,chr10,80333071.0,80335224.0,152.78
Ubn1_2224,chr10,80335715.0,80336930.0,86.98
Ubn1_2225,chr10,80337909.0,80339167.0,164.55
Ubn1_2226,chr10,80344048.0,80346225.0,224.5
Ubn1_2227,chr10,80346268.0,80347021.0,109.24
Ubn1_2228,chr10,80349704.0,80350509.0,68.28
Ubn1_2229,chr10,80350511.0,80351868.0,187.62
Ubn1_2230,chr10,80352443.0,80354057.0,196.02
Ubn1_2231,chr10,80355062.0,80355808.0,60.1
Ubn1_2232,chr10,80360245.0,80361230.0,72.05
Ubn1_2233,chr10,80362561.0,80363496.0,54.26
Ubn1_2234,chr10,80363712.0,80364920.0,85.09
Ubn1_2235,chr10,80366611.0,80368412.0,234.46
Ubn1_2236,chr10,80368955.0,80370015.0,56.38
Ubn1_2237,chr10,80370076.0,80370625.0,55.9
Ubn1_2238,chr10,80371895.0,80373090.0,168.52
Ubn1_2239,chr10,80374800.0,80375990.0,101.51
Ubn1_2240,chr10,80376970.0,80377709.0,56.41
Ubn1_2241,chr10,80378635.0,80379981.0,112.42
Ubn1_2242,chr10,80382943.0,80384009.0,90.78
Ubn1_2243,chr10,80384054.0,80386391.0,258.61
Ubn1_2244,chr10,80389409.0,80393694.0,402.85
Ubn1_2245,chr10,80395605.0,80398301.0,291.99
Ubn1_2246,chr10,80401855.0,80403220.0,114.92
Ubn1_2247,chr10,80403412.0,80405699.0,543.97
Ubn1_2248,chr10,80406898.0,80410255.0,277.72
Ubn1_2249,chr10,80410796.0,80412163.0,99.02
Ubn1_2250,chr10,80413165.0,80418288.0,527.44
Ubn1_2251,chr10,80418322.0,80420498.0,243.84
Ubn1_2252,chr10,80420500.0,80422746.0,177.48
Ubn1_2253,chr10,80423794.0,80425772.0,230.18
Ubn1_2254,chr10,80426073.0,80428801.0,220.86
Ubn1_2255,chr10,80428811.0,80430868.0,217.03
Ubn1_2256,chr10,80430894.0,80431753.0,84.73
Ubn1_2257,chr10,80434637.0,80435489.0,75.85
Ubn1_2258,chr10,80436241.0,80437179.0,68.71
Ubn1_2259,chr10,80438167.0,80439110.0,53.55
Ubn1_2260,chr10,80440512.0,80441433.0,94.41
Ubn1_2261,chr10,80444331.0,80445506.0,100.8
Ubn1_2262,chr10,80460224.0,80461004.0,52.76
Ubn1_2263,chr10,80472209.0,80473700.0,92.79
Ubn1_2264,chr10,80473833.0,80474668.0,75.42
Ubn1_2265,chr10,80476009.0,80477246.0,136.07
Ubn1_2266,chr10,80484785.0,80485550.0,60.99
Ubn1_2267,chr10,80485574.0,80486448.0,78.32
Ubn1_2268,chr10,80493771.0,80494738.0,86.74
Ubn1_2269,chr10,80497003.0,80498309.0,80.54
Ubn1_2270,chr10,80499738.0,80501034.0,85.92
Ubn1_2271,chr10,80505551.0,80506204.0,54.83
Ubn1_2272,chr10,80524006.0,80525658.0,115.18
Ubn1_2273,chr10,80527511.0,80528638.0,88.17
Ubn1_2274,chr10,80539896.0,80543043.0,507.9
Ubn1_2275,chr10,80543269.0,80544328.0,87.56
Ubn1_2276,chr10,80545509.0,80546286.0,60.06
Ubn1_2277,chr10,80546581.0,80547544.0,74.82
Ubn1_2278,chr10,80552077.0,80554672.0,254.42
Ubn1_2279,chr10,80556443.0,80558960.0,139.98
Ubn1_2280,chr10,80562959.0,80564659.0,148.4
Ubn1_2281,chr10,80565152.0,80566242.0,114.18
Ubn1_2282,chr10,80566516.0,80568379.0,132.23
Ubn1_2283,chr10,80569894.0,80570879.0,91.65
Ubn1_2284,chr10,80571255.0,80572842.0,193.45
Ubn1_2285,chr10,80573202.0,80574786.0,145.13
Ubn1_2286,chr10,80578572.0,80580037.0,75.61
Ubn1_2287,chr10,80580676.0,80581832.0,107.75
Ubn1_2288,chr10,80581869.0,80582927.0,115.75
Ubn1_2289,chr10,80583260.0,80586471.0,402.01
Ubn1_2290,chr10,80587839.0,80589058.0,54.77
Ubn1_2291,chr10,80597111.0,80600041.0,173.39
Ubn1_2292,chr10,80603771.0,80605662.0,210.09
Ubn1_2293,chr10,80608024.0,80611038.0,436.25
Ubn1_2294,chr10,80611922.0,80613062.0,83.11
Ubn1_2295,chr10,80613183.0,80618766.0,567.34
Ubn1_2296,chr10,80625180.0,80626738.0,114.24
Ubn1_2297,chr10,80627440.0,80628418.0,101.56
Ubn1_2298,chr10,80628904.0,80631313.0,229.79
Ubn1_2299,chr10,80631538.0,80633271.0,131.11
Ubn1_2300,chr10,80633624.0,80634364.0,50.28
Ubn1_2301,chr10,80634466.0,80638480.0,268.37
Ubn1_2302,chr10,80638603.0,80640070.0,99.01
Ubn1_2303,chr10,80641719.0,80643549.0,236.66
Ubn1_2304,chr10,80644593.0,80645723.0,80.32
Ubn1_2305,chr10,80645791.0,80647278.0,92.14
Ubn1_2306,chr10,80651042.0,80652523.0,133.79
Ubn1_2307,chr10,80657605.0,80658432.0,73.44
Ubn1_2308,chr10,80658514.0,80659251.0,53.57
Ubn1_2309,chr10,80667305.0,80669889.0,149.46
Ubn1_2310,chr10,80670929.0,80672474.0,94.95
Ubn1_2311,chr10,80677888.0,80678744.0,52.38
Ubn1_2312,chr10,80678922.0,80680028.0,90.26
Ubn1_2313,chr10,80684921.0,80685741.0,50.25
Ubn1_2314,chr10,80685932.0,80687377.0,163.24
Ubn1_2315,chr10,80688098.0,80688983.0,75.81
Ubn1_2316,chr10,80689391.0,80691164.0,187.49
Ubn1_2317,chr10,80691926.0,80693316.0,111.24
Ubn1_2318,chr10,80693552.0,80697277.0,403.02
Ubn1_2319,chr10,80697451.0,80699249.0,179.0
Ubn1_2320,chr10,80699609.0,80701458.0,154.67
Ubn1_2321,chr10,80702960.0,80704210.0,97.59
Ubn1_2322,chr10,80704743.0,80706551.0,50.31
Ubn1_2323,chr10,80706810.0,80710288.0,356.21
Ubn1_2324,chr10,80710367.0,80712577.0,115.04
Ubn1_2325,chr10,80712959.0,80715227.0,112.98
Ubn1_2326,chr10,80716938.0,80717906.0,61.74
Ubn1_2327,chr10,80722718.0,80724726.0,172.78
Ubn1_2328,chr10,80725158.0,80726003.0,53.65
Ubn1_2329,chr10,80726465.0,80731637.0,514.97
Ubn1_2330,chr10,80732460.0,80733638.0,91.91
Ubn1_2331,chr10,80734998.0,80736153.0,85.11
Ubn1_2332,chr10,80736266.0,80737923.0,119.43
Ubn1_2333,chr10,80745638.0,80746895.0,134.29
Ubn1_2334,chr10,80752262.0,80753532.0,154.3
Ubn1_2335,chr10,80763866.0,80765354.0,62.0
Ubn1_2336,chr10,80765371.0,80766929.0,128.37
Ubn1_2337,chr10,80769194.0,80775040.0,645.68
Ubn1_2338,chr10,80777277.0,80778106.0,71.54
Ubn1_2339,chr10,80778556.0,80785033.0,578.82
Ubn1_2340,chr10,80785765.0,80787177.0,141.43
Ubn1_2341,chr10,80787315.0,80789880.0,151.98
Ubn1_2342,chr10,80789928.0,80791863.0,166.64
Ubn1_2343,chr10,80792726.0,80796930.0,610.8
Ubn1_2344,chr10,80800489.0,80804142.0,277.24
Ubn1_2345,chr10,80804328.0,80805678.0,179.53
Ubn1_2346,chr10,80807671.0,80808688.0,103.2
Ubn1_2347,chr10,80808812.0,80809587.0,55.35
Ubn1_2348,chr10,80811866.0,80813056.0,51.13
Ubn1_2349,chr10,80813236.0,80813975.0,64.93
Ubn1_2350,chr10,80816710.0,80817993.0,133.8
Ubn1_2351,chr10,80818736.0,80820297.0,151.09
Ubn1_2352,chr10,80827398.0,80828237.0,54.28
Ubn1_2353,chr10,80829082.0,80831308.0,453.84
Ubn1_2354,chr10,80831361.0,80832964.0,273.73
Ubn1_2355,chr10,80835994.0,80839080.0,428.68
Ubn1_2356,chr10,80839991.0,80842214.0,349.3
Ubn1_2357,chr10,80842513.0,80843627.0,110.01
Ubn1_2358,chr10,80846821.0,80847965.0,65.12
Ubn1_2359,chr10,80848764.0,80850353.0,153.8
Ubn1_2360,chr10,80850905.0,80852971.0,343.84
Ubn1_2361,chr10,80853056.0,80853888.0,93.61
Ubn1_2362,chr10,80860624.0,80862239.0,79.4
Ubn1_2363,chr10,80873225.0,80874222.0,52.31
Ubn1_2364,chr10,80876317.0,80879139.0,196.52
Ubn1_2365,chr10,80879201.0,80880027.0,53.89
Ubn1_2366,chr10,80882156.0,80882901.0,54.37
Ubn1_2367,chr10,80883559.0,80884567.0,59.43
Ubn1_2368,chr10,80884811.0,80886213.0,138.83
Ubn1_2369,chr10,80886490.0,80887619.0,107.47
Ubn1_2370,chr10,80888864.0,80889921.0,51.23
Ubn1_2371,chr10,80891638.0,80892708.0,85.26
Ubn1_2372,chr10,80894895.0,80895971.0,59.43
Ubn1_2373,chr10,80898038.0,80899516.0,216.73
Ubn1_2374,chr10,80899575.0,80900373.0,53.03
Ubn1_2375,chr10,80901379.0,80906621.0,479.86
Ubn1_2376,chr10,80907098.0,80910610.0,425.2
Ubn1_2377,chr10,80910723.0,80912213.0,129.37
Ubn1_2378,chr10,80912439.0,80913236.0,66.84
Ubn1_2379,chr10,80913498.0,80914800.0,134.8
Ubn1_2380,chr10,80914991.0,80916282.0,161.95
Ubn1_2381,chr10,80919844.0,80920608.0,56.33
Ubn1_2382,chr10,80920937.0,80921660.0,79.66
Ubn1_2383,chr10,80922067.0,80923577.0,156.22
Ubn1_2384,chr10,80927018.0,80928408.0,95.17
Ubn1_2385,chr10,80932040.0,80934123.0,156.86
Ubn1_2386,chr10,80936685.0,80937975.0,63.97
Ubn1_2387,chr10,80938034.0,80939090.0,85.29
Ubn1_2388,chr10,80940624.0,80941319.0,56.55
Ubn1_2389,chr10,80944919.0,80945791.0,75.87
Ubn1_2390,chr10,80946834.0,80948520.0,159.64
Ubn1_2391,chr10,80949430.0,80950608.0,112.8
Ubn1_2392,chr10,80950795.0,80952061.0,162.06
Ubn1_2393,chr10,80952620.0,80954046.0,109.67
Ubn1_2394,chr10,80959899.0,80960947.0,76.2
Ubn1_2395,chr10,80962054.0,80963045.0,70.16
Ubn1_2396,chr10,80968107.0,80970534.0,125.8
Ubn1_2397,chr10,80970601.0,80971233.0,52.73
Ubn1_2398,chr10,80981067.0,80981986.0,80.23
Ubn1_2399,chr10,80983003.0,80984354.0,155.15
Ubn1_2400,chr10,80986674.0,80988226.0,160.58
Ubn1_2401,chr10,80988815.0,80989995.0,99.26
Ubn1_2402,chr10,80990354.0,80991022.0,85.68
Ubn1_2403,chr10,80991236.0,80992586.0,80.28
Ubn1_2404,chr10,80993154.0,80994066.0,73.21
Ubn1_2405,chr10,80994373.0,80995290.0,90.34
Ubn1_2406,chr10,80996125.0,80998066.0,242.12
Ubn1_2407,chr10,81002314.0,81006912.0,195.25
Ubn1_2408,chr10,81007245.0,81008729.0,101.75
Ubn1_2409,chr10,81012889.0,81014092.0,68.76
Ubn1_2410,chr10,81023293.0,81024991.0,261.33
Ubn1_2411,chr10,81026323.0,81028202.0,122.21
Ubn1_2412,chr10,81028506.0,81030667.0,251.75
Ubn1_2413,chr10,81032095.0,81034328.0,163.05
Ubn1_2414,chr10,81039721.0,81040579.0,84.09
Ubn1_2415,chr10,81040844.0,81049140.0,628.78
Ubn1_2416,chr10,81049256.0,81050718.0,84.2
Ubn1_2417,chr10,81050779.0,81053980.0,441.91
Ubn1_2418,chr10,81054147.0,81055224.0,71.93
Ubn1_2419,chr10,81056164.0,81057040.0,79.47
Ubn1_2420,chr10,81058166.0,81059110.0,72.69
Ubn1_2421,chr10,81061439.0,81063112.0,210.94
Ubn1_2422,chr10,81066447.0,81067181.0,50.16
Ubn1_2423,chr10,81068734.0,81069469.0,54.42
Ubn1_2424,chr10,81071226.0,81073622.0,362.95
Ubn1_2425,chr10,81073711.0,81075539.0,169.79
Ubn1_2426,chr10,81075674.0,81079587.0,266.92
Ubn1_2427,chr10,81079701.0,81081554.0,160.77
Ubn1_2428,chr10,81081756.0,81087005.0,504.66
Ubn1_2429,chr10,81087524.0,81089627.0,206.06
Ubn1_2430,chr10,81090927.0,81092087.0,58.87
Ubn1_2431,chr10,81095900.0,81096990.0,63.1
Ubn1_2432,chr10,81097479.0,81098260.0,55.15
Ubn1_2433,chr10,81098313.0,81099422.0,113.5
Ubn1_2434,chr10,81103010.0,81104852.0,143.24
Ubn1_2435,chr10,81108163.0,81110411.0,133.83
Ubn1_2436,chr10,81110461.0,81111707.0,81.4
Ubn1_2437,chr10,81111725.0,81113350.0,106.28
Ubn1_2438,chr10,81113850.0,81116996.0,295.83
Ubn1_2439,chr10,81117159.0,81118533.0,94.18
Ubn1_2440,chr10,81119638.0,81121575.0,144.86
Ubn1_2441,chr10,81122297.0,81126689.0,452.26
Ubn1_2442,chr10,81127180.0,81128730.0,149.2
Ubn1_2443,chr10,81144923.0,81145972.0,57.0
Ubn1_2444,chr10,81146652.0,81147981.0,108.24
Ubn1_2445,chr10,81154504.0,81156411.0,230.03
Ubn1_2446,chr10,81156783.0,81158217.0,97.82
Ubn1_2447,chr10,81158262.0,81159467.0,92.79
Ubn1_2448,chr10,81161279.0,81162472.0,100.28
Ubn1_2449,chr10,81163445.0,81165313.0,98.58
Ubn1_2450,chr10,81171826.0,81172453.0,59.46
Ubn1_2451,chr10,81173264.0,81174033.0,59.59
Ubn1_2452,chr10,81177712.0,81182735.0,744.66
Ubn1_2453,chr10,81183500.0,81185908.0,355.49
Ubn1_2454,chr10,81188380.0,81189256.0,100.02
Ubn1_2455,chr10,81189557.0,81190315.0,64.82
Ubn1_2456,chr10,81190545.0,81192422.0,233.54
Ubn1_2457,chr10,81193054.0,81193782.0,70.61
Ubn1_2458,chr10,81197213.0,81197917.0,65.11
Ubn1_2459,chr10,81203280.0,81204252.0,56.0
Ubn1_2460,chr10,81204789.0,81206272.0,62.4
Ubn1_2461,chr10,81209442.0,81210288.0,72.24
Ubn1_2462,chr10,81211483.0,81212619.0,85.35
Ubn1_2463,chr10,81216160.0,81217386.0,131.72
Ubn1_2464,chr10,81218838.0,81219818.0,68.17
Ubn1_2465,chr10,81221311.0,81222706.0,94.62
Ubn1_2466,chr10,81224046.0,81225008.0,87.54
Ubn1_2467,chr10,81233385.0,81234868.0,91.4
Ubn1_2468,chr10,81235407.0,81237474.0,156.46
Ubn1_2469,chr10,81237706.0,81238571.0,55.93
Ubn1_2470,chr10,81241173.0,81242228.0,105.24
Ubn1_2471,chr10,81253156.0,81255222.0,137.39
Ubn1_2472,chr10,81258586.0,81259468.0,59.57
Ubn1_2473,chr10,81259888.0,81261745.0,157.4
Ubn1_2474,chr10,81261996.0,81264147.0,185.88
Ubn1_2475,chr10,81264266.0,81265865.0,151.75
Ubn1_2476,chr10,81268777.0,81269788.0,89.13
Ubn1_2477,chr10,81273268.0,81274419.0,98.24
Ubn1_2478,chr10,81274614.0,81276125.0,194.29
Ubn1_2479,chr10,81279720.0,81280733.0,79.79
Ubn1_2480,chr10,81283552.0,81284909.0,96.94
Ubn1_2481,chr10,81286803.0,81287787.0,72.94
Ubn1_2482,chr10,81287923.0,81288791.0,75.41
Ubn1_2483,chr10,81293986.0,81295142.0,56.87
Ubn1_2484,chr10,81295735.0,81296876.0,83.86
Ubn1_2485,chr10,81298650.0,81300749.0,52.47
Ubn1_2486,chr10,81303142.0,81304836.0,139.42
Ubn1_2487,chr10,81305160.0,81308653.0,601.98
Ubn1_2488,chr10,81308673.0,81312169.0,466.83
Ubn1_2489,chr10,81312447.0,81317119.0,447.7
Ubn1_2490,chr10,81317901.0,81319894.0,129.07
Ubn1_2491,chr10,81322055.0,81327772.0,498.47
Ubn1_2492,chr10,81327821.0,81328657.0,78.66
Ubn1_2493,chr10,81328725.0,81330685.0,145.06
Ubn1_2494,chr10,81333341.0,81334939.0,121.22
Ubn1_2495,chr10,81335938.0,81337456.0,87.62
Ubn1_2496,chr10,81339853.0,81341658.0,275.59
Ubn1_2497,chr10,81341845.0,81342756.0,96.16
Ubn1_2498,chr10,81344419.0,81345841.0,154.75
Ubn1_2499,chr10,81348267.0,81349075.0,58.45
Ubn1_2500,chr10,81349090.0,81349994.0,73.67
Ubn1_2501,chr10,81351832.0,81353205.0,147.0
Ubn1_2502,chr10,81354450.0,81355488.0,68.25
Ubn1_2503,chr10,81355504.0,81356481.0,73.53
Ubn1_2504,chr10,81358535.0,81359621.0,53.89
Ubn1_2505,chr10,81361438.0,81363710.0,129.27
Ubn1_2506,chr10,81365865.0,81370248.0,585.27
Ubn1_2507,chr10,81371893.0,81374417.0,223.15
Ubn1_2508,chr10,81376665.0,81377505.0,50.68
Ubn1_2509,chr10,81379936.0,81380793.0,73.31
Ubn1_2510,chr10,81381135.0,81383059.0,198.19
Ubn1_2511,chr10,81386211.0,81387846.0,150.39
Ubn1_2512,chr10,81388026.0,81390008.0,223.41
Ubn1_2513,chr10,81390364.0,81393398.0,423.14
Ubn1_2514,chr10,81393565.0,81394648.0,84.49
Ubn1_2515,chr10,81395680.0,81397886.0,166.58
Ubn1_2516,chr10,81397936.0,81399090.0,117.96
Ubn1_2517,chr10,81402699.0,81403304.0,53.03
Ubn1_2518,chr10,81405372.0,81405955.0,109.28
Ubn1_2519,chr10,81406006.0,81406983.0,66.52
Ubn1_2520,chr10,81407296.0,81408758.0,130.1
Ubn1_2521,chr10,81409467.0,81411665.0,182.2
Ubn1_2522,chr10,81412213.0,81413636.0,72.39
Ubn1_2523,chr10,81418789.0,81420192.0,99.53
Ubn1_2524,chr10,81422316.0,81423084.0,54.31
Ubn1_2525,chr10,81423368.0,81424057.0,56.43
Ubn1_2526,chr10,81428461.0,81429652.0,80.11
Ubn1_2527,chr10,81431153.0,81432942.0,225.17
Ubn1_2528,chr10,81435257.0,81436640.0,95.45
Ubn1_2529,chr10,81436757.0,81437378.0,52.88
Ubn1_2530,chr10,81450410.0,81451898.0,130.09
Ubn1_2531,chr10,81453725.0,81454482.0,53.84
Ubn1_2532,chr10,81460418.0,81463901.0,432.46
Ubn1_2533,chr10,81466040.0,81466855.0,88.27
Ubn1_2534,chr10,81467127.0,81468376.0,84.13
Ubn1_2535,chr10,81470879.0,81472454.0,122.93
Ubn1_2536,chr10,81473396.0,81475949.0,230.94
Ubn1_2537,chr10,81476184.0,81477763.0,151.8
Ubn1_2538,chr10,81478452.0,81479422.0,64.32
Ubn1_2539,chr10,81482698.0,81483447.0,75.12
Ubn1_2540,chr10,81484438.0,81485269.0,98.14
Ubn1_2541,chr10,81485301.0,81486920.0,119.12
Ubn1_2542,chr10,81489097.0,81491038.0,130.38
Ubn1_2543,chr10,81491152.0,81494309.0,196.61
Ubn1_2544,chr10,81500110.0,81500606.0,53.24
Ubn1_2545,chr10,81500652.0,81502843.0,232.97
Ubn1_2546,chr10,81503023.0,81504661.0,213.54
Ubn1_2547,chr10,81504931.0,81506350.0,84.37
Ubn1_2548,chr10,81516902.0,81518778.0,212.94
Ubn1_2549,chr10,81522745.0,81525345.0,195.48
Ubn1_2550,chr10,81530120.0,81531630.0,85.02
Ubn1_2551,chr10,81532005.0,81532897.0,64.86
Ubn1_2552,chr10,81533990.0,81534702.0,74.34
Ubn1_2553,chr10,81535601.0,81536388.0,59.59
Ubn1_2554,chr10,81539321.0,81540407.0,110.7
Ubn1_2555,chr10,81541011.0,81541858.0,80.52
Ubn1_2556,chr10,81542751.0,81544427.0,157.04
Ubn1_2557,chr10,81546141.0,81547809.0,196.87
Ubn1_2558,chr10,81548573.0,81550236.0,85.71
Ubn1_2559,chr10,81550471.0,81551348.0,85.71
Ubn1_2560,chr10,81552209.0,81553027.0,91.94
Ubn1_2561,chr10,81553384.0,81554671.0,184.74
Ubn1_2562,chr10,81557408.0,81558323.0,60.64
Ubn1_2563,chr10,81562251.0,81563869.0,151.84
Ubn1_2564,chr10,81564215.0,81564959.0,71.91
Ubn1_2565,chr10,81566918.0,81568240.0,105.8
Ubn1_2566,chr10,81569692.0,81570564.0,64.63
Ubn1_2567,chr10,81572204.0,81575058.0,319.59
Ubn1_2568,chr10,81578021.0,81579388.0,88.94
Ubn1_2569,chr10,81580655.0,81582199.0,113.37
Ubn1_2570,chr10,81584640.0,81586912.0,213.5
Ubn1_2571,chr10,81590214.0,81591859.0,125.9
Ubn1_2572,chr10,81593019.0,81595618.0,235.27
Ubn1_2573,chr10,81598617.0,81599485.0,83.22
Ubn1_2574,chr10,81601444.0,81602309.0,68.36
Ubn1_2575,chr10,81606514.0,81607430.0,71.88
Ubn1_2576,chr10,81607471.0,81608311.0,75.98
Ubn1_2577,chr10,81608385.0,81610722.0,117.27
Ubn1_2578,chr10,81612724.0,81613670.0,94.97
Ubn1_2579,chr10,81616361.0,81617431.0,114.87
Ubn1_2580,chr10,81620144.0,81620847.0,59.08
Ubn1_2581,chr10,81622214.0,81623125.0,72.62
Ubn1_2582,chr10,81623802.0,81625609.0,180.79
Ubn1_2583,chr10,81631332.0,81632174.0,55.01
Ubn1_2584,chr10,81632227.0,81633403.0,85.28
Ubn1_2585,chr10,81641041.0,81643217.0,208.33
Ubn1_2586,chr10,81646179.0,81647101.0,57.35
Ubn1_2587,chr10,81650768.0,81651460.0,72.68
Ubn1_2588,chr10,81651526.0,81652685.0,114.46
Ubn1_2589,chr10,81656031.0,81656610.0,67.77
Ubn1_2590,chr10,81659414.0,81660214.0,56.25
Ubn1_2591,chr10,82747456.0,82748364.0,62.28
Ubn1_2592,chr10,82756135.0,82758949.0,215.24
Ubn1_2593,chr10,82769856.0,82770636.0,58.2
Ubn1_2594,chr10,82863005.0,82863738.0,50.3
Ubn1_2595,chr10,82864356.0,82865185.0,70.04
Ubn1_2596,chr10,82869253.0,82870142.0,51.3
Ubn1_2597,chr10,82873764.0,82875694.0,148.23
Ubn1_2598,chr10,82879287.0,82880240.0,71.31
Ubn1_2599,chr10,82881733.0,82883940.0,142.1
Ubn1_2600,chr10,82885373.0,82885971.0,52.43
Ubn1_2601,chr10,82889871.0,82891062.0,63.82
Ubn1_2602,chr10,82892466.0,82893657.0,111.96
Ubn1_2603,chr10,82895846.0,82897391.0,129.9
Ubn1_2604,chr10,82897647.0,82899539.0,195.36
Ubn1_2605,chr10,83417222.0,83418123.0,63.24
Ubn1_2606,chr10,83441068.0,83441797.0,58.92
Ubn1_2607,chr10,83459511.0,83460101.0,53.67
Ubn1_2608,chr10,83482900.0,83483747.0,86.78
Ubn1_2609,chr10,83644924.0,83645971.0,84.82
Ubn1_2610,chr10,83697738.0,83698449.0,50.66
Ubn1_2611,chr10,83709670.0,83712635.0,454.8
Ubn1_2612,chr10,83721742.0,83722568.0,54.51
Ubn1_2613,chr10,84418544.0,84419469.0,69.31
Ubn1_2614,chr10,84527396.0,84528743.0,164.62
Ubn1_2615,chr10,84528842.0,84529716.0,51.66
Ubn1_2616,chr10,84547694.0,84548527.0,85.62
Ubn1_2617,chr10,84663406.0,84664049.0,56.92
Ubn1_2618,chr10,84665561.0,84666308.0,70.76
Ubn1_2619,chr10,84684004.0,84687160.0,206.24
Ubn1_2620,chr10,84757404.0,84758205.0,58.06
Ubn1_2621,chr10,84840640.0,84841360.0,55.98
Ubn1_2622,chr10,84860638.0,84861367.0,53.98
Ubn1_2623,chr10,84867447.0,84868662.0,88.92
Ubn1_2624,chr10,84879885.0,84880558.0,63.8
Ubn1_2625,chr10,84891621.0,84892410.0,63.38
Ubn1_2626,chr10,84903845.0,84905042.0,80.21
Ubn1_2627,chr10,84909126.0,84910350.0,93.99
Ubn1_2628,chr10,84924009.0,84925494.0,100.82
Ubn1_2629,chr10,84937919.0,84939110.0,127.04
Ubn1_2630,chr10,84961439.0,84962224.0,71.93
Ubn1_2631,chr10,84970835.0,84972410.0,125.62
Ubn1_2632,chr10,84976050.0,84976934.0,51.64
Ubn1_2633,chr10,84983441.0,84984347.0,60.8
Ubn1_2634,chr10,84986378.0,84987405.0,88.8
Ubn1_2635,chr10,84987579.0,84988595.0,102.47
Ubn1_2636,chr10,85006505.0,85007565.0,67.89
Ubn1_2637,chr10,85009519.0,85010554.0,51.6
Ubn1_2638,chr10,85010622.0,85011601.0,63.21
Ubn1_2639,chr10,85011635.0,85012812.0,83.88
Ubn1_2640,chr10,85012952.0,85014504.0,82.87
Ubn1_2641,chr10,85020003.0,85022312.0,175.25
Ubn1_2642,chr10,85027427.0,85028473.0,73.15
Ubn1_2643,chr10,85047809.0,85049286.0,269.32
Ubn1_2644,chr10,85063732.0,85064515.0,62.02
Ubn1_2645,chr10,85072020.0,85072933.0,72.33
Ubn1_2646,chr10,85097750.0,85098799.0,73.67
Ubn1_2647,chr10,85099413.0,85100117.0,55.23
Ubn1_2648,chr10,85103475.0,85104217.0,72.28
Ubn1_2649,chr10,85114149.0,85114998.0,94.74
Ubn1_2650,chr10,85119766.0,85120961.0,62.47
Ubn1_2651,chr10,85132734.0,85134839.0,82.52
Ubn1_2652,chr10,85209606.0,85211477.0,224.92
Ubn1_2653,chr10,85526508.0,85527153.0,74.0
Ubn1_2654,chr10,85538890.0,85539637.0,71.45
Ubn1_2655,chr10,85544211.0,85544968.0,86.14
Ubn1_2656,chr10,85883219.0,85883894.0,58.02
Ubn1_2657,chr10,85891457.0,85893436.0,112.78
Ubn1_2658,chr10,85914106.0,85914822.0,52.95
Ubn1_2659,chr10,86689481.0,86690614.0,106.81
Ubn1_2660,chr10,86691356.0,86692652.0,96.48
Ubn1_2661,chr10,86693029.0,86693965.0,80.09
Ubn1_2662,chr10,88746992.0,88747995.0,79.73
Ubn1_2663,chr10,89654742.0,89655783.0,82.88
Ubn1_2664,chr10,91115412.0,91116582.0,109.0
Ubn1_2665,chr10,91116670.0,91117703.0,83.47
Ubn1_2666,chr10,91118119.0,91119173.0,59.53
Ubn1_2667,chr10,91142607.0,91144085.0,169.92
Ubn1_2668,chr10,91144109.0,91146746.0,159.39
Ubn1_2669,chr10,91146853.0,91147571.0,69.48
Ubn1_2670,chr10,91148643.0,91149247.0,51.51
Ubn1_2671,chr10,91149506.0,91150359.0,62.83
Ubn1_2672,chr10,91155293.0,91156162.0,83.05
Ubn1_2673,chr10,91159629.0,91160770.0,82.9
Ubn1_2674,chr10,91161204.0,91162688.0,111.1
Ubn1_2675,chr10,91179603.0,91180749.0,98.52
Ubn1_2676,chr10,91200078.0,91201446.0,192.01
Ubn1_2677,chr10,93184579.0,93185612.0,66.25
Ubn1_2678,chr10,93261465.0,93262217.0,62.93
Ubn1_2679,chr10,93263178.0,93263942.0,64.22
Ubn1_2680,chr10,93311466.0,93312269.0,59.15
Ubn1_2681,chr10,93613972.0,93614778.0,85.71
Ubn1_2682,chr10,94942088.0,94943005.0,61.07
Ubn1_2683,chr10,95176451.0,95177484.0,110.84
Ubn1_2684,chr10,95258204.0,95259093.0,83.72
Ubn1_2685,chr10,95410464.0,95411314.0,53.17
Ubn1_2686,chr10,95595995.0,95596619.0,56.04
Ubn1_2687,chr10,95682847.0,95683377.0,58.83
Ubn1_2688,chr10,95850590.0,95851215.0,51.58
Ubn1_2689,chr10,108261021.0,108261893.0,58.59
Ubn1_2690,chr10,108335750.0,108337438.0,133.09
Ubn1_2691,chr10,108352703.0,108353427.0,55.98
Ubn1_2692,chr10,110747936.0,110748860.0,89.85
Ubn1_2693,chr10,110749371.0,110750342.0,128.1
Ubn1_2694,chr10,110754571.0,110756013.0,94.35
Ubn1_2695,chr10,110758808.0,110760337.0,218.04
Ubn1_2696,chr10,110761631.0,110762460.0,59.08
Ubn1_2697,chr10,110766450.0,110767937.0,100.82
Ubn1_2698,chr10,110772558.0,110773169.0,50.46
Ubn1_2699,chr10,110774338.0,110775511.0,64.24
Ubn1_2700,chr10,110778339.0,110779500.0,110.1
